"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0.4,0.314285714285714,0.35,0.89,0.047,33.9370000063857,0.07,0.035,0.052,0,0.16,0.43,0.47,0.5716,0.49,0.16,5.79,9.7,40.3,5.79,9.7,40.3,0.03,0.06,0,1950,472.81,753.93,1132.35,0.85,0.8,0.022,14610369.0501775,397.054922821759,36796.8465076461
"2",0.2,0.271428571428571,0.72,0.74,0.047,58.179997364586,0.07,0.088,0.1,0,0.31,0.18,0.15,0.4072,0.22,0.24,6.29,14.7,29.3,6.29,14.7,29.3,0.03,0.06,0,1750,472.81,1203.93,1932.35,0.8,0.7,0.019,13089939.6311908,578.055437738179,22644.7824492565
"3",0.2,0.2375,0.6,0.25,0.049,51.9172787880887,0.08,0.016,0.015,0,0.13,0.15,0.49,0.8521,0.83,0.13,6.29,20.7,25.3,6.29,20.7,25.3,0,0.06,0,1200,472.81,853.93,1632.35,0.95,0.7,0.019,8826809.8065768,277.679021910412,31787.8165438965
"4",0.7,0.2875,0.75,0.51,0.049,36.0591727898493,0.08,0.056,0.025,0,0.5,0.34,0.44,0.8515,0.73,0.45,6.79,23.2,34.3,6.79,23.2,34.3,0,0.03,0,2350,572.81,1103.93,1882.35,0.85,0.75,0.023,17798472.8111479,368.885293502442,48249.3423420528
"5",0.5,0.271428571428571,0.9,0.58,0.045,67.7052488238898,0.07,0.047,0.081,0,0.15,0.49,0.37,0.2784,0.12,0.18,5.79,20.7,20.8,5.79,20.7,20.8,0.03,0,0,1600,572.81,853.93,982.35,0.95,0.7,0.019,13712290.1899057,329.775706642512,41580.6559237254
"6",0.7,0.2,0.03,0.26,0.047,70.0585187821637,0.08,0.093,0.086,0,0.11,0.36,0.24,0.6682,0.58,0.21,6.29,24.7,18.8,6.29,24.7,18.8,0.03,0.03,0,1800,522.81,703.93,1382.35,0.85,0.8,0.016,14536296.6233728,67.1334139273104,216528.488170023
"7",0.5,0.383333333333333,0.14,0.17,0.046,104.462186601697,0.06,0.075,0.045,0,0.42,0.31,0.39,0.4927,0.43,0.11,6.29,23.2,39.8,6.29,23.2,39.8,0.06,0.03,0,2100,372.81,753.93,1082.35,0.95,0.75,0.023,16883916.235775,114.29818337231,147718.150346957
"8",0.2,0.3,0.15,0.15,0.049,33.0023591523528,0.07,0.081,0.07,0,0.11,0.26,0.24,0.855,0.71,0.5,6.79,8.2,41.3,6.79,8.2,41.3,0.06,0.06,0,1300,422.81,803.93,1182.35,0.85,0.8,0.021,9594318.64101999,93.7988682768423,102286.081029281
"9",0.8,0.242857142857143,0.15,0.88,0.046,80.1300860740177,0.07,0.017,0.053,0,0.26,0.4,0.47,0.6802,0.61,0.18,6.29,21.2,27.3,6.29,21.2,27.3,0,0.06,0,1350,622.81,703.93,1932.35,0.85,0.8,0.017,10048689.7393956,165.604569003929,60678.8194301403
"10",0.5,0.3,0.88,0.29,0.049,82.7596969050537,0.08,0.054,0.1,0,0.43,0.12,0.12,0.373,0.34,0.05,5.79,12.2,27.3,5.79,12.2,27.3,0,0.03,0,2400,622.81,903.93,1382.35,0.85,0.75,0.024,17662243.9994617,201.130431113812,87814.8766531869
"11",1,0.333333333333333,0.6,0.53,0.045,58.1679515470304,0.06,0.014,0.054,0,0.49,0.46,0.42,0.3736,0.13,0.28,6.79,23.7,38.8,6.79,23.7,38.8,0,0.06,0,1450,372.81,1253.93,2082.35,0.9,0.8,0.02,10503664.567047,82.6429577581157,127096.910033034
"12",0.9,0.242857142857143,0.75,0.09,0.049,57.7090446405651,0.07,0.059,0.064,0,0.42,0.46,0.39,0.4379,0.23,0.27,6.29,15.7,21.8,6.29,15.7,21.8,0.06,0.03,0,1500,572.81,1253.93,982.35,0.8,0.7,0.017,11359824.7790174,80.3486956572651,141381.570492118
"13",0.2,0.271428571428571,0.35,0.34,0.046,78.5564380125547,0.07,0.063,0.072,0,0.11,0.35,0.35,0.7096,0.56,0.34,6.29,9.7,36.8,6.29,9.7,36.8,0.03,0.06,0,1450,622.81,653.93,1132.35,0.8,0.65,0.019,10805376.1639847,332.115567726969,32534.9884618109
"14",0.4,0.3,0.16,0.16,0.045,49.440125439998,0.06,0.018,0.066,0,0.13,0.35,0.29,0.6193,0.53,0.19,6.29,16.7,26.8,6.29,16.7,26.8,0.03,0.03,0,850,572.81,653.93,1282.35,0.95,0.75,0.018,6809494.41667225,109.126546531963,62399.980876127
"15",0.4,0.25,0.59,0.39,0.045,80.88170825622,0.08,0.062,0.084,0,0.31,0.21,0.38,0.5824,0.28,0.42,6.29,17.7,38.8,6.29,17.7,38.8,0.03,0,0,1350,622.81,803.93,1732.35,0.75,0.65,0.02,11544466.2241816,284.955489728295,40513.2262417168
"16",1,0.416666666666667,0.4,0.66,0.049,42.3275626908235,0.06,0.063,0.049,0,0.12,0.31,0.23,0.2608,0.23,0.04,6.29,18.2,31.3,6.29,18.2,31.3,0.06,0.03,0,1200,572.81,1103.93,2132.35,0.85,0.8,0.025,9499885.84593584,10.242881955779,927462.201258312
"17",0.2,0.257142857142857,0.6,0.17,0.05,122.051482198189,0.07,0.056,0.049,0,0.21,0.36,0.4,0.6556,0.58,0.18,6.79,15.2,24.3,6.79,15.2,24.3,0.03,0,0,1350,672.81,803.93,1582.35,0.75,0.7,0.018,11492555.6827189,144.6399633896,79456.2955727713
"18",0.2,0.25,0.4,0.51,0.05,120.07428415046,0.06,0.042,0.096,0,0.25,0.38,0.4,0.6328,0.32,0.46,5.79,24.7,33.3,5.79,24.7,33.3,0.03,0,0,1100,622.81,703.93,982.35,0.85,0.8,0.015,9446718.99368405,306.154206401697,30856.0810080435
"19",0.8,0.4,0.27,0.4,0.05,32.8275440656547,0.06,0.088,0.031,0,0.21,0.39,0.45,0.9219,0.89,0.29,6.79,12.2,21.3,6.79,12.2,21.3,0.03,0.03,0,800,572.81,903.93,1382.35,0.85,0.7,0.024,5987638.01691525,134.218605350315,44611.0880178447
"20",0.5,0.4,0.08,0.71,0.05,69.0539395242365,0.06,0.014,0.05,0,0.36,0.22,0.22,0.3928,0.31,0.12,6.29,24.2,30.8,6.29,24.2,30.8,0,0.03,0,750,622.81,753.93,1982.35,0.9,0.8,0.024,5873760.00245927,312.829021917605,18776.2630412416
"21",0.5,0.416666666666667,0.19,0.75,0.047,47.3893005795187,0.06,0.05,0.041,0,0.24,0.23,0.27,0.8656,0.84,0.16,6.29,14.7,22.8,6.29,14.7,22.8,0.03,0.06,0,2250,472.81,903.93,1432.35,0.85,0.7,0.025,16759989.8847491,443.086934422431,37825.5113899847
"22",0.8,0.275,0.73,0.32,0.048,62.9322958961743,0.08,0.001,0.041,0,0.46,0.39,0.13,0.9307,0.89,0.37,6.29,17.7,36.3,6.29,17.7,36.3,0,0,0,550,472.81,1103.93,2032.35,0.75,0.8,0.022,4048143.8296351,258.313854765269,15671.415818225
"23",0.7,0.342857142857143,0.19,0.6,0.049,60.7984731311014,0.07,0.023,0.099,0,0.1,0.44,0.28,0.5985,0.45,0.27,6.29,18.7,27.8,6.29,18.7,27.8,0.03,0.03,0,1800,472.81,1103.93,1782.35,0.8,0.7,0.024,14426540.9791951,193.558183167542,74533.3560333519
"24",0.7,0.3125,0.81,0.59,0.046,72.6482123222945,0.08,0.049,0.027,0,0.41,0.45,0.38,0.5464,0.28,0.37,6.29,23.2,20.3,6.29,23.2,20.3,0.06,0,0,1500,472.81,753.93,1082.35,0.9,0.75,0.025,11971077.0559501,273.561693155921,43760.0634717777
"25",0.1,0.2,0.72,0.32,0.049,74.6975829908124,0.08,0.04,0.098,0,0.43,0.18,0.32,0.754,0.59,0.4,6.29,18.2,27.8,6.29,18.2,27.8,0.06,0.03,0,1300,372.81,653.93,1832.35,0.75,0.8,0.016,10389873.7528107,195.191151288766,53229.2252195382
"26",0.7,0.257142857142857,0.41,0.57,0.046,44.1096691660755,0.07,0.032,0.047,0,0.45,0.45,0.34,0.3784,0.26,0.16,5.79,21.7,25.3,5.79,21.7,25.3,0.03,0.03,0,1700,572.81,1103.93,1432.35,0.9,0.75,0.018,13576606.8396515,191.092964847996,71047.1306489538
"27",0.2,0.383333333333333,0.08,0.29,0.047,35.8402702136693,0.06,0.059,0.017,0,0.38,0.19,0.26,0.7373,0.63,0.29,6.29,11.7,24.3,6.29,11.7,24.3,0,0.03,0,1900,422.81,1003.93,1082.35,0.85,0.7,0.023,15284871.4040829,310.293800092584,49259.3516194079
"28",0.4,0.316666666666667,0.03,0.48,0.049,71.1531237364858,0.06,0.068,0.014,0,0.46,0.25,0.46,0.7036,0.43,0.48,5.79,9.7,22.8,5.79,9.7,22.8,0.03,0.06,0,2450,372.81,853.93,1232.35,0.9,0.8,0.019,18306658.7769247,262.250293932058,69806.0562771663
"29",0.4,0.25,0.85,0.61,0.046,44.0770878291218,0.08,0.025,0.084,0,0.37,0.37,0.42,0.5109,0.33,0.27,5.79,15.2,39.8,5.79,15.2,39.8,0.03,0,0,1500,372.81,653.93,1482.35,0.9,0.65,0.02,12570168.1967667,499.201263668343,25180.5616524201
"30",0.5,0.214285714285714,0.39,0.87,0.05,51.9984242634202,0.07,0.038,0.084,0,0.21,0.27,0.24,0.4456,0.28,0.23,5.79,22.7,23.8,5.79,22.7,23.8,0,0.03,0,2500,422.81,703.93,1232.35,0.85,0.8,0.015,20148027.2504525,342.633664943532,58803.4081641483
"31",0,0.266666666666667,0.34,0.04,0.049,77.7330263827454,0.06,0.084,0.087,0,0.42,0.36,0.5,0.6544,0.52,0.28,6.29,8.7,30.3,6.29,8.7,30.3,0.06,0.03,0,1900,422.81,753.93,2032.35,0.9,0.7,0.016,15285960.7499948,65.49147774225,233403.814923136
"32",0.1,0.257142857142857,0.49,0.38,0.046,57.0454261110225,0.07,0.003,0.007,0,0.24,0.28,0.14,0.6436,0.46,0.34,5.79,21.2,30.8,5.79,21.2,30.8,0.03,0.03,0,950,372.81,1303.93,1032.35,0.9,0.8,0.018,7677158.52851603,277.79311888512,27636.2444085265
"33",0.9,0.3,0.1,0.46,0.046,64.6991099768268,0.07,0.02,0.008,0,0.36,0.47,0.18,0.3455,0.23,0.15,6.29,8.2,40.8,6.29,8.2,40.8,0.06,0.03,0,1450,572.81,653.93,1132.35,0.75,0.75,0.021,11654825.2329192,51.6590994660164,225610.305897536
"34",1,0.314285714285714,0.57,0.45,0.049,167.688710025089,0.07,0.067,0.086,0,0.25,0.16,0.44,0.7327,0.67,0.19,6.29,14.7,24.3,6.29,14.7,24.3,0.03,0,0,1650,422.81,653.93,1532.35,1,0.8,0.022,13890350.6488773,86.7525696976004,160114.57294344
"35",0.8,0.328571428571429,0.66,0.44,0.045,84.3413599910004,0.07,0.051,0.02,0,0.15,0.22,0.37,0.912,0.89,0.2,6.79,23.7,21.3,6.79,23.7,21.3,0.03,0.03,0,2200,672.81,1303.93,1882.35,0.8,0.85,0.023,16836704.0522913,105.572155082704,159480.537638941
"36",1,0.328571428571429,0.03,0.73,0.048,40.1341858289989,0.07,0.083,0.01,0,0.32,0.39,0.11,0.412,0.4,0.02,6.29,22.2,32.3,6.29,22.2,32.3,0,0.06,0,1700,472.81,703.93,1132.35,0.85,0.75,0.023,12618734.4219785,28.1821556635373,447756.182054764
"37",0.3,0.314285714285714,0.62,0.08,0.048,110.112539263673,0.07,0.018,0.049,0,0.48,0.11,0.29,0.55,0.4,0.25,6.29,20.7,37.8,6.29,20.7,37.8,0.06,0,0,1500,622.81,1053.93,1882.35,0.85,0.8,0.022,12696932.4120775,86.8606675229862,146175.855817795
"38",0.2,0.257142857142857,0.57,0.32,0.047,30.6958793024855,0.07,0.024,0.012,0,0.14,0.14,0.16,0.514,0.19,0.4,6.29,20.2,27.3,6.29,20.2,27.3,0.03,0.06,0,1250,472.81,1153.93,1082.35,1,0.85,0.018,9350620.27319843,172.03847884483,54351.9120605119
"39",0.2,0.271428571428571,0.79,0.69,0.049,52.4794895475382,0.07,0.023,0.02,0,0.41,0.35,0.45,0.9241,0.89,0.31,6.29,8.2,31.3,6.29,8.2,31.3,0,0.03,0,2450,522.81,753.93,1682.35,0.95,0.75,0.019,19528035.6740192,679.400153517312,28743.0545502837
"40",0.6,0.3,0.13,0.1,0.045,76.1979880986705,0.06,0.09,0.063,0,0.35,0.25,0.27,0.5632,0.16,0.48,6.29,20.2,19.8,6.29,20.2,19.8,0.03,0.06,0,1500,672.81,1053.93,2032.35,0.8,0.8,0.018,11141775.1475575,53.6610717097242,207632.363509774
"41",0.7,0.242857142857143,0.83,0.35,0.048,34.6364585564026,0.07,0.035,0.045,0,0.38,0.27,0.14,0.649,0.35,0.46,5.79,15.2,39.8,5.79,15.2,39.8,0.03,0.03,0,2400,472.81,1053.93,1782.35,0.8,0.7,0.017,18588074.2141336,214.717576883669,86569.8769700833
"42",0.1,0.25,0.52,0.08,0.05,59.0879132464613,0.08,0.093,0.072,0,0.22,0.17,0.32,0.5186,0.42,0.17,6.79,23.2,24.3,6.79,23.2,24.3,0,0.06,0,2250,422.81,1203.93,1332.35,0.75,0.85,0.02,16685479.7212065,52.1794562706204,319771.053854411
"43",0.6,0.328571428571429,0.35,0.89,0.046,65.4599519745335,0.07,0.075,0.081,0,0.21,0.33,0.11,0.5782,0.43,0.26,6.29,15.7,29.3,6.29,15.7,29.3,0,0.03,0,2400,572.81,1053.93,2082.35,0.8,0.65,0.023,19283626.1033483,475.692989315958,40537.9657393689
"44",0.5,0.214285714285714,0.12,0.4,0.047,51.4922143726547,0.07,0.047,0.066,0,0.47,0.33,0.22,0.6974,0.66,0.11,6.29,13.2,33.8,6.29,13.2,33.8,0.03,0.03,0,1700,572.81,603.93,1882.35,0.9,0.8,0.015,13695140.0693814,191.190760307611,71630.7631568963
"45",0.1,0.2,0.47,0.62,0.048,25.1301036856314,0.08,0.003,0.016,0,0.28,0.32,0.28,0.8929,0.79,0.49,5.79,8.7,24.3,5.79,8.7,24.3,0.06,0.03,0,2000,472.81,1303.93,2082.35,0.75,0.75,0.016,16177246.4895184,430.800704559719,37551.5785334002
"46",0.8,0.3,0.21,0.63,0.049,53.2498878208501,0.07,0.008,0.049,0,0.32,0.33,0.48,0.4225,0.25,0.23,6.29,10.2,39.3,6.29,10.2,39.3,0,0,0,950,422.81,753.93,1982.35,0.75,0.7,0.021,8147735.98850426,151.177792435213,53895.0586409441
"47",0.8,0.328571428571429,0.78,0.31,0.048,62.4764380362929,0.07,0.043,0.011,0,0.17,0.1,0.18,0.4786,0.21,0.34,5.79,19.2,21.3,5.79,19.2,21.3,0,0.03,0,1200,472.81,703.93,1582.35,0.8,0.8,0.023,9147274.07849746,95.7316995517513,95551.1509910316
"48",0.7,0.314285714285714,0.74,0.49,0.045,133.335162232883,0.07,0.029,0.06,0,0.37,0.14,0.38,0.853,0.85,0.02,5.79,8.7,37.8,5.79,8.7,37.8,0.03,0.03,0,1200,422.81,1003.93,1132.35,0.9,0.65,0.022,9228877.11806986,345.118016371998,26741.2209165058
"49",0.8,0.25,0.24,0.45,0.05,50.8348693200757,0.06,0.096,0.003,0,0.32,0.3,0.34,0.635,0.5,0.27,6.79,12.7,41.3,6.79,12.7,41.3,0.03,0.06,0,1500,372.81,653.93,1932.35,0.95,0.8,0.015,11133729.7527824,103.863135899522,107196.164032187
"50",0.9,0.2625,0.63,0.75,0.049,73.7925036911333,0.08,0.068,0.029,0,0.38,0.15,0.4,0.544,0.2,0.43,6.29,13.7,29.8,6.29,13.7,29.8,0.03,0.03,0,700,572.81,1253.93,2032.35,0.9,0.7,0.021,5101418.03891018,164.636299744029,30985.9857567359
"51",0.4,0.25,0.23,0.85,0.047,50.8903757576917,0.08,0.046,0.068,0,0.15,0.1,0.42,0.9337,0.87,0.49,6.29,22.2,24.8,6.29,22.2,24.8,0.03,0.06,0,850,622.81,1103.93,1382.35,0.9,0.75,0.02,6076464.44162783,507.841267463533,11965.282916013
"52",0.4,0.285714285714286,0.33,0.39,0.046,50.0389595064815,0.07,0.01,0.065,0,0.19,0.19,0.45,0.4816,0.19,0.36,6.79,13.7,39.3,6.79,13.7,39.3,0.03,0.06,0,1200,572.81,953.93,1532.35,0.85,0.85,0.02,8937943.98197457,140.377427388006,63670.8062562644
"53",0.8,0.328571428571429,0.72,0.69,0.047,82.8959347164703,0.07,0.068,0.074,0,0.33,0.26,0.48,0.4391,0.21,0.29,6.29,19.2,33.8,6.29,19.2,33.8,0.03,0.03,0,1150,422.81,1053.93,1632.35,0.9,0.75,0.023,8720715.82519637,193.78307981047,45002.4627213362
"54",0.3,0.35,0.43,0.66,0.048,39.8802704393056,0.06,0.035,0.059,0,0.17,0.26,0.48,0.52,0.36,0.25,6.79,16.2,25.8,6.79,16.2,25.8,0.03,0.06,0,2000,472.81,1153.93,2032.35,0.9,0.8,0.021,14939100.3219685,361.325372395484,41345.2845088805
"55",0.5,0.2375,0.64,0.03,0.047,36.5083770374938,0.08,0.093,0.026,0,0.25,0.18,0.32,0.2115,0.17,0.05,6.29,13.7,38.8,6.29,13.7,38.8,0.06,0.03,0,2500,422.81,703.93,1732.35,0.85,0.65,0.019,20075579.3190194,27.6942191416751,724901.439405781
"56",0.9,0.4,0.57,0.36,0.047,49.1645023957053,0.06,0.077,0.029,0,0.25,0.34,0.44,0.5105,0.45,0.11,6.29,19.7,32.8,6.29,19.7,32.8,0.03,0.03,0,2450,422.81,653.93,1432.35,0.8,0.75,0.024,19422773.6612997,78.720835970475,246729.768832541
"57",0.4,0.25,0.56,0.05,0.047,81.6484718522488,0.08,0.086,0.083,0,0.22,0.44,0.43,0.8509,0.79,0.29,6.79,18.2,28.3,6.79,18.2,28.3,0,0.03,0,1450,622.81,1253.93,1282.35,0.75,0.65,0.02,11254424.3933578,74.0307859194972,152023.570377817
"58",0.5,0.25,0.84,0.47,0.049,43.9194850126133,0.08,0.086,0.013,0,0.14,0.48,0.14,0.81,0.75,0.24,6.29,9.2,37.3,6.29,9.2,37.3,0.06,0.03,0,1000,622.81,1303.93,1932.35,0.85,0.85,0.02,7121589.57801525,176.603009694355,40325.4145574331
"59",0.9,0.2375,0.24,0.12,0.05,52.5338407211283,0.08,0.098,0.01,0,0.33,0.12,0.41,0.832,0.76,0.3,6.79,9.7,26.8,6.79,9.7,26.8,0.06,0.06,0,1150,422.81,853.93,1632.35,0.85,0.65,0.019,8399763.46527335,58.1277549140605,144505.210595043
"60",0.9,0.2375,0.29,0.03,0.047,46.3239384560262,0.08,0.053,0.009,0,0.14,0.4,0.45,0.7456,0.52,0.47,5.79,21.7,39.3,5.79,21.7,39.3,0,0,0,1500,622.81,1303.93,1532.35,0.9,0.85,0.019,12829388.728712,29.9113298085908,428914.020567127
"61",0.2,0.285714285714286,0.01,0.06,0.045,66.7932309235837,0.07,0.064,0.099,0,0.2,0.18,0.19,0.535,0.5,0.07,5.79,21.2,36.8,5.79,21.2,36.8,0.06,0.06,0,700,622.81,1003.93,1582.35,1,0.75,0.02,5124319.66288118,62.1710545833366,82422.916857753
"62",0.5,0.314285714285714,0.26,0.26,0.048,28.941739246784,0.07,0.015,0.082,0,0.29,0.44,0.34,0.8804,0.77,0.48,6.79,13.2,22.3,6.79,13.2,22.3,0.06,0.06,0,950,522.81,1153.93,1332.35,0.9,0.65,0.022,6877578.77420457,202.586315048552,33948.8813573428
"63",0.5,0.316666666666667,0.75,0.85,0.05,100.218132669235,0.06,0.057,0.007,0,0.26,0.31,0.42,0.3736,0.28,0.13,5.79,18.7,34.8,5.79,18.7,34.8,0.03,0.03,0,850,522.81,853.93,1682.35,1,0.75,0.019,6692969.16353894,439.954658968059,15212.8612053745
"64",0.2,0.283333333333333,0.55,0.42,0.045,52.4753375810787,0.06,0.055,0.1,0,0.31,0.17,0.26,0.3744,0.32,0.08,6.79,8.7,26.8,6.79,8.7,26.8,0.03,0,0,1500,422.81,1203.93,1532.35,0.8,0.85,0.017,13118182.6204035,176.497141057183,74325.1847697258
"65",0.2,0.266666666666667,0.4,0.39,0.048,20.37392738608,0.06,0.059,0.024,0,0.47,0.35,0.23,0.4687,0.31,0.23,6.29,14.2,20.8,6.29,14.2,20.8,0,0.03,0,2400,472.81,753.93,1582.35,0.85,0.8,0.016,19307248.6357763,260.601576799965,74087.228760693
"66",0.7,0.2875,0.62,0.29,0.05,85.1118962837143,0.08,0.036,0.088,0,0.49,0.36,0.38,0.2062,0.19,0.02,6.29,10.2,29.3,6.29,10.2,29.3,0,0.06,0,1850,572.81,1053.93,2032.35,0.95,0.7,0.023,13229792.3270983,138.012147988321,95859.6219241359
"67",0.8,0.2125,0.03,0.22,0.048,61.3039251728268,0.08,0.038,0.022,0,0.4,0.23,0.3,0.8152,0.76,0.23,6.29,9.7,41.3,6.29,9.7,41.3,0,0.03,0,1600,372.81,1153.93,1682.35,0.85,0.7,0.017,12900545.4212416,98.0638336152419,131552.530078086
"68",0.9,0.25,0.84,0.28,0.047,48.1984832328067,0.08,0.002,0.05,0,0.39,0.32,0.4,0.9082,0.82,0.49,5.79,20.2,28.8,5.79,20.2,28.8,0.06,0.03,0,1950,572.81,1153.93,1382.35,0.9,0.8,0.02,14584448.6464209,303.872749021662,47995.2502926849
"69",0.1,0.257142857142857,0.73,0.47,0.046,100.218132669235,0.07,0.059,0.021,0,0.43,0.27,0.29,0.676,0.46,0.4,6.29,13.2,20.3,6.29,13.2,20.3,0.06,0.03,0,1200,472.81,753.93,1332.35,0.95,0.65,0.018,9611149.62470573,568.13584560948,16916.9921225357
"70",0.5,0.225,0.14,0.89,0.047,73.0656522935248,0.08,0.009,0.076,0,0.35,0.13,0.13,0.328,0.2,0.16,6.79,22.7,21.8,6.79,22.7,21.8,0.06,0.03,0,950,572.81,903.93,1432.35,0.85,0.65,0.018,7614976.15728046,526.908454442086,14452.1806266015
"71",0.9,0.266666666666667,0.56,0.44,0.046,64.8942070444077,0.06,0.013,0.094,0,0.26,0.2,0.19,0.5906,0.54,0.11,5.79,21.7,24.8,5.79,21.7,24.8,0.06,0.03,0,2100,572.81,803.93,1232.35,0.9,0.65,0.016,16839987.6592797,92.7477378608719,181567.637633824
"72",0.4,0.342857142857143,0.4,0.06,0.047,58.9079602977613,0.07,0.066,0.074,0,0.41,0.15,0.15,0.8336,0.74,0.36,5.79,15.2,20.8,5.79,15.2,20.8,0.03,0.03,0,700,522.81,753.93,1982.35,0.85,0.8,0.024,5341282.8850652,96.2532348631239,55491.9831282629
"73",0.8,0.316666666666667,0.67,0.37,0.048,40.0875453825165,0.06,0.062,0.048,0,0.45,0.23,0.42,0.5464,0.28,0.37,6.29,23.2,34.3,6.29,23.2,34.3,0,0,0,1300,472.81,1103.93,1682.35,0.8,0.8,0.019,10721973.8540241,139.443602586567,76891.1133615317
"74",0.5,0.242857142857143,0.12,0.12,0.046,54.5143738464687,0.07,0.07,0.011,0,0.24,0.33,0.27,0.3996,0.21,0.24,6.79,9.2,19.8,6.79,9.2,19.8,0,0,0,1950,472.81,1053.93,1382.35,0.85,0.75,0.017,17076082.9914915,71.7271031619202,238070.160911742
"75",0.7,0.2875,0.61,0.66,0.045,39.5488097229979,0.08,0.04,0.049,0,0.18,0.21,0.16,0.555,0.11,0.5,6.79,18.7,29.8,6.79,18.7,29.8,0,0.03,0,1150,422.81,1053.93,1832.35,0.75,0.65,0.023,9043335.94894275,265.026406415375,34122.3958444697
"76",0.9,0.366666666666667,0.58,0.4,0.046,142.620201761394,0.06,0.038,0.026,0,0.26,0.48,0.36,0.7186,0.58,0.33,6.29,16.7,26.8,6.29,16.7,26.8,0.03,0.03,0,600,622.81,903.93,1032.35,0.95,0.8,0.022,4284013.9930282,115.091915921597,37222.5447697521
"77",0.2,0.2875,0.15,0.65,0.05,52.0661317847362,0.08,0.009,0.003,0,0.19,0.18,0.13,0.538,0.3,0.34,6.29,20.2,28.3,6.29,20.2,28.3,0.06,0.03,0,750,372.81,1253.93,1482.35,0.9,0.7,0.023,5954406.97033437,559.168939952757,10648.6726012311
"78",0.6,0.271428571428571,0.4,0.54,0.049,45.4297217470251,0.07,0.045,0.063,0,0.32,0.37,0.17,0.8866,0.79,0.46,6.79,15.2,24.3,6.79,15.2,24.3,0.03,0.03,0,1150,572.81,953.93,1432.35,0.9,0.8,0.019,8954662.88571395,222.083275964101,40321.1941414329
"79",0.5,0.214285714285714,0.67,0.83,0.047,39.7629724354162,0.07,0.05,0.082,0,0.12,0.42,0.19,0.4916,0.18,0.38,5.79,9.2,27.3,5.79,9.2,27.3,0.03,0.06,0,2100,472.81,1053.93,1582.35,0.95,0.75,0.015,15763196.9080201,423.148004567623,37252.2066460578
"80",0.5,0.366666666666667,0.43,0.58,0.048,57.9517953823496,0.06,0.014,0.038,0,0.27,0.2,0.12,0.7194,0.54,0.39,6.29,22.7,39.3,6.29,22.7,39.3,0.03,0.06,0,1050,622.81,953.93,1182.35,1,0.8,0.022,7601285.64146015,290.243620327219,26189.3289261294
"81",0.6,0.285714285714286,0.75,0.16,0.05,57.664035132136,0.07,0.008,0.04,0,0.35,0.38,0.24,0.73,0.64,0.25,5.79,18.2,40.8,5.79,18.2,40.8,0.03,0,0,1750,372.81,753.93,2132.35,0.95,0.7,0.02,14789999.2790919,182.553957082898,81017.1387979049
"82",0.7,0.2125,0.56,0.01,0.049,41.5164102734808,0.08,0.088,0.091,0,0.26,0.35,0.35,0.7228,0.58,0.34,6.29,8.7,35.8,6.29,8.7,35.8,0.03,0.03,0,1500,522.81,703.93,1082.35,0.95,0.8,0.017,11827373.3853728,54.8669001828312,215564.818605769
"83",0.1,0.3,0.71,0.26,0.047,72.6482123222945,0.07,0.087,0.042,0,0.14,0.23,0.34,0.864,0.83,0.2,6.29,19.2,30.8,6.29,19.2,30.8,0.06,0,0,1050,472.81,953.93,2132.35,0.75,0.7,0.021,8867022.36303774,221.618616527103,40010.2775750039
"84",0.2,0.271428571428571,0.44,0.49,0.049,50.3740256133457,0.07,0.068,0.085,0,0.16,0.49,0.13,0.456,0.2,0.32,5.79,15.2,24.8,5.79,15.2,24.8,0,0.06,0,1250,572.81,703.93,1382.35,0.8,0.85,0.019,9301501.75509745,220.607041317106,42163.2133750765
"85",0.8,0.225,0.37,0,0.045,30.4139319275316,0.08,0.052,0.096,0,0.35,0.42,0.4,0.5125,0.35,0.25,6.29,22.2,20.8,6.29,22.2,20.8,0.03,0.03,0,2300,472.81,1153.93,1732.35,0.75,0.7,0.018,18532067.0362056,32.1124707613258,577098.759355648
"86",0.8,0.2375,0.1,0.71,0.048,58.5512126858274,0.08,0.075,0.073,0,0.24,0.22,0.14,0.3526,0.22,0.17,5.79,20.2,21.3,5.79,20.2,21.3,0.06,0.06,0,1500,572.81,703.93,1932.35,0.85,0.8,0.019,11182862.1174473,106.018397618429,105480.39178724
"87",0.3,0.2,0.8,0.14,0.049,41.4244582253305,0.08,0.026,0.013,0,0.21,0.24,0.34,0.7274,0.71,0.06,6.29,10.7,34.3,6.29,10.7,34.3,0.03,0,0,1550,572.81,603.93,1132.35,0.8,0.75,0.016,13195807.1368443,113.484406153963,116278.593544752
"88",0.4,0.285714285714286,0.32,0.04,0.047,46.3053888718557,0.07,0.062,0.009,0,0.46,0.23,0.41,0.2605,0.13,0.15,6.79,11.7,35.8,6.79,11.7,35.8,0.03,0.03,0,2100,622.81,1303.93,1782.35,0.85,0.65,0.02,16789987.2879925,46.6286922327217,360078.451357684
