"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1854",0,0.242857142857143,0.06,0.33,0.047,35.8402702136693,0.07,0.045,0.003,0,0.36,0.36,0.26,0.6481,0.49,0.31,6.29,19.7,30.8,6.29,19.7,30.8,0.06,0.06,0,1050,422.81,1103.93,2082.35,0.95,0.65,0.017,7801823.96052066,450.582208331734,17314.9845161589
"1855",0.8,0.271428571428571,0.33,0.44,0.054,84.3413599910004,0.07,0.074,0.044,0,0.18,0.13,0.48,0.6504,0.54,0.24,6.79,16.7,28.3,6.79,16.7,28.3,0.03,0,0,1250,422.81,703.93,1982.35,0.75,0.7,0.019,10560506.9303205,102.005615210975,103528.68230321
"1856",0.2,0.2,0.1,0.41,0.051,92.0964088253793,0.065,0.048,0.071,0,0.47,0.16,0.35,0.928,0.9,0.28,5.79,14.2,39.8,5.79,14.2,39.8,0,0.03,0,1550,372.81,653.93,1882.35,1,0.75,0.013,12446406.0523544,416.079685137178,29913.5153600468
"1857",0.3,0.32,0.58,0.26,0.05,62.4546696162391,0.05,0.033,0.002,0,0.47,0.3,0.17,0.665,0.5,0.33,5.79,15.7,19.3,5.79,15.7,19.3,0.03,0.03,0,1000,422.81,603.93,1982.35,1,0.75,0.016,7919833.21380121,238.596558849416,33193.4092092234
"1858",0.7,0.171428571428571,0.2,0.65,0.046,46.6729037237745,0.07,0.076,0.054,0,0.19,0.4,0.29,0.8544,0.72,0.48,6.79,11.7,31.3,6.79,11.7,31.3,0.03,0.03,0,2200,622.81,653.93,1082.35,1,0.75,0.012,17852795.6986364,228.546571846714,78114.4759878974
"1859",0.9,0.266666666666667,0.54,0.7,0.046,52.036190163542,0.06,0.021,0.035,0,0.43,0.39,0.5,0.3625,0.15,0.25,6.79,19.2,38.3,6.79,19.2,38.3,0.03,0.03,0,2350,522.81,953.93,1482.35,0.9,0.65,0.016,18733400.2203831,130.111649309941,143979.423208739
"1860",0.7,0.181818181818182,0.79,0.42,0.047,56.9007333457147,0.055,0.054,0.046,0,0.22,0.3,0.17,0.6178,0.61,0.02,6.29,11.7,34.3,6.29,11.7,34.3,0.03,0.06,0,1450,622.81,853.93,1782.35,1,0.65,0.01,10605771.6668105,224.131173154695,47319.4849138206
"1861",0.1,0.184615384615385,0.8,0.86,0.051,82.4571273815376,0.065,0.02,0.049,0,0.11,0.38,0.22,0.2872,0.28,0.01,6.29,22.2,39.8,6.29,22.2,39.8,0.06,0.06,0,1400,422.81,803.93,1532.35,1,0.65,0.012,10683381.5171744,1031.40668440374,10358.0689157066
"1862",0.7,0.261538461538462,0.73,0.31,0.048,46.962489146129,0.065,0.02,0.02,0,0.16,0.23,0.49,0.515,0.5,0.03,6.29,15.2,32.3,6.29,15.2,32.3,0.06,0.03,0,1550,472.81,1253.93,1532.35,1,0.8,0.017,12258750.7864466,102.169812445167,119984.078399143
"1863",1,0.36,0.21,0.63,0.051,36.3044024905524,0.05,0.048,0.031,0,0.33,0.33,0.3,0.8542,0.73,0.46,5.79,10.2,26.3,5.79,10.2,26.3,0.03,0.06,0,2000,672.81,853.93,1432.35,0.85,0.75,0.018,14731145.0781458,51.3716911320403,286756.08595953
"1864",1,0.142857142857143,0.76,0.03,0.047,90.2113313141509,0.07,0.07,0.017,0,0.28,0.28,0.36,0.442,0.1,0.38,6.79,23.2,32.8,6.79,23.2,32.8,0.03,0,0,1050,472.81,1003.93,1132.35,0.95,0.65,0.01,8785438.13331355,46.1732428961423,190271.195659241
"1865",0.6,0.166666666666667,0.87,0.7,0.05,75.6144054837256,0.06,0.087,0.023,0,0.16,0.11,0.22,0.628,0.38,0.4,6.29,22.2,36.3,6.29,22.2,36.3,0.03,0,0,1350,422.81,703.93,1332.35,0.8,0.85,0.01,11343795.2914037,166.8189543756,68000.6377804203
"1866",0.2,0.181818181818182,0.51,0.85,0.048,48.7180425216353,0.055,0.06,0.098,0,0.42,0.31,0.42,0.7858,0.58,0.49,5.79,15.2,26.3,5.79,15.2,26.3,0,0.03,0,1250,422.81,953.93,1582.35,1,0.65,0.01,10082715.4493796,1100.1460824572,9164.88783640411
"1867",0.4,0.261538461538462,0.11,0.78,0.054,43.5948957310271,0.065,0.034,0.056,0,0.23,0.17,0.36,0.8453,0.83,0.09,6.79,18.7,34.8,6.79,18.7,34.8,0,0.03,0,2100,472.81,853.93,1482.35,0.8,0.7,0.017,16691152.3364541,524.568930370751,31818.7970542922
"1868",0.8,0.292307692307692,0.57,0.66,0.047,86.4826829890197,0.065,0.086,0.07,0,0.2,0.48,0.41,0.784,0.6,0.46,5.79,24.7,40.8,5.79,24.7,40.8,0.03,0.06,0,750,372.81,1053.93,1732.35,0.85,0.8,0.019,5176454.39505229,146.504356046226,35333.1090948516
"1869",0.7,0.28,0.34,0.01,0.049,48.4419034817231,0.05,0.055,0.09,0,0.23,0.29,0.31,0.6555,0.35,0.47,6.29,12.2,22.8,6.29,12.2,22.8,0.06,0.06,0,650,622.81,1253.93,1732.35,0.95,0.8,0.014,4684938.57790067,24.6576802800323,189999.161506466
"1870",0.6,0.26,0.82,0.46,0.049,59.6827610107255,0.05,0.069,0.012,0,0.17,0.22,0.21,0.7816,0.72,0.22,6.79,19.7,24.3,6.79,19.7,24.3,0.03,0.03,0,1250,522.81,653.93,1382.35,0.8,0.8,0.013,9561239.94737519,165.784099454519,57672.8406332975
"1871",0.2,0.18,0.07,0.7,0.053,33.9370000063857,0.05,0.027,0.025,0,0.46,0.41,0.24,0.8368,0.68,0.49,6.29,13.2,34.3,6.29,13.2,34.3,0.06,0,0,2150,572.81,1103.93,1732.35,0.85,0.7,0.009,18587013.16757,572.672359414816,32456.6270084401
"1872",0.6,0.181818181818182,0.75,0.82,0.046,30.3565831580333,0.055,0.037,0.046,0,0.46,0.38,0.29,0.496,0.4,0.16,5.79,10.7,30.8,5.79,10.7,30.8,0.06,0.03,0,1500,622.81,903.93,1382.35,0.9,0.7,0.01,11949755.2931083,369.717870983231,32321.281255161
"1873",0.5,0.307692307692308,0.65,0.48,0.046,66.8960126075121,0.065,0.084,0.071,0,0.11,0.42,0.12,0.7998,0.78,0.09,5.79,10.7,27.8,5.79,10.7,27.8,0.06,0.03,0,1200,522.81,803.93,1682.35,0.95,0.75,0.02,9402770.56873973,252.312015730623,37266.4398939227
"1874",0.2,0.2,0.62,0.45,0.049,37.6833568403056,0.05,0.083,0.054,0,0.22,0.3,0.35,0.8691,0.83,0.23,5.79,21.7,40.8,5.79,21.7,40.8,0.06,0.03,0,1600,422.81,853.93,1032.35,0.9,0.7,0.01,12877690.8376582,394.704898165203,32626.1237129828
"1875",0.3,0.28,0.82,0.15,0.054,53.9908302260422,0.05,0.011,0.025,0,0.47,0.16,0.13,0.868,0.8,0.34,5.79,18.2,24.8,5.79,18.2,24.8,0.03,0.03,0,1650,622.81,653.93,1982.35,0.85,0.8,0.014,12832565.0982235,161.189082644936,79611.8749958449
"1876",0.6,0.142857142857143,0.33,0.55,0.054,75.9622987722982,0.07,0.01,0.068,0,0.5,0.25,0.39,0.493,0.22,0.35,5.79,16.7,21.8,5.79,16.7,21.8,0.03,0.03,0,1450,422.81,703.93,1282.35,0.8,0.8,0.01,11538125.9629589,165.385717335838,69764.9479581674
"1877",0.1,0.153846153846154,0.21,0.32,0.047,78.5564380125547,0.065,0.097,0.062,0,0.43,0.13,0.14,0.5653,0.37,0.31,5.79,8.7,40.8,5.79,8.7,40.8,0.03,0.03,0,500,522.81,1053.93,1882.35,0.85,0.85,0.01,3994008.19300514,170.227718693376,23462.7369952562
"1878",0.1,0.215384615384615,0.06,0.01,0.048,44.0618177115819,0.065,0.015,0.096,0,0.45,0.45,0.32,0.5654,0.18,0.47,6.79,14.2,18.8,6.79,14.2,18.8,0.03,0.06,0,700,472.81,853.93,1432.35,0.9,0.75,0.014,5177405.12367407,32.3821546812014,159884.515858967
"1879",0.7,0.15,0.46,0.37,0.05,59.3461833613004,0.06,0.024,0.064,0,0.23,0.4,0.47,0.5786,0.51,0.14,6.29,19.2,31.3,6.29,19.2,31.3,0.03,0.03,0,2200,422.81,653.93,1532.35,0.85,0.85,0.009,17761031.8411162,73.6983691369855,240996.266933712
"1880",0.8,0.309090909090909,0.64,0.57,0.049,38.9282675007458,0.055,0.058,0.048,0,0.12,0.48,0.31,0.8496,0.84,0.06,5.79,14.7,21.8,5.79,14.7,21.8,0.06,0.06,0,1650,622.81,953.93,1982.35,0.85,0.75,0.017,11916666.7927629,127.913834900675,93161.6724806682
"1881",0.6,0.169230769230769,0.82,0.17,0.049,114.163676169896,0.065,0.013,0.096,0,0.33,0.4,0.28,0.3928,0.31,0.12,6.29,16.7,24.3,6.29,16.7,24.3,0.06,0.06,0,1950,422.81,853.93,2082.35,0.9,0.75,0.011,14313103.4764162,90.4371320794066,158265.78250899
"1882",0.7,0.34,0.53,0.84,0.046,28.6145418405316,0.05,0.09,0.025,0,0.21,0.48,0.23,0.7382,0.66,0.23,5.79,24.2,36.8,5.79,24.2,36.8,0.03,0.06,0,2300,672.81,653.93,1082.35,0.95,0.75,0.017,17056159.1104689,293.42760419694,58127.3161301531
"1883",0.3,0.345454545454545,0.26,0.33,0.055,62.0681066819404,0.055,0.077,0.047,0,0.13,0.5,0.26,0.6787,0.49,0.37,5.79,11.2,37.3,5.79,11.2,37.3,0.06,0.03,0,2450,622.81,653.93,1082.35,0.85,0.8,0.019,19440856.0842524,164.82934762818,117945.355993927
"1884",0.2,0.271428571428571,0.89,0.17,0.048,89.1955231766696,0.07,0.014,0.048,0,0.13,0.46,0.25,0.4496,0.14,0.36,5.79,13.2,34.8,5.79,13.2,34.8,0.03,0.03,0,1300,522.81,903.93,1832.35,0.95,0.7,0.019,10369732.1696662,171.689872935083,60398.0420766401
"1885",0.7,0.142857142857143,0.21,0.28,0.054,51.2978697898223,0.07,0.065,0.013,0,0.38,0.24,0.47,0.4756,0.31,0.24,6.29,18.7,27.8,6.29,18.7,27.8,0.06,0.06,0,1200,522.81,1203.93,1882.35,0.75,0.8,0.01,8835188.30251613,60.8549635107952,145184.349686593
"1886",0.2,0.246153846153846,0.19,0.62,0.046,71.767608362525,0.065,0.055,0.003,0,0.19,0.1,0.48,0.7,0.7,0,6.29,16.7,30.8,6.29,16.7,30.8,0.03,0.03,0,1200,372.81,1003.93,1682.35,0.95,0.65,0.016,9702895.18537079,711.22011325691,13642.6051576889
"1887",0.7,0.2,0.88,0.2,0.051,122.051482198189,0.065,0.051,0.091,0,0.39,0.47,0.27,0.6146,0.53,0.18,5.79,13.2,21.3,5.79,13.2,21.3,0.03,0.03,0,2250,422.81,653.93,1232.35,0.95,0.85,0.013,17236949.592982,183.135400805698,94121.3414618288
"1888",0.7,0.309090909090909,0.44,0.8,0.048,66.3776619043043,0.055,0.034,0.007,0,0.46,0.38,0.26,0.7721,0.57,0.47,6.29,21.2,37.3,6.29,21.2,37.3,0.03,0.03,0,1800,472.81,1253.93,1332.35,0.9,0.8,0.017,14331386.1787074,252.66973858159,56719.8361749191
"1889",0.3,0.276923076923077,0.38,0.56,0.049,39.5151801023394,0.065,0.032,0.056,0,0.18,0.48,0.42,0.6865,0.45,0.43,6.29,9.2,22.3,6.29,9.2,22.3,0,0.03,0,700,572.81,1153.93,1332.35,0.8,0.65,0.018,5488349.84341716,510.773783395719,10745.1674730241
"1890",0.6,0.246153846153846,0.69,0.61,0.048,67.1023107182812,0.065,0.019,0.021,0,0.39,0.45,0.29,0.5338,0.37,0.26,6.29,13.2,25.3,6.29,13.2,25.3,0.03,0,0,800,472.81,1153.93,1832.35,0.9,0.8,0.016,6705853.66336859,229.701140248404,29193.8196567797
"1891",0.4,0.285714285714286,0.02,0.76,0.049,61.880409254968,0.07,0.037,0.009,0,0.4,0.25,0.17,0.8299,0.79,0.19,6.79,9.7,20.8,6.79,9.7,20.8,0,0,0,1700,622.81,953.93,2132.35,0.8,0.8,0.02,14604883.9769256,377.814794374526,38656.1992658441
"1892",0.1,0.184615384615385,0.36,0.42,0.048,70.2855084981223,0.065,0.026,0.036,0,0.13,0.47,0.24,0.468,0.24,0.3,6.79,15.2,30.8,6.79,15.2,30.8,0.06,0.03,0,600,422.81,1253.93,1532.35,0.9,0.7,0.012,4836070.82953222,403.313208816368,11990.8565447806
"1893",0,0.283333333333333,0.59,0.81,0.046,49.1005108917331,0.06,0.066,0.035,0,0.14,0.42,0.15,0.2604,0.14,0.14,6.79,9.2,29.8,6.79,9.2,29.8,0.06,0,0,2000,422.81,703.93,1032.35,0.85,0.75,0.017,17702865.7728984,663.508232618536,26680.7025182401
"1894",0.6,0.363636363636364,0.34,0.09,0.052,38.9825905940912,0.055,0.007,0.019,0,0.21,0.15,0.26,0.9115,0.85,0.41,6.79,17.7,36.8,6.79,17.7,36.8,0.03,0.06,0,2400,372.81,853.93,1632.35,0.95,0.75,0.02,17787975.0842814,75.9260986363797,234280.114529134
"1895",0.6,0.2,0.56,0.47,0.052,86.1885215473809,0.065,0.057,0.089,0,0.29,0.48,0.34,0.6472,0.64,0.02,5.79,19.7,26.8,5.79,19.7,26.8,0.03,0.03,0,2500,422.81,1203.93,1282.35,0.9,0.7,0.013,19927695.7218348,241.653399919091,82463.9575876313
"1896",0.9,0.26,0.47,0.23,0.053,48.8550548367783,0.05,0.018,0.022,0,0.24,0.28,0.27,0.7792,0.68,0.31,5.79,20.7,40.8,5.79,20.7,40.8,0.03,0,0,650,422.81,803.93,1382.35,0.85,0.8,0.013,5439557.14294016,50.4720857201874,107773.5755383
"1897",0.6,0.215384615384615,0.76,0.29,0.05,46.3445530914514,0.065,0.002,0.003,0,0.38,0.28,0.32,0.856,0.84,0.1,6.29,13.7,19.8,6.29,13.7,19.8,0.03,0.03,0,850,672.81,1003.93,1082.35,0.95,0.75,0.014,6319490.64358356,217.621299456477,29038.9344212487
"1898",0.4,0.18,0.67,0.03,0.05,58.3614426034604,0.05,0.055,0.096,0,0.43,0.15,0.49,0.2377,0.23,0.01,6.29,13.7,20.3,6.29,13.7,20.3,0.03,0.06,0,1250,422.81,1153.93,1982.35,1,0.65,0.009,9278269.97031862,37.377995441344,248228.131572189
"1899",0.2,0.218181818181818,0.71,0.77,0.05,23.0100489650889,0.055,0.053,0.025,0,0.39,0.39,0.31,0.7192,0.48,0.46,6.29,21.2,35.3,6.29,21.2,35.3,0.03,0,0,600,372.81,1053.93,1632.35,1,0.7,0.012,5106695.67214462,790.933532791313,6456.54212449735
"1900",0.3,0.4,0.79,0.39,0.046,48.2016369028399,0.05,0.09,0.089,0,0.24,0.12,0.42,0.735,0.5,0.47,6.79,22.7,29.3,6.79,22.7,29.3,0.03,0.06,0,1350,372.81,703.93,1032.35,0.75,0.75,0.02,9835149.94273034,249.93768413025,39350.4083906169
"1901",1,0.307692307692308,0.22,0.28,0.049,42.6543239702255,0.065,0.032,0.04,0,0.28,0.46,0.15,0.5457,0.41,0.23,6.29,23.2,24.3,6.29,23.2,24.3,0.03,0.06,0,600,472.81,1203.93,1482.35,0.85,0.65,0.02,4311256.58569373,32.0537785810575,134500.728979313
"1902",0.5,0.2,0.72,0.71,0.049,99.6753202705671,0.055,0.057,0.001,0,0.33,0.25,0.18,0.2046,0.18,0.03,6.29,22.7,22.3,6.29,22.7,22.3,0.03,0.06,0,1550,422.81,753.93,1182.35,0.8,0.75,0.011,11524434.9195344,286.680413786649,40199.5893870552
"1903",0.7,0.183333333333333,0.13,0.31,0.049,56.3636026749678,0.06,0.072,0.04,0,0.24,0.32,0.47,0.4963,0.31,0.27,6.29,14.2,39.8,6.29,14.2,39.8,0.03,0,0,1600,572.81,1103.93,1982.35,0.8,0.65,0.011,13919433.1610384,119.320471197487,116655.868195495
"1904",0.7,0.157142857142857,0.28,0.8,0.052,37.9732671324549,0.07,0.089,0.028,0,0.31,0.13,0.35,0.5528,0.48,0.14,6.79,8.2,30.3,6.79,8.2,30.3,0.06,0.03,0,1250,472.81,653.93,1532.35,1,0.75,0.011,9982217.90962703,249.371154561342,40029.5612665639
"1905",0.4,0.183333333333333,0.39,0.54,0.052,72.2413258405983,0.06,0.083,0.009,0,0.42,0.22,0.48,0.483,0.45,0.06,6.79,20.7,38.8,6.79,20.7,38.8,0.06,0.03,0,2050,422.81,1003.93,1932.35,0.85,0.8,0.011,16387152.6491859,226.84538529403,72239.3035588771
"1906",0.3,0.153846153846154,0.45,0.57,0.05,44.4810690925211,0.065,0.023,0.058,0,0.16,0.39,0.32,0.7984,0.72,0.28,5.79,12.2,21.3,5.79,12.2,21.3,0,0.03,0,1400,372.81,903.93,1982.35,0.95,0.75,0.01,11299002.8180535,439.894660968162,25685.7011930666
"1907",0.9,0.2,0.19,0.81,0.045,21.7744804051032,0.065,0.086,0.084,0,0.36,0.2,0.49,0.562,0.27,0.4,6.29,11.2,34.3,6.29,11.2,34.3,0,0,0,850,472.81,1253.93,1732.35,1,0.65,0.013,7356425.56264343,159.937306858555,45995.6823528941
"1908",0.3,0.216666666666667,0.71,0.67,0.053,56.1354043814772,0.06,0.051,0.017,0,0.39,0.43,0.14,0.5394,0.53,0.02,5.79,14.2,32.8,5.79,14.2,32.8,0.03,0.03,0,1900,422.81,953.93,1882.35,0.95,0.75,0.013,15053645.1270352,472.503856210525,31859.3063933177
"1909",0.6,0.236363636363636,0.09,0.44,0.047,47.0781512386055,0.055,0.071,0.04,0,0.45,0.45,0.25,0.9174,0.86,0.41,6.79,17.7,25.8,6.79,17.7,25.8,0.06,0.06,0,2150,522.81,653.93,1032.35,0.9,0.7,0.013,16136038.5575413,225.796729820565,71462.6760554249
"1910",0.7,0.307692307692308,0.39,0.26,0.053,73.0656522935248,0.065,0.055,0.097,0,0.26,0.23,0.45,0.473,0.15,0.38,6.29,9.2,34.3,6.29,9.2,34.3,0.03,0.03,0,2050,572.81,803.93,1282.35,0.95,0.65,0.02,16206292.1349411,134.357823785406,120620.382783406
"1911",0.1,0.32,0.78,0.13,0.054,78.9438154338011,0.05,0.079,0.075,0,0.42,0.48,0.37,0.4512,0.44,0.02,5.79,7.7,22.8,5.79,7.7,22.8,0,0.03,0,950,372.81,803.93,2032.35,0.8,0.8,0.016,7478108.23807968,99.8389911133022,74901.6807430792
"1912",0.2,0.2,0.1,0.38,0.045,50.6993924673806,0.05,0.042,0.046,0,0.31,0.38,0.41,0.5072,0.12,0.44,6.79,8.2,38.8,6.79,8.2,38.8,0.06,0.03,0,750,472.81,653.93,1482.35,1,0.8,0.01,6090433.25707793,251.047821232957,24260.0522369257
"1913",0.5,0.316666666666667,0.19,0.84,0.05,39.876872250736,0.06,0.098,0.039,0,0.38,0.1,0.37,0.8544,0.84,0.09,6.79,16.2,25.3,6.79,16.2,25.3,0.06,0.03,0,1150,572.81,1203.93,2082.35,0.9,0.7,0.019,8945056.14497295,483.330126488978,18507.1355058124
"1914",0.6,0.254545454545455,0.35,0.01,0.051,167.022020504762,0.055,0.056,0.027,0,0.27,0.21,0.22,0.6752,0.44,0.42,6.29,13.2,32.8,6.29,13.2,32.8,0.03,0.03,0,1000,572.81,753.93,1182.35,0.95,0.75,0.014,7892725.77940436,31.140666140152,253453.980203322
"1915",0.7,0.128571428571429,0.44,0.55,0.051,32.1140492858496,0.07,0.009,0.04,0,0.31,0.45,0.49,0.836,0.8,0.18,6.29,16.2,35.8,6.29,16.2,35.8,0,0.03,0,1750,622.81,803.93,1332.35,0.8,0.75,0.009,14008566.922962,176.096471170903,79550.5260827546
"1916",0.5,0.2,0.73,0.8,0.045,118.587285335234,0.055,0.092,0.098,0,0.27,0.48,0.11,0.7868,0.59,0.48,6.79,12.7,39.8,6.79,12.7,39.8,0,0.06,0,2400,572.81,853.93,1032.35,0.9,0.75,0.011,17921278.6453916,451.582055971017,39685.5419927088
"1917",0.3,0.309090909090909,0.62,0.28,0.047,74.8388086960211,0.055,0.081,0.002,0,0.42,0.41,0.16,0.8632,0.81,0.28,5.79,22.2,22.3,5.79,22.2,22.3,0.03,0.03,0,2150,522.81,1253.93,1732.35,0.85,0.8,0.017,17142057.9311906,201.981377558763,84869.4970713495
"1918",0.2,0.25,0.75,0.64,0.045,70.3573266901732,0.06,0.091,0.019,0,0.33,0.15,0.26,0.8713,0.87,0.01,6.29,17.2,32.8,6.29,17.2,32.8,0,0.03,0,1600,622.81,1153.93,1732.35,0.95,0.75,0.015,12739136.9719968,598.461347695809,21286.4824454327
"1919",0.1,0.2,0.78,0.5,0.047,44.8476627573683,0.06,0.072,0.081,0,0.13,0.33,0.35,0.55,0.5,0.1,6.29,15.2,28.8,6.29,15.2,28.8,0.06,0.06,0,2100,522.81,853.93,1532.35,0.95,0.8,0.012,15883017.6616755,335.031643607902,47407.5149757017
"1920",0.1,0.266666666666667,0.21,0.33,0.053,61.2490270554353,0.06,0.07,0.008,0,0.14,0.19,0.18,0.4072,0.22,0.24,6.29,19.2,31.3,6.29,19.2,31.3,0.03,0.03,0,800,372.81,753.93,1132.35,0.9,0.8,0.016,6369075.26885477,228.170237356961,27913.6987480566
"1921",0.3,0.316666666666667,0.75,0.16,0.046,88.8509869666471,0.06,0.006,0.067,0,0.23,0.49,0.24,0.598,0.33,0.4,5.79,11.2,25.3,5.79,11.2,25.3,0,0,0,1050,622.81,953.93,1982.35,0.8,0.7,0.019,8928134.82547536,150.730279975698,59232.5233318404
"1922",0.1,0.246153846153846,0.52,0.89,0.046,41.1339167935617,0.065,0.003,0.086,0,0.26,0.34,0.21,0.7696,0.68,0.28,6.29,13.2,30.8,6.29,13.2,30.8,0,0.03,0,1250,572.81,1253.93,1582.35,0.85,0.8,0.016,10080756.178477,637.85584884472,15804.1290939563
"1923",0.6,0.214285714285714,0.85,0.49,0.048,65.6896540089473,0.07,0.044,0.051,0,0.35,0.4,0.41,0.2762,0.23,0.06,6.29,11.2,27.3,6.29,11.2,27.3,0.06,0.03,0,2400,422.81,703.93,1632.35,0.85,0.85,0.015,18619099.8547768,107.695505491375,172886.507842873
"1924",0.7,0.233333333333333,0.62,0.51,0.05,182.797271787931,0.06,0.056,0.091,0,0.4,0.21,0.24,0.5882,0.29,0.42,6.79,11.2,33.3,6.79,11.2,33.3,0.06,0.03,0,1300,622.81,1103.93,1282.35,0.75,0.8,0.014,10144047.4904928,126.404169703163,80250.8929437551
"1925",0.4,0.142857142857143,0.78,0.63,0.052,50.0806389649808,0.07,0.092,0.064,0,0.41,0.29,0.11,0.7558,0.67,0.26,6.29,20.2,20.3,6.29,20.2,20.3,0,0.03,0,1300,622.81,803.93,1132.35,0.85,0.75,0.01,10144840.4783378,402.197093908692,25223.5548987852
"1926",0.8,0.261538461538462,0.48,0.33,0.047,110.732306473771,0.065,0.011,0.048,0,0.31,0.37,0.21,0.8528,0.84,0.08,6.79,8.2,26.8,6.79,8.2,26.8,0.03,0.03,0,2150,672.81,1003.93,1282.35,0.95,0.75,0.017,17116994.3312266,133.330662602313,128380.028998143
"1927",0.4,0.24,0.75,0.9,0.053,25.6569053100569,0.05,0.016,0.073,0,0.11,0.12,0.42,0.6808,0.58,0.24,5.79,17.2,38.8,5.79,17.2,38.8,0.03,0.03,0,1650,572.81,953.93,1432.35,1,0.75,0.012,13125617.2411423,571.281519551309,22975.7427676836
"1928",0.5,0.216666666666667,0.62,0.47,0.054,42.4022512834902,0.06,0.081,0.095,0,0.38,0.44,0.22,0.3836,0.33,0.08,6.29,17.2,29.3,6.29,17.2,29.3,0.03,0.03,0,2350,522.81,853.93,1832.35,1,0.7,0.013,18548438.3835432,306.814493401742,60454.8963052275
"1929",0.6,0.28,0.64,0.39,0.052,74.1270508357157,0.05,0.041,0.059,0,0.38,0.47,0.17,0.7722,0.66,0.33,6.29,22.2,24.3,6.29,22.2,24.3,0.03,0.03,0,1450,622.81,1003.93,1482.35,0.9,0.75,0.014,11276373.3695006,207.866661791622,54248.1092076453
"1930",0.6,0.185714285714286,0.03,0.77,0.051,68.1105312676679,0.07,0.03,0.001,0,0.12,0.17,0.37,0.6763,0.61,0.17,6.29,22.2,20.8,6.29,22.2,20.8,0.03,0.03,0,2450,422.81,953.93,1232.35,0.75,0.8,0.013,19766841.7325251,200.527185949603,98574.3735390222
"1931",0.2,0.157142857142857,0.86,0.87,0.048,63.6354907989019,0.07,0.064,0.082,0,0.31,0.23,0.29,0.7888,0.68,0.34,6.79,8.7,25.8,6.79,8.7,25.8,0,0.03,0,650,522.81,1053.93,1482.35,0.85,0.7,0.011,5109207.36412837,815.568280184726,6264.59793528402
"1932",0.3,0.169230769230769,0.1,0.76,0.047,40.5139375717356,0.065,0.055,0.049,0,0.43,0.26,0.12,0.615,0.5,0.23,5.79,15.2,31.8,5.79,15.2,31.8,0,0.03,0,1800,672.81,1203.93,2082.35,0.95,0.75,0.011,14569496.3248388,595.320930502673,24473.348035213
"1933",1,0.345454545454545,0.38,0.34,0.051,82.525843568806,0.055,0.088,0.089,0,0.36,0.16,0.23,0.4687,0.31,0.23,6.79,15.2,33.8,6.79,15.2,33.8,0.03,0.06,0,2150,422.81,1003.93,1182.35,1,0.85,0.019,15772869.3306675,45.9357988709676,343367.694006435
"1934",0.3,0.157142857142857,0.7,0.07,0.055,50.9021566337435,0.07,0.073,0.076,0,0.28,0.39,0.24,0.6788,0.56,0.27,5.79,11.7,37.8,5.79,11.7,37.8,0,0.03,0,850,572.81,703.93,2082.35,0.9,0.85,0.011,6611117.11723204,58.7981477535354,112437.506449079
"1935",0.5,0.261538461538462,0.41,0.22,0.045,43.1786963806453,0.065,0.023,0.037,0,0.23,0.42,0.23,0.7291,0.57,0.37,6.79,11.7,29.8,6.79,11.7,29.8,0.03,0.03,0,1000,422.81,753.93,1832.35,0.8,0.8,0.017,8013556.77081343,101.125561274589,79243.6320729438
"1936",0.1,0.153846153846154,0.03,0.42,0.054,52.3610529806055,0.065,0.09,0.091,0,0.23,0.1,0.22,0.7354,0.73,0.02,6.79,10.2,25.8,6.79,10.2,25.8,0.03,0.06,0,1700,422.81,653.93,2132.35,0.95,0.85,0.01,12601886.8394694,236.400036810906,53307.4656394809
"1937",0.1,0.163636363636364,0.18,0.56,0.052,47.0193175696879,0.055,0.047,0.032,0,0.38,0.45,0.41,0.8613,0.81,0.27,6.29,19.2,32.3,6.29,19.2,32.3,0.03,0.03,0,800,472.81,1153.93,2132.35,1,0.7,0.009,6352328.09714079,652.062738003028,9741.89710118244
"1938",0.4,0.276923076923077,0.13,0.75,0.049,106.816028884527,0.065,0.047,0.089,0,0.44,0.5,0.31,0.5016,0.44,0.11,6.29,20.7,38.8,6.29,20.7,38.8,0.03,0.06,0,2450,622.81,903.93,1182.35,0.75,0.75,0.018,18197620.4545808,375.5300051677,48458.499198897
"1939",0.8,0.233333333333333,0.78,0.16,0.051,44.9736046971349,0.06,0.053,0.091,0,0.45,0.27,0.19,0.883,0.82,0.35,5.79,22.7,22.8,5.79,22.7,22.8,0.06,0.03,0,1950,622.81,1203.93,1232.35,0.85,0.7,0.014,14866706.9347928,167.941474177657,88523.1418122845
"1940",0,0.309090909090909,0.85,0.2,0.051,46.2011691657274,0.055,0.071,0.091,0,0.19,0.25,0.14,0.7419,0.71,0.11,5.79,20.2,33.3,5.79,20.2,33.3,0.03,0.03,0,1000,422.81,653.93,1182.35,0.95,0.8,0.017,7986767.45196209,169.234103293412,47193.605169018
"1941",0.4,0.230769230769231,0.36,0.86,0.046,33.1102702127027,0.065,0.098,0.01,0,0.29,0.17,0.1,0.5839,0.27,0.43,6.29,15.2,29.8,6.29,15.2,29.8,0.03,0,0,1100,422.81,703.93,1432.35,0.95,0.75,0.015,9564814.11117195,535.66440250672,17855.9823397112
