"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3304",0.4,0.341463414634146,0.33,0.71,0.155,107.78821170046,0.041,0.033,0.005,0,0.37,0.33,0.19,0.832,0.8,0.16,5.79,9.7,24.3,5.79,9.7,24.3,0.03,0.03,0,1850,572.81,653.93,1032.35,0.85,0.7,0.014,11642344.1451892,384.32342394531,30293.0901938621
"3305",0.1,0.242424242424242,0.88,0.38,0.099,45.6217810260497,0.066,0.021,0.076,0,0.48,0.37,0.4,0.9046,0.82,0.47,6.79,19.7,35.3,6.79,19.7,35.3,0.03,0.03,0,1650,572.81,703.93,2132.35,0.9,0.8,0.016,11560736.6328969,289.587955320429,39921.3310515798
"3306",0.1,0.164179104477612,0.12,0.48,0.115,42.3275626908235,0.067,0.015,0.032,0,0.43,0.25,0.4,0.6448,0.63,0.04,5.79,21.7,40.3,5.79,21.7,40.3,0.03,0.06,0,1900,522.81,1003.93,1082.35,0.85,0.85,0.011,12246845.2093622,215.966233263403,56707.222348159
"3307",0.2,0.307692307692308,0.51,0.53,0.194,66.4040302750989,0.052,0.028,0.073,0,0.39,0.2,0.4,0.7462,0.73,0.06,5.79,20.2,29.8,5.79,20.2,29.8,0,0.06,0,2300,472.81,1203.93,1432.35,0.85,0.75,0.016,12500921.0698188,314.9254861966,39694.8536010669
"3308",0.2,0.236363636363636,0.22,0.72,0.128,45.519493236477,0.055,0.031,0.029,0,0.22,0.47,0.33,0.7445,0.65,0.27,6.29,21.7,37.3,6.29,21.7,37.3,0.06,0,0,1600,422.81,1203.93,1232.35,0.85,0.7,0.013,11491246.0428007,493.107379334785,23303.7397621238
"3309",0.4,0.4,0.55,0.23,0.126,71.8666184139294,0.05,0.046,0.069,0,0.11,0.11,0.31,0.7972,0.61,0.48,6.79,19.7,37.8,6.79,19.7,37.8,0,0,0,1500,422.81,653.93,2082.35,0.95,0.7,0.02,10643531.6175006,165.021476103025,64497.8573022564
"3310",0.7,0.297872340425532,0.06,0.16,0.06,64.162368213173,0.047,0.013,0.018,0,0.23,0.38,0.46,0.262,0.18,0.1,5.79,16.7,18.8,5.79,16.7,18.8,0.06,0.03,0,800,622.81,1003.93,1232.35,0.95,0.8,0.014,6265389.22672356,41.2309833059585,151958.278080118
"3311",0.2,0.317073170731707,0.22,0.46,0.171,53.9336347145578,0.041,0.016,0.019,0,0.29,0.19,0.46,0.7984,0.76,0.16,6.79,9.2,24.3,6.79,9.2,24.3,0.03,0.03,0,1850,672.81,703.93,1082.35,0.85,0.65,0.013,11245184.2801638,364.116328972422,30883.4935030215
"3312",0.6,0.377358490566038,0.06,0.41,0.152,57.6715079762634,0.053,0.035,0.045,0,0.37,0.26,0.48,0.4358,0.38,0.09,6.79,12.2,41.3,6.79,12.2,41.3,0,0.03,0,1400,572.81,1303.93,1032.35,0.95,0.75,0.02,8797021.41512861,158.948042211855,55345.2643562821
"3313",0.1,0.159420289855072,0.39,0.5,0.145,44.0618177115819,0.069,0.047,0.019,0,0.21,0.36,0.32,0.8214,0.81,0.06,6.79,9.2,24.8,6.79,9.2,24.8,0.03,0.06,0,600,372.81,1053.93,1482.35,1,0.75,0.011,3575794.34911589,392.812074339523,9103.06628208477
"3314",0.6,0.26984126984127,0.84,0.07,0.191,100.613271570623,0.063,0.049,0.088,0,0.26,0.14,0.37,0.445,0.26,0.25,6.29,16.2,35.3,6.29,16.2,35.3,0.06,0.06,0,1500,372.81,1103.93,1732.35,0.75,0.75,0.017,7892495.46195603,42.5574636012061,185455.024667691
"3315",0.3,0.255813953488372,0.81,0.45,0.124,49.5019518648991,0.043,0.002,0.063,0,0.28,0.39,0.39,0.7936,0.76,0.14,6.29,18.2,35.8,6.29,18.2,35.8,0.03,0.03,0,1250,472.81,1203.93,1182.35,0.8,0.7,0.011,8340875.12048513,289.730269288063,28788.414620884
"3316",0.8,0.208333333333333,0.39,0.74,0.114,104.473342783475,0.072,0.032,0.031,0,0.16,0.42,0.46,0.7888,0.68,0.34,6.29,9.7,35.8,6.29,9.7,35.8,0,0.03,0,1900,422.81,853.93,1332.35,0.95,0.8,0.015,13099642.6161819,132.391925207817,98945.9334141358
"3317",1,0.179487179487179,0.28,0.3,0.179,72.9992830569084,0.078,0.017,0.06,0,0.14,0.18,0.26,0.2784,0.18,0.12,6.29,15.2,38.8,6.29,15.2,38.8,0.06,0.03,0,1500,522.81,1253.93,1032.35,0.9,0.8,0.014,9005381.48109521,3.97375742837039,2266213.18573747
"3318",0.7,0.333333333333333,0.23,0.78,0.06,75.864442868261,0.054,0.045,0.061,0,0.14,0.37,0.22,0.6067,0.31,0.43,6.79,21.7,28.3,6.79,21.7,28.3,0.06,0.03,0,2500,422.81,903.93,1332.35,0.8,0.7,0.018,19626237.1821284,225.54643141301,87016.3941817804
"3319",0.5,0.333333333333333,0.43,0.46,0.154,45.8525585556416,0.042,0.024,0.035,0,0.12,0.5,0.21,0.5971,0.49,0.21,6.29,24.2,31.3,6.29,24.2,31.3,0.06,0.03,0,1300,472.81,1153.93,1532.35,0.8,0.8,0.014,8183255.88103283,120.810494079443,67736.3000903851
"3320",0.7,0.255813953488372,0.58,0.51,0.055,82.525843568806,0.043,0.049,0.03,0,0.47,0.17,0.26,0.4549,0.21,0.31,5.79,15.2,23.3,5.79,15.2,23.3,0.06,0,0,2150,522.81,1053.93,1132.35,0.75,0.8,0.011,18250250.1594143,110.526783416079,165120.612356112
"3321",0.9,0.244444444444444,0.35,0.7,0.19,59.3602910510225,0.045,0.014,0.061,0,0.39,0.47,0.37,0.4449,0.39,0.09,6.29,16.7,35.3,6.29,16.7,35.3,0.03,0.03,0,2150,572.81,803.93,1482.35,0.9,0.85,0.011,12574206.4820861,43.9030245970148,286408.660849784
"3322",0.9,0.295081967213115,0.27,0.21,0.088,48.0780460145471,0.061,0.048,0.083,0,0.31,0.17,0.49,0.5389,0.13,0.47,5.79,21.2,20.8,5.79,21.2,20.8,0.03,0.03,0,1850,422.81,703.93,1832.35,0.8,0.75,0.018,13502367.6950325,41.6124139048952,324479.318260461
