"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"2775",0.4,0.317073170731707,0.63,0.31,0.03,58.2546293811613,0.082,0.203,0.038,0,0.27,0.44,0.39,0.6932,0.48,0.41,5.79,8.7,38.8,5.79,8.7,38.8,0.03,0.06,0,2500,472.81,953.93,2032.35,0.75,0.7,0.026,19113849.1600664,233.790395839767,81756.3488500463
"2776",0.3,0.381578947368421,0.19,0.63,0.03,71.7373939079658,0.076,0.244,0.1,0,0.34,0.49,0.21,0.6958,0.61,0.22,6.79,20.7,25.3,6.79,20.7,25.3,0.06,0,0,1650,672.81,953.93,1932.35,0.8,0.75,0.029,14283570.8147148,403.126164177281,35432.0113254503
"2777",0.9,0.275,0.09,0.8,0.035,32.1140492858496,0.08,0.184,0.018,0,0.27,0.48,0.48,0.164,0.12,0.05,6.29,8.7,31.8,6.29,8.7,31.8,0.03,0,0,800,472.81,1053.93,1532.35,0.75,0.8,0.022,7118719.42309601,59.8830576658447,118877.019654197
"2778",0.5,0.333333333333333,0.1,0.5,0.032,84.3413599910004,0.081,0.205,0.003,0,0.28,0.12,0.41,0.9087,0.89,0.17,6.79,15.7,34.3,6.79,15.7,34.3,0.03,0,0,1450,472.81,703.93,1582.35,0.8,0.7,0.027,12750986.1267812,306.327863694622,41625.2898870886
"2779",0.7,0.25609756097561,0.27,0.46,0.031,38.9282675007458,0.082,0.188,0.031,0,0.31,0.45,0.37,0.8784,0.84,0.24,6.79,22.7,38.8,6.79,22.7,38.8,0,0,0,2350,522.81,853.93,1632.35,0.9,0.85,0.021,20909116.1716325,161.59846690203,129389.322637007
"2780",0.4,0.253012048192771,0.53,0.31,0.034,47.9606048451182,0.083,0.249,0.052,0,0.41,0.15,0.22,0.252,0.12,0.15,6.29,21.2,40.8,6.29,21.2,40.8,0.06,0.06,0,1100,572.81,803.93,1782.35,1,0.75,0.021,8322751.83402527,196.118832344017,42437.2903639673
"2781",0.8,0.316455696202532,0.85,0.48,0.028,41.5164102734808,0.079,0.182,0.002,0,0.11,0.26,0.18,0.61,0.25,0.48,6.29,21.2,24.3,6.29,21.2,24.3,0,0.06,0,2150,472.81,653.93,982.35,0.95,0.8,0.025,15378005.7777816,189.063434361225,81337.8104007164
"2782",0.8,0.3625,0.55,0.43,0.033,40.7760529734747,0.08,0.172,0.093,0,0.34,0.28,0.27,0.559,0.37,0.3,6.29,8.7,18.8,6.29,8.7,18.8,0.03,0.03,0,700,472.81,753.93,2082.35,0.8,0.75,0.029,5324150.30082028,147.496420286266,36096.8102852055
"2783",0.6,0.289473684210526,0.52,0.18,0.033,52.4753375810787,0.076,0.185,0.035,0,0.48,0.45,0.26,0.5584,0.31,0.36,6.29,21.2,33.3,6.29,21.2,33.3,0,0.06,0,1150,672.81,753.93,1932.35,0.8,0.75,0.022,8389749.98554994,137.801993696956,60882.6458926281
"2784",0.3,0.367088607594937,0,0.23,0.03,42.0981337449137,0.079,0.161,0.077,0,0.23,0.17,0.34,0.838,0.8,0.19,6.79,12.2,24.8,6.79,12.2,24.8,0.06,0.03,0,700,472.81,803.93,1582.35,0.85,0.85,0.029,5502568.52145243,121.319747825646,45355.9178952499
"2785",0.9,0.304878048780488,0.55,0.54,0.03,26.3084445892971,0.082,0.178,0.052,0,0.11,0.26,0.16,0.62,0.6,0.05,6.29,11.7,33.3,6.29,11.7,33.3,0.03,0,0,1200,622.81,1153.93,982.35,0.95,0.7,0.025,10203726.4117596,106.6725072431,95654.6974986347
"2786",0.2,0.272727272727273,0.81,0.31,0.03,43.6973620862192,0.077,0.151,0.062,0,0.3,0.1,0.11,0.699,0.65,0.14,6.29,20.7,34.3,6.29,20.7,34.3,0.06,0,0,1200,622.81,753.93,1282.35,0.75,0.75,0.021,10419502.8993484,217.873364183758,47823.6655425233
"2787",0.2,0.333333333333333,0.09,0.11,0.032,35.0076929466816,0.081,0.237,0.016,0,0.31,0.44,0.45,0.938,0.9,0.38,5.79,17.7,40.3,5.79,17.7,40.3,0.03,0.03,0,2250,422.81,853.93,1682.35,0.85,0.75,0.027,18527984.9482101,141.573179092851,130872.140238219
"2788",0,0.333333333333333,0.86,0.76,0.026,79.4355066253862,0.078,0.151,0.085,0,0.33,0.16,0.44,0.8252,0.81,0.08,6.79,20.2,23.8,6.79,20.2,23.8,0.03,0.03,0,2050,372.81,703.93,1132.35,0.75,0.7,0.026,17374181.8598248,746.360506752855,23278.5385917773
"2789",0.2,0.240963855421687,0.2,0.84,0.033,30.4139319275316,0.083,0.203,0.047,0,0.23,0.48,0.32,0.541,0.46,0.15,5.79,9.2,29.3,5.79,9.2,29.3,0.03,0.03,0,2500,572.81,803.93,1482.35,0.85,0.8,0.02,20892580.7474447,515.250972809064,40548.3576936144
"2790",0.1,0.329113924050633,0.07,0.08,0.032,48.6177591744198,0.079,0.179,0.007,0,0.18,0.32,0.19,0.8623,0.83,0.19,6.79,22.2,26.8,6.79,22.2,26.8,0.06,0.06,0,2400,672.81,1153.93,1482.35,0.95,0.7,0.026,18153621.0649311,112.517132516858,161340.950118963
"2791",0.9,0.337662337662338,0.54,0.03,0.025,42.8770819710286,0.077,0.232,0.011,0,0.17,0.27,0.38,0.3443,0.17,0.21,6.79,8.2,27.8,6.79,8.2,27.8,0,0,0,2300,422.81,1303.93,1932.35,0.95,0.65,0.026,20786877.5421903,40.7759411711841,509782.900042052
"2792",0.6,0.333333333333333,0.73,0.89,0.03,51.7725613651914,0.078,0.239,0.079,0,0.18,0.4,0.2,0.4618,0.31,0.22,5.79,22.2,28.3,5.79,22.2,28.3,0,0,0,2350,422.81,1003.93,1732.35,0.8,0.8,0.026,20524601.7774391,294.983948310497,69578.7072313341
"2793",0.5,0.35,0.02,0.02,0.026,97.2937337478595,0.08,0.195,0.031,0,0.26,0.24,0.36,0.779,0.74,0.15,5.79,24.2,21.8,5.79,24.2,21.8,0.06,0.03,0,1400,472.81,653.93,1932.35,0.85,0.75,0.028,11545138.0240755,47.714379398541,241963.495483051
"2794",0.4,0.357142857142857,0.37,0.9,0.032,38.9825905940912,0.084,0.227,0.072,0,0.24,0.15,0.27,0.7063,0.67,0.11,6.29,14.7,28.3,6.29,14.7,28.3,0,0.03,0,2450,522.81,1053.93,1532.35,0.85,0.75,0.03,20082419.6881817,578.024494489292,34743.1983932192
"2795",0.7,0.325,0.19,0.37,0.033,132.36927660497,0.08,0.2,0.065,0,0.21,0.32,0.49,0.3266,0.26,0.09,5.79,16.2,23.3,5.79,16.2,23.3,0.06,0,0,1700,472.81,953.93,2032.35,0.95,0.8,0.026,15166818.6433495,102.505405868646,147961.158875707
"2796",0.1,0.345238095238095,0.12,0.79,0.03,49.9498291899392,0.084,0.183,0.019,0,0.2,0.14,0.33,0.337,0.22,0.15,6.29,11.2,30.8,6.29,11.2,30.8,0,0.03,0,2250,422.81,703.93,2082.35,0.95,0.7,0.029,18938376.9364806,962.229700275881,19681.7630250352
"2797",1,0.321428571428571,0.24,0.83,0.033,85.1118962837143,0.084,0.178,0.048,0,0.18,0.17,0.36,0.6346,0.42,0.37,5.79,19.7,29.8,5.79,19.7,29.8,0.03,0,0,500,472.81,953.93,1682.35,0.9,0.65,0.027,3967801.80814418,36.5654194374824,108512.410610471
"2798",0.3,0.333333333333333,0.75,0.57,0.027,74.2108293025795,0.078,0.166,0.042,0,0.42,0.38,0.32,0.8812,0.88,0.01,6.29,20.2,36.3,6.29,20.2,36.3,0,0.03,0,650,522.81,803.93,1032.35,0.9,0.75,0.026,4646572.97726909,558.32358112876,8322.36562151851
"2799",0.5,0.268292682926829,0.74,0.64,0.029,67.7052488238898,0.082,0.168,0.069,0,0.38,0.14,0.47,0.4471,0.43,0.03,6.79,9.2,39.3,6.79,9.2,39.3,0,0.03,0,1400,422.81,1153.93,1082.35,0.95,0.75,0.022,11381328.4490242,388.058458659207,29328.9018575917
"2800",0.6,0.341463414634146,0.56,0.57,0.035,101.729961198054,0.082,0.176,0.095,0,0.3,0.17,0.16,0.2356,0.16,0.09,5.79,16.2,38.3,5.79,16.2,38.3,0,0,0,1900,472.81,1203.93,1632.35,1,0.7,0.028,16672193.69541,325.058689095938,51289.7955190159
"2801",0.3,0.371794871794872,0.09,0.26,0.034,47.5891588274843,0.078,0.182,0.025,0,0.35,0.42,0.21,0.7549,0.57,0.43,6.29,15.2,27.3,6.29,15.2,27.3,0,0,0,1700,422.81,1003.93,1132.35,0.95,0.75,0.029,14955425.157728,270.90362667436,55205.7030070888
"2802",0.3,0.349397590361446,0.26,0.79,0.03,57.9517953823496,0.083,0.159,0.035,0,0.34,0.41,0.4,0.5669,0.39,0.29,5.79,12.7,19.8,5.79,12.7,19.8,0.03,0.03,0,1200,372.81,953.93,1682.35,1,0.85,0.029,9877114.45606188,409.634996582822,24111.9888155476
"2803",0.1,0.346153846153846,0.8,0.64,0.03,83.1186321673557,0.078,0.214,0.006,0,0.39,0.38,0.36,0.83,0.66,0.5,6.29,12.2,36.3,6.29,12.2,36.3,0.03,0,0,1800,372.81,1103.93,1682.35,0.9,0.75,0.027,15931065.071988,617.654222481638,25792.8538203454
"2804",0,0.346153846153846,0.77,0.68,0.031,49.1005108917331,0.078,0.206,0.048,0,0.27,0.24,0.4,0.8614,0.82,0.23,5.79,10.7,23.3,5.79,10.7,23.3,0.06,0.03,0,750,422.81,953.93,1382.35,0.9,0.75,0.027,6090428.46823415,643.779145230078,9460.43144354656
"2805",0.2,0.240963855421687,0.63,0.85,0.025,40.0875453825165,0.083,0.224,0.087,0,0.27,0.19,0.18,0.5614,0.14,0.49,6.29,14.2,39.8,6.29,14.2,39.8,0.03,0.03,0,800,372.81,1303.93,1182.35,0.75,0.85,0.02,6702801.19108258,344.924246352988,19432.6761947117
"2806",0.8,0.379746835443038,0.23,0.05,0.026,42.6543239702255,0.079,0.171,0.005,0,0.28,0.49,0.4,0.7725,0.65,0.35,5.79,21.2,41.3,5.79,21.2,41.3,0.06,0.06,0,800,522.81,1003.93,1932.35,0.9,0.65,0.03,5671619.6482245,81.9500318596765,69208.2665438867
"2807",0.8,0.38961038961039,0.29,0.75,0.032,36.5083770374938,0.077,0.169,0.09,0,0.11,0.14,0.28,0.6516,0.48,0.33,6.29,13.2,37.8,6.29,13.2,37.8,0.06,0.03,0,2150,372.81,903.93,1982.35,0.85,0.8,0.03,17715851.8910455,125.233429579062,141462.642607429
"2808",0.6,0.305882352941177,0.07,0.6,0.029,39.253281185682,0.085,0.166,0.022,0,0.12,0.46,0.12,0.9285,0.89,0.35,5.79,20.2,38.8,5.79,20.2,38.8,0.03,0.03,0,2450,522.81,1203.93,1982.35,0.9,0.8,0.026,20282523.2141302,227.570877775458,89126.1808733839
"2809",0.1,0.3625,0.38,0.48,0.031,29.8182604847465,0.08,0.186,0.066,0,0.26,0.47,0.31,0.7648,0.58,0.44,6.29,17.2,28.3,6.29,17.2,28.3,0,0.06,0,2350,372.81,903.93,1482.35,0.85,0.75,0.029,18028450.8468133,477.711709259625,37739.1855744012
"2810",0.5,0.320987654320988,0.57,0.16,0.032,45.8790319360464,0.081,0.22,0.065,0,0.45,0.16,0.22,0.5728,0.52,0.11,6.79,15.2,25.3,6.79,15.2,25.3,0.03,0.06,0,2050,422.81,753.93,1882.35,0.75,0.7,0.026,15412332.8617148,134.0597751362,114966.124969674
"2811",0.2,0.376623376623377,0.66,0.59,0.035,44.1494491724341,0.077,0.186,0.006,0,0.13,0.28,0.1,0.527,0.14,0.45,6.79,15.7,36.3,6.79,15.7,36.3,0,0.06,0,1150,572.81,1003.93,1032.35,0.85,0.75,0.029,8692077.60648388,474.104260718829,18333.6838047081
"2812",0.2,0.324675324675325,0.36,0.26,0.033,106.091445874782,0.077,0.217,0.007,0,0.14,0.25,0.24,0.9082,0.82,0.49,6.79,8.7,23.8,6.79,8.7,23.8,0.03,0.03,0,650,522.81,703.93,1082.35,0.75,0.65,0.025,5079320.39199372,260.76051148236,19478.8711032933
"2813",0.1,0.325301204819277,0.77,0.84,0.029,67.1894098720622,0.083,0.169,0.095,0,0.2,0.16,0.28,0.5576,0.21,0.44,6.29,13.2,40.8,6.29,13.2,40.8,0.03,0.06,0,2450,472.81,853.93,1982.35,1,0.8,0.027,19255834.0600891,637.752058991212,30193.2918735656
"2814",0.4,0.352941176470588,0.52,0.11,0.03,85.1118962837143,0.085,0.161,0.053,0,0.14,0.27,0.26,0.2919,0.27,0.03,6.29,18.2,26.8,6.29,18.2,26.8,0,0.03,0,1550,572.81,1303.93,1332.35,0.8,0.65,0.03,12781686.705935,98.8701498132541,129277.509238906
"2815",0.4,0.292682926829268,0.28,0.04,0.028,113.599615912587,0.082,0.178,0.031,0,0.21,0.23,0.35,0.9352,0.88,0.46,6.29,20.2,34.3,6.29,20.2,34.3,0.03,0.06,0,1900,372.81,803.93,1932.35,0.95,0.65,0.024,14590134.7849616,77.9738221777393,187115.808581292
"2816",0.7,0.375,0.17,0.67,0.028,25.7290288558802,0.08,0.173,0.058,0,0.44,0.35,0.46,0.6048,0.24,0.48,6.79,8.7,28.3,6.79,8.7,28.3,0.06,0,0,2100,472.81,803.93,1182.35,0.8,0.8,0.03,18860227.1153452,188.33573882786,100141.519781243
"2817",0.8,0.285714285714286,0.33,0.48,0.026,50.9747383967675,0.077,0.18,0.07,0,0.26,0.47,0.45,0.6707,0.63,0.11,6.79,16.7,31.3,6.79,16.7,31.3,0.03,0.06,0,850,622.81,703.93,1132.35,1,0.85,0.022,6286307.60768931,122.73975907846,51216.5548872459
"2818",0.6,0.291139240506329,0.04,0.05,0.034,40.2618549766631,0.079,0.169,0.03,0,0.37,0.35,0.34,0.7192,0.48,0.46,6.79,15.2,27.3,6.79,15.2,27.3,0.06,0,0,1150,622.81,753.93,1582.35,1,0.8,0.023,10037619.4129955,67.3938940650532,148939.596861794
"2819",0,0.305882352941177,0.53,0.31,0.028,55.8166641967544,0.085,0.199,0.047,0,0.22,0.25,0.2,0.5442,0.47,0.14,6.29,19.2,34.3,6.29,19.2,34.3,0.03,0.06,0,750,522.81,703.93,1182.35,0.8,0.8,0.026,5701681.03490886,232.19200697286,24555.8885047033
"2820",0.2,0.306666666666667,0.24,0.18,0.031,80.819611266427,0.075,0.156,0.078,0,0.14,0.38,0.34,0.23,0.23,0,6.79,17.2,40.3,6.79,17.2,40.3,0.03,0,0,1200,372.81,1253.93,1432.35,0.9,0.85,0.023,10840842.5227581,91.4807840576673,118504.040323094
"2821",0.6,0.325301204819277,0.73,0.51,0.029,34.6662639919571,0.083,0.22,0.011,0,0.19,0.15,0.22,0.7668,0.56,0.47,6.79,22.2,25.8,6.79,22.2,25.8,0,0,0,1100,472.81,1053.93,1132.35,0.85,0.75,0.027,8409479.4386094,280.484107063463,29982.0176146616
"2822",0.8,0.313253012048193,0.67,0.03,0.032,43.7744927972124,0.083,0.218,0.021,0,0.27,0.17,0.12,0.7946,0.74,0.21,6.29,16.7,31.3,6.29,16.7,31.3,0,0.03,0,2300,572.81,903.93,1382.35,0.85,0.85,0.026,18066451.2303404,122.618682758128,147338.487284009
"2823",0.3,0.24390243902439,0.54,0.53,0.034,54.9849115303936,0.082,0.178,0.005,0,0.48,0.35,0.48,0.4916,0.18,0.38,5.79,9.2,35.8,5.79,9.2,35.8,0.06,0.06,0,2350,572.81,1253.93,2032.35,0.95,0.7,0.02,17919329.3762064,447.633831527103,40031.2222047082
"2824",0.2,0.307692307692308,0.22,0.53,0.025,31.3539889607736,0.078,0.154,0.033,0,0.21,0.37,0.22,0.8016,0.69,0.36,6.29,9.2,24.8,6.29,9.2,24.8,0.03,0.06,0,800,422.81,1103.93,1832.35,0.9,0.8,0.024,6084433.24999563,374.815156029076,16233.1569364918
"2825",0.8,0.246913580246914,0.53,0.21,0.031,75.1708299741354,0.081,0.169,0.09,0,0.41,0.42,0.45,0.4432,0.13,0.36,6.29,15.7,35.8,6.29,15.7,35.8,0.03,0,0,2100,672.81,703.93,2082.35,0.85,0.8,0.02,18484779.8076419,84.6877102364665,218269.920818834
"2826",0.6,0.363636363636364,0.81,0.03,0.027,28.941739246784,0.077,0.18,0.08,0,0.38,0.32,0.14,0.681,0.45,0.42,6.29,19.2,40.8,6.29,19.2,40.8,0,0.06,0,1300,572.81,803.93,982.35,1,0.8,0.028,8677700.91438657,242.280277708669,35816.7862297943
"2827",0.2,0.321428571428571,0.55,0.25,0.03,145.794148820239,0.084,0.156,0.09,0,0.2,0.19,0.24,0.1852,0.16,0.03,5.79,21.2,39.3,5.79,21.2,39.3,0.03,0.03,0,2300,572.81,1253.93,1382.35,0.8,0.8,0.027,19346020.0223112,139.875901361998,138308.456524215
"2828",0.1,0.325301204819277,0.79,0.31,0.03,59.2544268153538,0.083,0.214,0.034,0,0.2,0.42,0.37,0.7984,0.72,0.28,6.79,12.7,32.3,6.79,12.7,32.3,0.06,0.03,0,550,422.81,753.93,1432.35,0.8,0.85,0.027,4215161.60808174,172.937611958808,24373.8858212391
"2829",0.4,0.337662337662338,0.43,0.76,0.029,69.2684324433606,0.077,0.174,0.079,0,0.19,0.35,0.24,0.6992,0.68,0.06,6.29,15.2,19.8,6.29,15.2,19.8,0.03,0.03,0,1900,422.81,953.93,1632.35,0.8,0.7,0.026,15754876.0491133,509.831222671916,30902.1404506091
"2830",0.4,0.346153846153846,0.24,0.45,0.029,45.5564999931235,0.078,0.236,0.091,0,0.28,0.38,0.27,0.694,0.64,0.15,5.79,24.7,38.3,5.79,24.7,38.3,0.03,0.06,0,1300,572.81,1303.93,1332.35,0.9,0.75,0.027,9419840.87588712,313.270003604336,30069.3994557631
"2831",0.8,0.240963855421687,0.71,0.41,0.032,92.2616058612686,0.083,0.209,0.003,0,0.17,0.35,0.28,0.5723,0.53,0.09,5.79,21.2,37.3,5.79,21.2,37.3,0.06,0.03,0,900,622.81,1153.93,2082.35,0.85,0.65,0.02,6513426.85138942,144.879055041277,44957.6845288901
"2832",0.8,0.342105263157895,0.6,0.59,0.029,49.4582871424316,0.076,0.218,0.01,0,0.15,0.31,0.37,0.836,0.8,0.18,5.79,9.7,28.8,5.79,9.7,28.8,0,0,0,1400,522.81,1253.93,1182.35,0.9,0.8,0.026,11857478.7709251,183.563170335301,64596.1755251119
"2833",0,0.358974358974359,0.37,0.09,0.026,42.2592205452564,0.078,0.237,0.013,0,0.39,0.47,0.48,0.6124,0.32,0.43,6.79,12.2,39.3,6.79,12.2,39.3,0.03,0.06,0,2400,572.81,1053.93,1982.35,0.8,0.8,0.028,18589289.6733892,107.115602355043,173544.18277716
"2834",0.4,0.3625,0.41,0.48,0.03,41.6918501097197,0.08,0.185,0.01,0,0.44,0.22,0.5,0.6496,0.52,0.27,6.79,23.2,38.3,6.79,23.2,38.3,0.03,0.06,0,500,622.81,603.93,1982.35,0.75,0.8,0.029,3394082.00404107,244.816189185865,13863.7972240646
"2835",0.7,0.282352941176471,0.4,0.3,0.026,64.9634704172435,0.085,0.201,0.002,0,0.13,0.46,0.24,0.5442,0.14,0.47,5.79,21.7,33.3,5.79,21.7,33.3,0.03,0.03,0,1850,622.81,1253.93,1082.35,0.8,0.75,0.024,15212298.7854836,106.699551661431,142571.346820218
"2836",0.7,0.302631578947368,0.73,0.82,0.026,53.9336347145578,0.076,0.182,0.075,0,0.29,0.32,0.41,0.6556,0.59,0.16,6.79,16.2,19.8,6.79,16.2,19.8,0.03,0.03,0,1900,672.81,1003.93,1482.35,0.8,0.85,0.023,15039262.4628166,213.736451763785,70363.5825275022
"2837",0.5,0.381578947368421,0.52,0.03,0.026,51.8501527026868,0.076,0.228,0.05,0,0.27,0.13,0.35,0.8608,0.76,0.42,6.29,20.7,30.8,6.29,20.7,30.8,0.03,0.06,0,2150,522.81,953.93,1632.35,0.95,0.75,0.029,16035061.0980021,93.6333677972439,171253.704477712
"2838",0.2,0.371794871794872,0.68,0.03,0.028,88.6911729569072,0.078,0.184,0.071,0,0.2,0.31,0.42,0.9417,0.89,0.47,6.79,9.7,37.3,6.79,9.7,37.3,0,0.06,0,2450,572.81,853.93,1582.35,0.75,0.7,0.029,18664846.776275,80.8599712869636,230829.253080432
"2839",0.1,0.283950617283951,0.11,0.7,0.027,45.8450899510564,0.081,0.244,0.086,0,0.35,0.27,0.5,0.4746,0.29,0.26,6.29,15.7,32.3,6.29,15.7,32.3,0.03,0,0,1550,422.81,1203.93,1532.35,0.8,0.7,0.023,13950747.1261674,683.526781950296,20409.9495360839
"2840",0.4,0.285714285714286,0.17,0.12,0.027,65.4012183926634,0.077,0.157,0.074,0,0.37,0.11,0.3,0.754,0.59,0.4,5.79,20.7,35.8,5.79,20.7,35.8,0.03,0,0,1550,372.81,653.93,1182.35,0.9,0.7,0.022,14023248.4226418,130.479263985317,107474.919725328
"2841",0,0.280487804878049,0.62,0.71,0.029,38.9282675007458,0.082,0.231,0.006,0,0.44,0.15,0.48,0.6818,0.57,0.26,6.29,19.7,23.3,6.29,19.7,23.3,0.06,0,0,900,472.81,1253.93,1782.35,1,0.85,0.023,7961777.01840146,451.613383025775,17629.6303822047
"2842",0.3,0.305882352941177,0.57,0.36,0.028,58.1266849774188,0.085,0.246,0.088,0,0.36,0.27,0.41,0.7312,0.52,0.44,6.29,19.7,38.8,6.29,19.7,38.8,0.06,0.06,0,600,472.81,853.93,2132.35,0.85,0.75,0.026,4002688.47886844,270.438004620859,14800.76176601
"2843",0.3,0.298701298701299,0.55,0.08,0.029,71.3369872962275,0.077,0.221,0.04,0,0.1,0.13,0.35,0.5457,0.23,0.41,6.29,12.7,34.3,6.29,12.7,34.3,0.03,0.03,0,1650,522.81,753.93,1682.35,0.9,0.75,0.023,13744671.0397596,68.9097484553722,199459.02209556
"2844",0,0.345679012345679,0.35,0.44,0.026,54.750283807982,0.081,0.167,0.042,0,0.15,0.38,0.45,0.7032,0.47,0.44,5.79,10.2,32.3,5.79,10.2,32.3,0.03,0.03,0,1350,422.81,803.93,1382.35,0.8,0.7,0.028,11338692.5177855,486.415116603464,23310.7321930315
"2845",0.2,0.316455696202532,0.51,0.14,0.027,71.4708955752846,0.079,0.221,0.016,0,0.19,0.24,0.28,0.898,0.83,0.4,6.79,22.7,21.3,6.79,22.7,21.3,0.03,0.06,0,2400,572.81,653.93,2032.35,0.75,0.75,0.025,18443075.011597,126.0693527763,146293.088728098
"2846",0.9,0.35,0.69,0.15,0.035,32.1734981809147,0.08,0.176,0.036,0,0.13,0.23,0.13,0.24,0.2,0.05,6.79,19.2,20.8,6.79,19.2,20.8,0,0,0,500,472.81,1203.93,1932.35,0.8,0.85,0.028,3908530.47129839,31.459340825937,124240.698269048
"2847",0.9,0.273809523809524,0.87,0.31,0.029,57.1247224357076,0.084,0.209,0.071,0,0.22,0.42,0.13,0.532,0.35,0.28,6.29,12.7,37.8,6.29,12.7,37.8,0.03,0.06,0,1900,672.81,953.93,1782.35,0.8,0.7,0.023,12522057.6960508,182.11061220216,68760.724839858
"2848",0.3,0.259259259259259,0.43,0.4,0.029,76.0502213602285,0.081,0.15,0.021,0,0.44,0.25,0.26,0.7723,0.77,0.01,6.79,21.2,33.8,6.79,21.2,33.8,0.03,0,0,2450,372.81,803.93,1982.35,0.8,0.8,0.021,22136740.5862493,250.303706347801,88439.5237659403
"2849",0.7,0.306666666666667,0.39,0.34,0.026,110.732306473771,0.075,0.202,0.002,0,0.25,0.17,0.45,0.8062,0.66,0.43,6.79,23.7,38.8,6.79,23.7,38.8,0,0.03,0,1300,622.81,753.93,1982.35,1,0.65,0.023,10405918.3746925,233.090559667,44643.2424786259
"2850",0.3,0.367088607594937,0.44,0.28,0.034,42.6372968327518,0.079,0.198,0.017,0,0.26,0.46,0.44,0.6472,0.51,0.28,6.29,11.2,29.3,6.29,11.2,29.3,0.06,0.03,0,1550,672.81,1253.93,1282.35,0.8,0.65,0.029,12447711.0868385,255.021303588209,48810.4754845823
"2851",0.3,0.292682926829268,0.05,0.62,0.026,52.7861634961368,0.082,0.246,0.079,0,0.43,0.36,0.48,0.7178,0.66,0.17,6.79,20.2,40.8,6.79,20.2,40.8,0.03,0.03,0,500,422.81,903.93,2082.35,0.75,0.75,0.024,3712816.81690157,404.406659834235,9180.89929187479
"2852",1,0.302631578947368,0.78,0.15,0.031,48.3654815302723,0.076,0.221,0.044,0,0.39,0.48,0.47,0.8442,0.81,0.18,5.79,17.7,36.3,5.79,17.7,36.3,0.03,0,0,2400,522.81,1103.93,1532.35,0.85,0.7,0.023,19285287.3068707,283.637678120533,67992.6850151246
"2853",0.8,0.320512820512821,0.25,0.17,0.029,36.4458312177058,0.078,0.2,0.062,0,0.46,0.17,0.37,0.8075,0.75,0.23,6.29,14.2,34.8,6.29,14.2,34.8,0.03,0.03,0,1700,622.81,603.93,1132.35,1,0.7,0.025,13946933.9455721,141.759967419854,98384.1503311378
"2854",1,0.261904761904762,0.79,0.03,0.032,96.5264605222873,0.084,0.246,0.065,0,0.1,0.42,0.47,0.824,0.78,0.2,5.79,23.7,30.8,5.79,23.7,30.8,0.03,0,0,2250,472.81,853.93,1882.35,1,0.65,0.022,17679203.8933654,149.696704754663,118100.154057097
"2855",0.9,0.283950617283951,0.39,0.82,0.032,46.962489146129,0.081,0.206,0.022,0,0.2,0.41,0.45,0.3763,0.23,0.19,6.29,15.2,34.8,6.29,15.2,34.8,0.03,0.06,0,550,572.81,603.93,1882.35,0.9,0.75,0.023,4032787.32399376,106.985024644818,37694.8768052567
"2856",0.4,0.253012048192771,0.86,0,0.031,119.832075500206,0.083,0.24,0.02,0,0.48,0.42,0.24,0.6998,0.62,0.21,5.79,22.2,30.3,5.79,22.2,30.3,0.03,0.03,0,2050,572.81,1153.93,1632.35,0.8,0.8,0.021,15355986.8589076,157.788948083218,97319.7872566387
"2857",0.5,0.30379746835443,0,0.62,0.027,48.7179854204672,0.079,0.162,0.035,0,0.47,0.39,0.31,0.6131,0.27,0.47,6.29,15.7,24.3,6.29,15.7,24.3,0.06,0.03,0,1050,622.81,853.93,1382.35,0.8,0.75,0.024,8618972.0461635,295.877761137343,29130.1786691656
"2858",0.9,0.36144578313253,0.53,0,0.026,51.7725613651914,0.083,0.215,0.09,0,0.18,0.49,0.13,0.6568,0.48,0.34,6.29,13.7,39.8,6.29,13.7,39.8,0,0.03,0,2100,472.81,953.93,1382.35,0.95,0.85,0.03,16966373.0048169,98.0607806073467,173018.947021779
"2859",0.9,0.253012048192771,0.03,0.34,0.028,53.452318966938,0.083,0.207,0.017,0,0.13,0.41,0.48,0.2919,0.27,0.03,5.79,9.2,35.8,5.79,9.2,35.8,0.03,0.03,0,2400,622.81,953.93,1582.35,0.8,0.7,0.021,20368955.622874,45.2211694253724,450429.652344319
"2860",0.8,0.269230769230769,0.45,0.07,0.032,31.0245712536802,0.078,0.2,0.025,0,0.22,0.45,0.21,0.7888,0.68,0.34,6.79,9.2,22.3,6.79,9.2,22.3,0.03,0.03,0,2200,622.81,1103.93,2032.35,0.75,0.7,0.021,18016105.9905206,64.4468116118155,279549.996965523
"2861",0.2,0.269230769230769,0.41,0.45,0.033,71.7373939079658,0.078,0.151,0.063,0,0.46,0.2,0.11,0.8712,0.77,0.44,6.79,12.7,24.3,6.79,12.7,24.3,0.03,0,0,1300,622.81,1203.93,1632.35,0.85,0.85,0.021,11328626.5779387,263.225978318448,43037.6463991464
"2862",0.4,0.342105263157895,0.66,0.68,0.026,140.877095517379,0.076,0.228,0.099,0,0.22,0.27,0.15,0.7408,0.52,0.46,5.79,14.7,24.3,5.79,14.7,24.3,0.06,0.03,0,850,522.81,1153.93,1782.35,0.9,0.8,0.026,6454844.13877141,348.478294507497,18522.9445865316
