"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0.4,0.355263157894737,0.47,0.27,0.119,58.9286907931001,0.076,0.0608,0.012,0,0.28,0.28,0.2,0.9072,0.84,0.42,6.79,20.2,28.8,6.79,20.2,28.8,0.03,0.03,0,1100,622.81,1203.93,1232.35,0.85,0.8,0.027,6986305.39223104,150.766752673185,46338.5014823205
"2",0.9,0.391891891891892,0.04,0.37,0.081,42.2592205452564,0.074,0.0576,0.099,0,0.32,0.4,0.41,0.6105,0.59,0.05,6.79,15.2,40.3,6.79,15.2,40.3,0.03,0.03,0,1250,572.81,1003.93,1582.35,0.95,0.65,0.029,9041743.51924325,93.9676821138196,96221.8426149037
"3",0.7,0.325,0.29,0.46,0.08,56.9747602777131,0.08,0.0623,0.055,0,0.28,0.27,0.48,0.549,0.18,0.45,6.79,21.2,36.8,6.79,21.2,36.8,0.03,0.06,0,1250,622.81,853.93,1882.35,0.95,0.7,0.026,8395640.95694519,189.239644560087,44365.1274893376
"4",0.3,0.25974025974026,0.65,0.89,0.096,67.9600854610589,0.077,0.0643,0.098,0,0.46,0.21,0.45,0.6832,0.67,0.04,6.29,19.2,24.8,6.29,19.2,24.8,0.06,0.03,0,700,472.81,603.93,1032.35,0.9,0.85,0.02,4843263.73068051,328.426420698835,14746.8760898556
"5",0.6,0.275,0.54,0.68,0.107,59.6827610107255,0.08,0.0551,0.002,0,0.29,0.35,0.18,0.8812,0.88,0.01,5.79,9.7,38.8,5.79,9.7,38.8,0.03,0,0,2250,522.81,703.93,1782.35,0.95,0.8,0.022,16738839.5957901,254.95639966365,65653.7338065361
"6",0.4,0.361111111111111,0.18,0.48,0.095,89.9506190935636,0.072,0.0639,0.067,0,0.12,0.3,0.14,0.2088,0.14,0.08,6.29,13.7,29.8,6.29,13.7,29.8,0.06,0.06,0,2200,522.81,803.93,1632.35,0.95,0.8,0.026,14811598.5389155,196.082215763432,75537.6946412382
"7",0.8,0.315789473684211,0.63,0.51,0.084,35.3639752295934,0.076,0.0611,0.028,0,0.21,0.18,0.12,0.4135,0.31,0.15,5.79,14.2,33.3,5.79,14.2,33.3,0.03,0.06,0,1150,472.81,953.93,1882.35,0.9,0.65,0.024,7652525.2505333,152.796135257228,50083.238281194
"8",0.2,0.386666666666667,0.9,0.9,0.089,46.5964411382684,0.075,0.0579,0.041,0,0.17,0.3,0.42,0.7625,0.75,0.05,6.29,8.7,33.8,6.29,8.7,33.8,0.03,0.06,0,2250,522.81,1053.93,1832.35,0.85,0.75,0.029,14934663.6994449,590.048543968167,25310.9067925276
"9",0.9,0.358974358974359,0.21,0.78,0.107,64.4682428172269,0.078,0.0577,0.063,0,0.4,0.18,0.31,0.356,0.3,0.08,5.79,18.2,21.3,5.79,18.2,21.3,0,0.06,0,1100,572.81,1303.93,1582.35,0.8,0.7,0.028,6977617.15869433,103.191149226766,67618.3685420616
"10",0.5,0.25974025974026,0.02,0.12,0.097,33.3858738068257,0.077,0.0577,0.084,0,0.16,0.33,0.18,0.8115,0.71,0.35,6.79,12.7,20.8,6.79,12.7,20.8,0.06,0.06,0,2450,622.81,953.93,1732.35,0.8,0.85,0.02,16312328.3945265,40.5576158920094,402201.363067309
"11",0.9,0.367088607594937,0.42,0.61,0.087,61.3818759924555,0.079,0.0587,0.069,0,0.22,0.18,0.26,0.5575,0.25,0.41,6.29,14.7,18.8,6.29,14.7,18.8,0.03,0.06,0,1150,622.81,703.93,1682.35,0.85,0.7,0.029,7501038.61391608,98.4118619849942,76220.8788922197
"12",0.7,0.266666666666667,0.82,0.84,0.114,82.8096427056419,0.075,0.0608,0.041,0,0.32,0.2,0.19,0.4604,0.24,0.29,6.29,9.2,33.8,6.29,9.2,33.8,0,0,0,2250,622.81,1253.93,1782.35,1,0.65,0.02,15823052.4112751,388.439888793153,40734.8803966448
"13",0.5,0.352112676056338,0.47,0.07,0.087,51.9172787880887,0.071,0.0585,0.026,0,0.28,0.16,0.12,0.3326,0.29,0.06,6.79,12.2,34.3,6.79,12.2,34.3,0.03,0,0,1750,672.81,753.93,1382.35,0.8,0.75,0.025,13590512.8107672,44.7257821320313,303863.05533233
"14",0.8,0.315068493150685,0.03,0.71,0.102,42.5009420617252,0.073,0.0566,0.088,0,0.43,0.4,0.22,0.571,0.45,0.22,6.29,21.2,33.3,6.29,21.2,33.3,0,0.03,0,2350,622.81,853.93,1882.35,0.75,0.7,0.023,16514836.1062213,161.816895327246,102058.787327633
"15",0.6,0.352112676056338,0.6,0.55,0.096,59.3441894225961,0.071,0.0629,0.015,0,0.29,0.39,0.49,0.6346,0.42,0.37,6.29,13.7,25.3,6.29,13.7,25.3,0,0.03,0,1450,472.81,703.93,1682.35,0.8,0.8,0.025,10112737.5001307,192.817997173058,52447.0622472772
"16",0.4,0.38961038961039,0.03,0.05,0.104,52.376776272056,0.077,0.0586,0.089,0,0.35,0.32,0.22,0.4654,0.19,0.34,5.79,22.2,19.8,5.79,22.2,19.8,0.03,0.03,0,2350,622.81,1203.93,1932.35,0.8,0.75,0.03,16374424.4644533,48.3196699777659,338876.992992459
"17",0.9,0.298701298701299,0.54,0.69,0.09,73.8538298830649,0.077,0.0608,0.025,0,0.34,0.2,0.27,0.79,0.72,0.25,6.29,10.2,27.8,6.29,10.2,27.8,0.06,0.03,0,1050,422.81,1303.93,1632.35,1,0.7,0.023,7267957.75221985,161.705892665847,44945.5343426384
"18",0.6,0.289473684210526,0.05,0.66,0.087,40.7760529734747,0.076,0.0598,0.054,0,0.18,0.46,0.21,0.6023,0.59,0.03,6.29,8.2,27.8,6.29,8.2,27.8,0.03,0.03,0,2150,622.81,803.93,2132.35,0.95,0.85,0.022,15746692.0375056,164.609975737292,95660.61817928
"19",0.4,0.307692307692308,0.18,0.73,0.086,78.5564380125547,0.078,0.0616,0.079,0,0.3,0.5,0.1,0.9025,0.87,0.25,5.79,14.7,32.3,5.79,14.7,32.3,0.03,0.06,0,1400,622.81,903.93,1832.35,0.85,0.75,0.024,9351142.1565393,403.653232334015,23166.2759207176
"20",0.3,0.414285714285714,0.5,0.49,0.104,25.7290288558802,0.07,0.0612,0.031,0,0.22,0.13,0.25,0.4722,0.42,0.09,6.29,14.7,26.8,6.29,14.7,26.8,0.06,0.03,0,1500,672.81,703.93,1382.35,0.9,0.75,0.029,10415960.889069,278.843586951386,37354.1346349303
"21",0.5,0.311688311688312,0.14,0.79,0.1,79.4355066253862,0.077,0.0621,0.009,0,0.39,0.2,0.39,0.5736,0.48,0.18,5.79,16.7,22.8,5.79,16.7,22.8,0.03,0,0,1700,622.81,653.93,1482.35,0.75,0.8,0.024,12850404.0049826,249.147481343941,51577.4991409326
"22",0.8,0.297297297297297,0.29,0.29,0.12,86.1497548085514,0.074,0.0616,0.081,0,0.37,0.34,0.45,0.3325,0.25,0.11,5.79,21.2,27.8,5.79,21.2,27.8,0,0.03,0,1550,572.81,1303.93,982.35,0.85,0.8,0.022,10380637.0993973,60.4187210184573,171811.599524362
"23",0.9,0.25974025974026,0.5,0.42,0.081,43.63359060059,0.077,0.0564,0.058,0,0.18,0.28,0.23,0.4749,0.11,0.41,6.79,22.2,19.8,6.79,22.2,19.8,0.03,0.03,0,1800,672.81,853.93,2032.35,0.95,0.8,0.02,13134806.6639213,56.8133159534245,231192.396421452
"24",0.6,0.298701298701299,0.52,0.28,0.113,49.5351131895372,0.077,0.0642,0.012,0,0.38,0.35,0.37,0.6889,0.39,0.49,6.79,12.7,28.8,6.79,12.7,28.8,0.06,0,0,1550,522.81,1103.93,1682.35,0.9,0.65,0.023,11157650.3126733,169.852101758214,65690.3870907427
"25",0.1,0.379746835443038,0.15,0.04,0.098,47.885810088915,0.079,0.0592,0.015,0,0.21,0.4,0.25,0.6645,0.45,0.39,5.79,9.7,29.3,5.79,9.7,29.3,0.06,0.03,0,750,522.81,1053.93,1182.35,0.95,0.75,0.03,5168303.3069964,54.1109988034896,95512.9903583132
"26",0.7,0.361111111111111,0.04,0.04,0.114,71.733860870071,0.072,0.0581,0.085,0,0.23,0.36,0.39,0.208,0.2,0.01,6.79,21.2,23.8,6.79,21.2,23.8,0.06,0.03,0,1350,422.81,1153.93,1982.35,0.85,0.8,0.026,9264685.01821066,14.1942224047662,652708.176187218
"27",0.4,0.291139240506329,0.65,0.71,0.092,45.3578853071471,0.079,0.0615,0.03,0,0.22,0.46,0.38,0.902,0.86,0.3,6.29,12.2,20.3,6.29,12.2,20.3,0.03,0.06,0,1300,422.81,653.93,1732.35,0.85,0.75,0.023,8531388.17350881,392.355487534976,21744.0266405049
"28",0.6,0.278481012658228,0.5,0.75,0.105,65.2834779669228,0.079,0.0564,0.002,0,0.3,0.14,0.15,0.5732,0.56,0.03,6.79,9.2,19.8,6.79,9.2,19.8,0.03,0,0,1300,472.81,1103.93,1132.35,0.9,0.75,0.022,9626473.96981632,279.567215420755,34433.4866136871
"29",0.6,0.410958904109589,0.68,0.21,0.11,64.0523766879437,0.073,0.0553,0.032,0,0.28,0.12,0.36,0.7948,0.62,0.46,5.79,11.7,23.3,5.79,11.7,23.3,0,0.03,0,1950,422.81,1203.93,1732.35,0.85,0.85,0.03,13090600.9442523,138.193151047429,94726.8431541838
"30",0.1,0.391891891891892,0.47,0.54,0.102,55.5783102127337,0.074,0.057,0.038,0,0.12,0.2,0.4,0.8152,0.76,0.23,6.29,18.2,21.8,6.29,18.2,21.8,0.03,0,0,1850,372.81,603.93,1882.35,1,0.7,0.029,14009460.4160831,560.179140863675,25008.8933952155
"31",0.9,0.328571428571429,0.47,0.1,0.083,58.9286907931001,0.07,0.0625,0.005,0,0.11,0.11,0.12,0.6025,0.47,0.25,5.79,17.7,28.8,5.79,17.7,28.8,0.03,0,0,1800,572.81,1153.93,1732.35,0.85,0.7,0.023,14073832.928032,29.0772121605346,484015.897065053
"32",0,0.394366197183099,0.85,0.25,0.081,81.8310375198772,0.071,0.0594,0.038,0,0.19,0.45,0.5,0.4762,0.46,0.03,5.79,17.7,30.3,5.79,17.7,30.3,0,0.06,0,2150,422.81,853.93,1132.35,0.9,0.7,0.028,14945687.5683422,269.455140950416,55466.3292584664
"33",0.1,0.361111111111111,0.46,0.68,0.111,44.0544453936932,0.072,0.0631,0.067,0,0.39,0.25,0.27,0.6165,0.35,0.41,6.79,19.7,35.3,6.79,19.7,35.3,0,0.06,0,1950,522.81,603.93,1482.35,0.8,0.75,0.026,12474023.1001352,497.286189970844,25084.1936729965
"34",0.4,0.293333333333333,0.15,0.81,0.116,31.5970100456714,0.075,0.062,0.025,0,0.31,0.26,0.2,0.4632,0.12,0.39,6.79,13.2,26.8,6.79,13.2,26.8,0.03,0.06,0,1350,372.81,903.93,1332.35,0.8,0.65,0.022,8591347.38618257,502.723717610241,17089.6002818856
"35",0.1,0.373333333333333,0.54,0.26,0.097,79.422688082373,0.075,0.0644,0.026,0,0.49,0.38,0.47,0.758,0.56,0.45,6.29,17.7,36.3,6.29,17.7,36.3,0.03,0.06,0,1900,422.81,1253.93,1132.35,0.8,0.8,0.028,12462475.2865278,195.487309850023,63750.8148027048
"36",0.6,0.285714285714286,0.88,0.47,0.087,129.413752172334,0.077,0.0644,0.017,0,0.39,0.39,0.3,0.2224,0.19,0.04,6.29,10.2,27.8,6.29,10.2,27.8,0.03,0,0,1250,422.81,703.93,2032.35,0.9,0.7,0.022,8991924.6026427,184.214811162796,48812.1695855186
"37",0,0.381578947368421,0.14,0.73,0.083,64.6991099768268,0.076,0.0582,0.008,0,0.27,0.35,0.4,0.7655,0.65,0.33,6.29,19.2,27.8,6.29,19.2,27.8,0.03,0,0,900,572.81,653.93,1132.35,0.8,0.7,0.029,6898349.73003487,707.104355181923,9755.77321717963
"38",0.9,0.328571428571429,0.71,0.21,0.103,32.1587101409274,0.07,0.0566,0.031,0,0.31,0.21,0.35,0.6734,0.54,0.29,6.29,17.7,21.3,6.29,17.7,21.3,0.06,0.06,0,2050,572.81,1103.93,1732.35,0.85,0.8,0.023,12799379.416105,97.283932600812,131567.249328058
"39",0.9,0.350649350649351,0.02,0.7,0.104,48.4275869471142,0.077,0.0568,0.014,0,0.41,0.23,0.26,0.316,0.24,0.1,6.29,21.7,28.3,6.29,21.7,28.3,0.03,0.06,0,950,522.81,703.93,1782.35,0.95,0.75,0.027,6122100.28953253,85.8943163099134,71274.8008546167
"40",0.8,0.297297297297297,0.83,0.8,0.111,30.4539964701613,0.074,0.0616,0.04,0,0.37,0.16,0.48,0.8592,0.84,0.12,6.29,22.7,32.3,6.29,22.7,32.3,0,0,0,1500,522.81,753.93,1282.35,1,0.8,0.022,9932925.65983129,365.353113410987,27187.1931433569
"41",0.4,0.397260273972603,0.21,0.69,0.116,45.4231642312824,0.073,0.0551,0.054,0,0.18,0.17,0.36,0.4764,0.23,0.32,6.79,21.7,31.3,6.79,21.7,31.3,0,0.03,0,600,472.81,1203.93,1882.35,0.9,0.8,0.029,3937044.39123927,302.764545130352,13003.6507066711
"42",1,0.310810810810811,0.48,0.51,0.107,43.6649473531866,0.074,0.057,0.071,0,0.21,0.18,0.44,0.2608,0.23,0.04,5.79,21.2,27.3,5.79,21.2,27.3,0.03,0.03,0,550,572.81,1053.93,1032.35,0.8,0.75,0.023,3678938.84684051,14.8838234629188,247177.000990782
"43",0.3,0.346666666666667,0.24,0.15,0.11,152.936247614724,0.075,0.06,0.044,0,0.48,0.46,0.15,0.3844,0.24,0.19,6.79,15.2,41.3,6.79,15.2,41.3,0.06,0,0,1200,522.81,703.93,1082.35,0.95,0.75,0.026,8767464.94039773,111.080390807841,78929.0069708585
"44",0.7,0.375,0.7,0.13,0.084,122.051482198189,0.072,0.0579,0.036,0,0.48,0.19,0.1,0.5275,0.37,0.25,5.79,22.2,21.3,5.79,22.2,21.3,0.03,0.03,0,1250,372.81,603.93,1582.35,0.95,0.75,0.027,8690798.10355418,152.441197599446,57010.8227986379
"45",0.5,0.283783783783784,0.54,0.25,0.105,40.1191133900826,0.074,0.0561,0.079,0,0.44,0.48,0.12,0.6462,0.39,0.42,6.29,16.7,40.8,6.29,16.7,40.8,0,0.03,0,1250,622.81,803.93,982.35,0.85,0.8,0.021,8500161.27245749,142.278453573593,59743.1379028927
"46",0.4,0.388888888888889,0.61,0.34,0.119,45.8525585556416,0.072,0.0644,0.082,0,0.41,0.13,0.2,0.6955,0.65,0.13,6.29,17.2,37.8,6.29,17.2,37.8,0,0.03,0,2000,572.81,853.93,1432.35,0.75,0.8,0.028,13215015.1153453,176.690829906158,74791.7428559472
"47",0.9,0.333333333333333,0.07,0.76,0.084,51.19981363223,0.072,0.0616,0.068,0,0.25,0.4,0.34,0.8488,0.73,0.44,6.29,15.2,30.8,6.29,15.2,30.8,0,0.03,0,1150,472.81,803.93,1032.35,0.8,0.7,0.024,8319866.61880996,116.813355048995,71223.5909611566
"48",0.7,0.278481012658228,0.12,0.5,0.095,47.6425364647981,0.079,0.065,0.016,0,0.45,0.16,0.31,0.2062,0.19,0.02,6.29,9.2,27.3,6.29,9.2,27.3,0.06,0.03,0,1700,572.81,903.93,1632.35,1,0.65,0.022,12134646.4068488,195.451736956308,62085.129535387
"49",0,0.371794871794872,0.19,0.02,0.083,236.786641912138,0.078,0.0605,0.022,0,0.29,0.36,0.37,0.8956,0.82,0.42,6.79,24.7,27.3,6.79,24.7,27.3,0,0.03,0,900,572.81,603.93,1232.35,0.9,0.75,0.029,6314553.20040645,67.396578223198,93692.489542933
"50",0.6,0.283783783783784,0.33,0.63,0.084,43.5880885912419,0.074,0.0608,0.023,0,0.33,0.35,0.44,0.699,0.65,0.14,6.79,16.2,24.3,6.79,16.2,24.3,0.03,0,0,1350,572.81,1203.93,1332.35,0.85,0.75,0.021,10476608.8724681,245.641516722567,42649.9926081329
"51",0.3,0.319444444444444,0.19,0.76,0.104,76.0502213602285,0.072,0.0572,0.062,0,0.21,0.21,0.29,0.496,0.16,0.4,6.29,20.2,31.3,6.29,20.2,31.3,0.03,0.03,0,500,622.81,1203.93,1982.35,0.75,0.65,0.023,3358586.47191674,525.888257071495,6386.50212617344
"52",0.9,0.285714285714286,0.51,0.17,0.09,72.5986484534481,0.077,0.0614,0.024,0,0.43,0.4,0.26,0.73,0.55,0.4,6.29,14.7,29.3,6.29,14.7,29.3,0,0,0,1300,522.81,1253.93,1732.35,0.95,0.85,0.022,9724006.52528459,121.268973658799,80185.4442393809
"53",0.7,0.375,0.64,0.2,0.117,121.369270264442,0.072,0.059,0.065,0,0.42,0.35,0.28,0.9181,0.87,0.37,5.79,17.2,35.3,5.79,17.2,35.3,0,0.03,0,650,572.81,853.93,1882.35,0.9,0.7,0.027,3730694.91079227,216.815349696851,17206.7840953534
"54",0.4,0.291666666666667,0.45,0.02,0.095,35.5327751569626,0.072,0.06,0.009,0,0.29,0.45,0.12,0.5492,0.54,0.02,6.29,14.2,37.8,6.29,14.2,37.8,0,0,0,800,572.81,653.93,1132.35,1,0.8,0.021,6004377.81996803,45.478758390555,132025.983831938
"55",0.5,0.314285714285714,0.61,0.5,0.118,89.1955231766696,0.07,0.0559,0.074,0,0.46,0.2,0.14,0.7825,0.71,0.25,6.29,7.7,25.3,6.29,7.7,25.3,0.03,0.03,0,2200,472.81,1153.93,1132.35,0.85,0.8,0.022,14780190.1087914,225.003175396887,65688.8067589283
"56",0.9,0.383561643835616,0.05,0.52,0.082,50.9021566337435,0.073,0.0561,0.032,0,0.13,0.34,0.17,0.8198,0.66,0.47,6.29,8.2,23.3,6.29,8.2,23.3,0,0.03,0,900,472.81,1253.93,1632.35,0.85,0.7,0.028,6466844.87331169,81.9921118473158,78871.5490747955
"57",1,0.310810810810811,0.48,0.19,0.111,30.6958793024855,0.074,0.0568,0.044,0,0.12,0.12,0.16,0.7018,0.58,0.29,5.79,10.2,23.3,5.79,10.2,23.3,0,0.06,0,850,522.81,753.93,1932.35,0.85,0.75,0.023,5225067.12660518,26.9333505630552,193999.892971818
"58",0.3,0.376623376623377,0.37,0.05,0.081,75.864442868261,0.077,0.0585,0.061,0,0.38,0.36,0.47,0.662,0.35,0.48,5.79,23.2,28.3,5.79,23.2,28.3,0.06,0.03,0,2150,522.81,1303.93,1932.35,0.8,0.75,0.029,15700687.446309,68.2486838168611,230051.13898519
"59",0.7,0.337837837837838,0.32,0.09,0.09,42.8770819710286,0.074,0.0614,0.073,0,0.44,0.45,0.18,0.344,0.18,0.2,5.79,20.2,31.8,5.79,20.2,31.8,0,0,0,950,672.81,1253.93,1782.35,0.85,0.8,0.025,7163513.42696592,53.6210252695696,133595.234163329
"60",0.9,0.3,0.28,0.51,0.111,78.5564380125547,0.08,0.0582,0.056,0,0.16,0.42,0.43,0.5842,0.37,0.34,6.79,24.2,39.8,6.79,24.2,39.8,0,0.03,0,2150,622.81,753.93,1282.35,0.8,0.85,0.024,14737963.3228751,46.0385691971014,320122.097187222
"61",0.7,0.347222222222222,0.02,0.73,0.113,45.320914099586,0.072,0.0597,0.037,0,0.13,0.3,0.27,0.4482,0.11,0.38,5.79,19.7,19.3,5.79,19.7,19.3,0,0,0,750,522.81,1003.93,1382.35,0.95,0.8,0.025,5452767.07713692,173.617954836045,31406.7003167167
"62",0.7,0.366197183098592,0.46,0.4,0.118,26.3462310311794,0.071,0.0552,0.076,0,0.15,0.37,0.11,0.2945,0.15,0.17,6.29,15.2,30.8,6.29,15.2,30.8,0.06,0,0,2000,372.81,1053.93,1582.35,0.85,0.65,0.026,14599149.6602926,127.577363061562,114433.699756342
"63",0.2,0.333333333333333,0.25,0.12,0.106,40.7804495388929,0.072,0.055,0.046,0,0.32,0.22,0.48,0.7272,0.69,0.12,6.79,7.7,31.8,6.79,7.7,31.8,0.03,0.03,0,1150,522.81,1003.93,1532.35,0.95,0.65,0.024,7908195.28058383,148.781353923178,53153.1342608103
"64",0.5,0.337662337662338,0.9,0.01,0.105,152.936247614724,0.077,0.0596,0.053,0,0.21,0.47,0.16,0.3301,0.23,0.13,5.79,9.2,32.8,5.79,9.2,32.8,0.03,0,0,2350,472.81,1253.93,1682.35,0.85,0.65,0.026,16622816.2697849,58.8834783506531,282300.175454913
"65",0.7,0.394736842105263,0.7,0.78,0.085,74.2108293025795,0.076,0.0633,0.051,0,0.5,0.36,0.25,0.9085,0.85,0.39,6.29,10.2,38.3,6.29,10.2,38.3,0,0.03,0,2450,372.81,1203.93,1582.35,0.95,0.8,0.03,17417411.864051,453.882368669689,38374.2860845216
"66",0.2,0.361111111111111,0.53,0.8,0.094,34.8234113014266,0.072,0.0585,0.045,0,0.25,0.2,0.25,0.6568,0.48,0.34,5.79,8.2,33.8,5.79,8.2,33.8,0,0,0,550,522.81,1303.93,1432.35,0.95,0.85,0.026,4093310.07738557,394.547686363166,10374.6903577527
"67",0.8,0.346666666666667,0.65,0.86,0.108,97.2115644286648,0.075,0.0587,0.042,0,0.45,0.44,0.4,0.9256,0.88,0.38,6.29,18.7,39.8,6.29,18.7,39.8,0.03,0.06,0,1450,572.81,1003.93,1932.35,0.9,0.75,0.026,8679261.9792772,314.370720393089,27608.366225788
"68",0.2,0.311688311688312,0.05,0.1,0.089,50.7819059300617,0.077,0.0564,0.051,0,0.14,0.14,0.36,0.2168,0.12,0.11,5.79,8.2,23.3,5.79,8.2,23.3,0.03,0.03,0,2000,572.81,653.93,982.35,0.75,0.85,0.024,14679563.758639,38.4121124560788,382159.762117324
"69",0.9,0.328571428571429,0.2,0.54,0.11,64.1332113473757,0.07,0.0583,0.017,0,0.15,0.15,0.41,0.1992,0.12,0.09,5.79,15.2,21.3,5.79,15.2,21.3,0.06,0.03,0,2500,472.81,1203.93,1032.35,0.85,0.8,0.023,17460205.7754558,35.9886052095799,485159.279549074
"70",0.8,0.256410256410256,0.34,0.09,0.085,52.2681353433776,0.078,0.0581,0.062,0,0.23,0.23,0.2,0.6032,0.38,0.36,5.79,20.2,22.8,5.79,20.2,22.8,0.06,0.03,0,1100,522.81,653.93,1132.35,1,0.75,0.02,7959020.12678938,44.5619138464394,178605.886502456
"71",0.6,0.414285714285714,0.32,0.11,0.096,56.3846371003335,0.07,0.0564,0.013,0,0.11,0.29,0.32,0.3994,0.22,0.23,6.29,23.2,26.8,6.29,23.2,26.8,0.06,0.06,0,1850,472.81,753.93,1532.35,0.75,0.75,0.029,12303879.3102972,37.6290052244085,326978.596349291
"72",0.4,0.294871794871795,0.36,0.87,0.084,76.1979880986705,0.078,0.0593,0.006,0,0.43,0.2,0.4,0.8376,0.72,0.42,6.29,9.7,37.8,6.29,9.7,37.8,0.06,0.06,0,1450,472.81,1253.93,982.35,0.8,0.8,0.023,9794030.91643798,351.580708607602,27857.1340140538
"73",0.3,0.319444444444444,0.64,0.69,0.106,84.4240922729693,0.072,0.0589,0.059,0,0.13,0.12,0.45,0.6342,0.38,0.41,5.79,8.7,29.3,5.79,8.7,29.3,0.06,0.06,0,850,572.81,1253.93,1782.35,0.85,0.7,0.023,5417060.14094038,432.790873819015,12516.5766392886
"74",0.8,0.316455696202532,0.71,0.64,0.112,119.285133951155,0.079,0.056,0.076,0,0.19,0.17,0.25,0.5182,0.34,0.27,6.29,13.2,29.3,6.29,13.2,29.3,0.03,0.03,0,750,422.81,803.93,1332.35,0.8,0.8,0.025,4811274.18058598,111.744296926522,43056.1049907509
"75",0.2,0.346153846153846,0.4,0.05,0.112,62.8710963438653,0.078,0.0603,0.066,0,0.28,0.22,0.28,0.8542,0.73,0.46,5.79,22.2,33.8,5.79,22.2,33.8,0.03,0.03,0,2200,372.81,1203.93,2032.35,0.85,0.65,0.027,15085376.0715674,77.5824290553937,194443.203896032
"76",0.5,0.311688311688312,0.38,0.85,0.084,33.1102702127027,0.077,0.0617,0.033,0,0.18,0.46,0.25,0.34,0.34,0,6.29,16.2,24.3,6.29,16.2,24.3,0,0.06,0,2050,472.81,1153.93,1332.35,0.75,0.8,0.024,14063604.9726066,270.626985823463,51966.7502108629
"77",0.5,0.342465753424658,0.07,0.19,0.102,56.6540272076777,0.073,0.0564,0.031,0,0.37,0.39,0.23,0.8,0.75,0.2,6.79,18.7,39.3,6.79,18.7,39.3,0.06,0.03,0,700,472.81,903.93,1282.35,0.85,0.75,0.025,4719698.88176109,111.413614097738,42361.9583655254
"78",0.4,0.289473684210526,0.63,0.4,0.111,47.0193175696879,0.076,0.0629,0.084,0,0.47,0.42,0.26,0.622,0.3,0.46,6.29,18.7,35.8,6.29,18.7,35.8,0.03,0.03,0,2100,572.81,1053.93,1882.35,0.8,0.7,0.022,14217785.5840553,252.534358175691,56300.4008118524
"79",0.7,0.302631578947368,0.09,0.28,0.103,55.0702598183894,0.076,0.0553,0.046,0,0.27,0.44,0.44,0.8944,0.84,0.34,5.79,15.2,32.8,5.79,15.2,32.8,0.06,0.03,0,500,672.81,703.93,1682.35,0.8,0.85,0.023,3240877.42005619,69.1132445597345,46892.277170624
"80",0.1,0.265822784810127,0.88,0.29,0.083,85.1118962837143,0.079,0.0565,0.086,0,0.18,0.34,0.2,0.8056,0.64,0.46,5.79,18.2,28.3,5.79,18.2,28.3,0,0.03,0,1250,572.81,1153.93,1782.35,0.85,0.8,0.021,8988514.40022885,210.626427315453,42675.150097698
"81",0.3,0.3125,0.42,0.37,0.115,80.9699975153411,0.08,0.0579,0.031,0,0.49,0.42,0.34,0.6283,0.37,0.41,5.79,23.2,30.8,5.79,23.2,30.8,0.03,0.06,0,1050,622.81,1153.93,1282.35,0.8,0.65,0.025,6470175.80329483,298.077094084361,21706.3837903078
"82",0.1,0.324675324675325,0.12,0.86,0.1,63.8456538294009,0.077,0.0631,0.066,0,0.13,0.47,0.35,0.8917,0.81,0.43,6.29,14.7,20.3,6.29,14.7,20.3,0.03,0,0,650,622.81,1253.93,1682.35,0.75,0.65,0.025,4621195.07216814,775.001829395654,5962.81827588942
"83",1,0.28169014084507,0.08,0.65,0.11,62.8710963438653,0.071,0.0582,0.048,0,0.25,0.18,0.23,0.7768,0.64,0.38,6.29,15.2,20.3,6.29,15.2,20.3,0.03,0.06,0,2200,472.81,1203.93,1782.35,0.9,0.7,0.02,14227135.6068876,29.4300184330741,483422.585658284
"84",0,0.381578947368421,0.14,0.22,0.099,46.6729037237745,0.076,0.059,0.034,0,0.26,0.43,0.33,0.6663,0.53,0.29,5.79,20.2,21.8,5.79,20.2,21.8,0,0,0,2300,472.81,903.93,1932.35,0.95,0.7,0.029,17530451.922432,281.035716539822,62378.0213357614
"85",0.4,0.384615384615385,0.26,0.78,0.102,96.3074708533482,0.078,0.0551,0.044,0,0.13,0.15,0.32,0.8739,0.87,0.03,6.79,19.2,20.8,6.79,19.2,20.8,0.06,0.03,0,1500,372.81,1303.93,1832.35,0.8,0.75,0.03,10379867.460262,344.915888365545,30093.9092990153
"86",0.1,0.346153846153846,0.84,0.7,0.115,89.4686174033138,0.078,0.0555,0.075,0,0.44,0.34,0.13,0.5632,0.16,0.48,5.79,8.2,23.8,5.79,8.2,23.8,0.03,0,0,1150,372.81,1253.93,1132.35,0.95,0.75,0.027,8290418.48639588,479.323169149583,17296.0937838761
"87",0.7,0.422535211267606,0.4,0.68,0.082,49.8807765513677,0.071,0.0604,0.047,0,0.33,0.31,0.24,0.3268,0.32,0.01,5.79,22.2,23.8,5.79,22.2,23.8,0.03,0.03,0,900,472.81,903.93,1632.35,0.85,0.75,0.03,6464871.2191104,190.012322276461,34023.4314367479
