"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"2912",0.7,0.0875,0.62,0.89,0.064,36.5013443321093,0.08,0.052,0.012,0,0.37,0.34,0.16,0.721,0.55,0.38,5.79,12.2,34.3,5.79,12.2,34.3,0,0.03,0,650,422.81,753.93,1632.35,0.9,0.7,0.007,2317503.3274191,147.487559766843,15713.2122267311
"2913",0.1,0.18,0.24,0.61,0.18,41.9705268518038,0.1,0.045,0.054,0,0.12,0.29,0.25,0.867,0.86,0.05,6.79,12.2,20.8,6.79,12.2,20.8,0.03,0,0,550,422.81,1053.93,1282.35,0.9,0.75,0.018,1767953.27876108,213.96100371945,8262.9696441285
"2914",0.7,0.31,0.1,0.58,0.13,76.2868671178484,0.1,0.017,0.06,0,0.22,0.27,0.45,0.468,0.44,0.05,6.29,23.2,25.3,6.29,23.2,25.3,0.03,0.03,0,550,522.81,703.93,1582.35,0.9,0.65,0.031,1791264.67959134,102.604838154795,17457.8968380512
"2915",0.1,0.766666666666667,0.1,0.75,0.187,52.4687796855541,0.03,0.055,0.009,0,0.23,0.35,0.37,0.5632,0.22,0.44,5.79,12.2,20.8,5.79,12.2,20.8,0.06,0.06,0,1800,472.81,803.93,1832.35,0.95,0.8,0.023,5651009.74093883,215.189236274767,26260.6524320914
"2916",0.3,0.233333333333333,0.35,0.15,0.054,52.6051270163815,0.09,0.063,0.07,0,0.45,0.35,0.36,0.8834,0.78,0.47,6.79,8.2,20.3,6.79,8.2,20.3,0.03,0.06,0,1800,622.81,1253.93,1132.35,0.75,0.75,0.021,6256043.35660456,48.6577622644334,128572.360615471
"2917",1,0.288888888888889,0.75,0.44,0.096,65.1484383218073,0.09,0.056,0.011,0,0.39,0.18,0.47,0.488,0.36,0.2,6.79,15.7,37.8,6.79,15.7,37.8,0.03,0,0,900,372.81,1003.93,1132.35,0.85,0.85,0.026,2939992.16072896,26.6347445731533,110381.84175764
"2918",0.9,1.5,0.38,0.88,0.152,39.3433661162279,0.02,0.026,0.034,0,0.19,0.2,0.38,0.685,0.55,0.3,6.79,10.2,24.8,6.79,10.2,24.8,0.03,0.03,0,2300,472.81,903.93,1732.35,0.9,0.7,0.03,7561933.82422021,49.5004903638189,152764.826542959
"2919",0.7,0.0666666666666667,0.15,0.34,0.042,43.8885838752131,0.09,0.02,0.036,0,0.5,0.24,0.23,0.9025,0.85,0.35,6.79,13.2,24.8,6.79,13.2,24.8,0.03,0,0,1250,572.81,1153.93,1232.35,0.85,0.7,0.006,4747643.14147842,55.1608301162466,86069.1025039539
"2920",0.2,0.74,0.9,0.07,0.039,39.6158336271559,0.05,0.058,0.01,0,0.23,0.5,0.13,0.8674,0.83,0.22,6.29,18.2,31.3,6.29,18.2,31.3,0.03,0.06,0,1100,472.81,853.93,1432.35,1,0.75,0.037,3434559.58328362,57.1536154790799,60093.4788550828
"2921",0.8,1.25,0.77,0.11,0.132,37.5736713406907,0.04,0.055,0.081,0,0.45,0.12,0.3,0.4549,0.21,0.31,6.29,13.2,28.8,6.29,13.2,28.8,0.03,0.03,0,750,672.81,1203.93,1182.35,0.75,0.8,0.05,1939886.08063895,39.9200476212959,48594.2827283625
"2922",0,0.2,0.18,0.02,0.097,30.4139319275316,0.1,0.029,0.063,0,0.38,0.23,0.28,0.7608,0.74,0.08,6.29,17.2,38.8,6.29,17.2,38.8,0.06,0,0,1100,672.81,753.93,1732.35,0.95,0.7,0.02,3873736.22730523,16.478688670117,235075.5151003
"2923",0.8,0.3,0.05,0.47,0.123,39.3433661162279,0.07,0.066,0.077,0,0.17,0.14,0.19,0.4148,0.23,0.24,6.79,18.2,24.3,6.79,18.2,24.3,0.06,0.03,0,1000,622.81,1153.93,2082.35,1,0.8,0.021,3365743.94604251,35.2616818707424,95450.4654196643
"2924",0.7,0.175,0.26,0.35,0.16,70.9651975575312,0.04,0.024,0.07,0,0.46,0.45,0.37,0.8896,0.84,0.31,6.79,20.7,40.3,6.79,20.7,40.3,0.06,0.03,0,1200,622.81,653.93,1882.35,0.85,0.7,0.007,3952937.91753565,49.603005596249,79691.4999407732
"2925",0.8,0.35,0.53,0.29,0.078,50.0389595064815,0.02,0.019,0.003,0,0.47,0.47,0.32,0.7551,0.69,0.21,6.79,22.7,29.3,6.79,22.7,29.3,0.03,0.03,0,1950,522.81,603.93,1982.35,0.8,0.75,0.007,6948457.12971393,28.0557332632779,247666.210129277
"2926",0.4,0.566666666666667,0.29,0.27,0.126,76.1979880986705,0.06,0.078,0.082,0,0.42,0.44,0.33,0.312,0.2,0.14,6.79,11.2,40.3,6.79,11.2,40.3,0,0.06,0,2450,422.81,653.93,1632.35,0.95,0.75,0.034,8064073.57552881,76.8185523606601,104975.599353504
"2927",0.8,0.233333333333333,0.04,0.3,0.104,64.319816564559,0.03,0.003,0.03,0,0.44,0.44,0.47,0.6328,0.46,0.32,6.29,15.2,25.3,6.29,15.2,25.3,0,0,0,2150,672.81,1203.93,1632.35,0.75,0.65,0.007,7733389.73429833,32.330616760828,239197.098883315
"2928",0.6,0.375,0.11,0.57,0.055,50.4408985108021,0.08,0.091,0.091,0,0.14,0.26,0.12,0.4084,0.13,0.32,6.79,12.7,20.8,6.79,12.7,20.8,0.03,0.03,0,1150,522.81,803.93,1182.35,0.95,0.8,0.03,4123543.90328421,86.394476203305,47729.2540506944
"2929",0.3,0.716666666666667,0.4,0.05,0.13,61.9652600927365,0.06,0.056,0.032,0,0.41,0.12,0.49,0.6672,0.48,0.36,6.29,16.7,38.3,6.29,16.7,38.3,0.03,0.06,0,800,572.81,703.93,1532.35,0.75,0.8,0.043,2430928.08140477,23.2993780547561,104334.462305896
"2930",0.6,0.2,0.01,0.63,0.173,78.191522569557,0.08,0.067,0.045,0,0.14,0.43,0.43,0.4,0.25,0.2,6.29,16.2,37.8,6.29,16.2,37.8,0.06,0.03,0,2150,372.81,953.93,1782.35,0.85,0.7,0.016,7063064.18212972,108.770601314074,64935.4154229156
"2931",0.4,0.47,0.11,0.1,0.133,35.0076929466816,0.1,0.054,0.085,0,0.4,0.2,0.14,0.7651,0.73,0.13,5.79,16.7,19.3,5.79,16.7,19.3,0.03,0,0,1850,372.81,703.93,2082.35,0.9,0.75,0.047,6309053.95133453,42.0850948436762,149911.838734576
"2932",0.2,0.185714285714286,0.09,0.5,0.062,51.3408247725025,0.07,0.024,0.077,0,0.24,0.46,0.37,0.706,0.51,0.4,6.29,16.7,25.3,6.29,16.7,25.3,0.06,0.03,0,1400,572.81,1153.93,1182.35,0.8,0.7,0.013,5047714.50653181,180.823110329784,27915.2067306321
"2933",0.6,0.1375,0.14,0.74,0.123,28.0327196304088,0.08,0.035,0.056,0,0.42,0.23,0.14,0.814,0.8,0.07,6.29,17.2,25.8,6.29,17.2,25.8,0.06,0.06,0,1800,472.81,1103.93,1032.35,0.75,0.7,0.011,5986588.06332783,121.104930124169,49433.066491924
"2934",0.7,0.7,0.44,0.68,0.089,102.930004903823,0.06,0.093,0.035,0,0.2,0.17,0.31,0.9085,0.85,0.39,6.29,23.2,24.3,6.29,23.2,24.3,0,0,0,2100,572.81,953.93,1082.35,0.85,0.75,0.042,7136329.2026652,99.5354604054855,71696.349960038
"2935",0.4,0.12,0.82,0.53,0.181,67.2956605943737,0.1,0.096,0.094,0,0.24,0.28,0.44,0.269,0.15,0.14,6.29,9.2,19.3,6.29,9.2,19.3,0.03,0.03,0,1400,422.81,903.93,1332.35,0.9,0.7,0.012,4579538.00248859,144.950908120433,31593.7172237904
"2936",0.8,0.633333333333333,0.88,0.04,0.105,28.6462328155455,0.03,0.029,0.086,0,0.42,0.28,0.17,0.5104,0.49,0.04,5.79,13.7,24.8,5.79,13.7,24.8,0.06,0.03,0,1500,372.81,1053.93,1032.35,0.8,0.8,0.019,4929275.13241376,29.4096179996395,167607.587846744
"2937",0.9,0.2,0.28,0.16,0.091,36.1222447951145,0.06,0.027,0.07,0,0.25,0.44,0.41,0.5302,0.46,0.13,6.79,13.7,22.3,6.79,13.7,22.3,0.03,0.03,0,800,622.81,603.93,2032.35,0.95,0.85,0.012,2776155.45481604,7.76268263277848,357628.35944027
"2938",0.9,0.3,0.23,0.64,0.199,44.3893140002304,0.03,0.069,0.056,0,0.16,0.33,0.19,0.535,0.5,0.07,5.79,23.2,36.3,5.79,23.2,36.3,0.03,0.03,0,1950,472.81,603.93,1832.35,0.9,0.7,0.009,6262808.64761906,30.4443976038781,205713.009306556
"2939",0.7,0.466666666666667,0.24,0.06,0.092,91.8485914249913,0.06,0.021,0.029,0,0.47,0.22,0.44,0.7756,0.56,0.49,6.79,22.2,35.8,6.79,22.2,35.8,0,0.06,0,2350,622.81,903.93,1982.35,0.95,0.65,0.028,7889226.17380519,30.1074046153401,262036.0763274
"2940",0.6,0.425,0.74,0.41,0.11,73.0997065292113,0.08,0.043,0.058,0,0.45,0.42,0.32,0.636,0.35,0.44,6.79,22.2,24.3,6.79,22.2,24.3,0.03,0.03,0,600,672.81,1253.93,1682.35,0.9,0.7,0.034,1586934.09630418,109.966235861746,14431.103182429
"2941",0.2,0.26,0.42,0.08,0.045,22.8541195393795,0.05,0.024,0.067,0,0.11,0.47,0.11,0.6694,0.43,0.42,6.79,24.7,32.3,6.79,24.7,32.3,0.06,0.03,0,1250,622.81,953.93,1782.35,0.9,0.75,0.013,4557645.39575958,28.6667825797681,158986.987223889
"2942",0.2,0.666666666666667,0.09,0.9,0.147,78.9438154338011,0.03,0.072,0.063,0,0.5,0.33,0.43,0.7148,0.54,0.38,6.79,9.7,33.3,6.79,9.7,33.3,0.06,0.03,0,1150,472.81,603.93,1132.35,0.95,0.75,0.02,3797005.18687026,300.970246286108,12615.8822465818
"2943",0.6,0.475,0.85,0.3,0.064,44.1494491724341,0.08,0.041,0.036,0,0.33,0.25,0.24,0.856,0.85,0.04,6.29,13.7,31.8,6.29,13.7,31.8,0.03,0.06,0,1500,522.81,1203.93,1682.35,0.85,0.7,0.038,4415518.17726702,114.491168970522,38566.4520414137
"2944",1,0.12,0.22,0.58,0.022,29.1946494473816,0.1,0.039,0.029,0,0.14,0.33,0.15,0.8191,0.73,0.33,6.79,11.2,26.3,6.79,11.2,26.3,0.03,0.06,0,1200,622.81,1103.93,1432.35,0.9,0.75,0.012,4316566.72787933,3.17878578059413,1357929.4189093
"2945",0.5,1.65,0.71,0.57,0.141,64.1604684980553,0.02,0.077,0.084,0,0.11,0.35,0.29,0.6975,0.45,0.45,5.79,23.7,39.8,5.79,23.7,39.8,0.03,0.03,0,1050,372.81,1103.93,1182.35,1,0.75,0.033,3272425.33605889,133.794005142835,24458.6843227045
"2946",0.7,0.5125,0.69,0.85,0.107,31.8105513309601,0.08,0.045,0.03,0,0.42,0.41,0.28,0.918,0.9,0.18,6.29,13.2,36.8,6.29,13.2,36.8,0.03,0,0,950,522.81,1253.93,1382.35,0.9,0.65,0.041,2799995.81789352,197.758621616722,14158.6535899315
"2947",0,0.333333333333333,0.25,0.74,0.046,49.9998305078793,0.03,0.078,0.039,0,0.35,0.21,0.15,0.4302,0.26,0.23,6.79,14.2,29.3,6.79,14.2,29.3,0,0.03,0,1500,372.81,803.93,1482.35,0.95,0.8,0.01,5538420.79702339,282.872194278158,19579.2336929987
"2948",0.2,0.266666666666667,0.3,0.12,0.047,44.1494491724341,0.06,0.09,0.059,0,0.46,0.25,0.35,0.8622,0.74,0.47,6.79,8.7,30.8,6.79,8.7,30.8,0.06,0.06,0,2200,522.81,1053.93,1382.35,0.8,0.8,0.016,7801986.80114312,36.7176927938863,212485.758430938
"2949",0,0.233333333333333,0.19,0.4,0.033,31.8105513309601,0.03,0.097,0.019,0,0.23,0.24,0.44,0.2447,0.17,0.09,6.29,20.2,22.3,6.29,20.2,22.3,0,0,0,2450,572.81,1103.93,1132.35,0.85,0.85,0.007,9460362.87599267,103.906111399635,91047.2228106684
"2950",0.8,1.2,0.26,0.03,0.156,92.2616058612686,0.03,0.006,0.027,0,0.25,0.35,0.17,0.829,0.7,0.43,6.29,19.7,33.3,6.29,19.7,33.3,0.06,0.06,0,600,372.81,903.93,1182.35,0.75,0.85,0.036,1808978.33098286,11.5853247169912,156143.947206744
"2951",0.3,0.488888888888889,0.37,0.87,0.115,74.6213106891972,0.09,0.029,0.034,0,0.44,0.29,0.21,0.7212,0.66,0.18,5.79,17.7,19.8,5.79,17.7,19.8,0,0.03,0,1300,422.81,1203.93,1082.35,0.9,0.65,0.044,4328172.65793898,373.932355516465,11574.7476624777
"2952",0.3,0.455555555555556,0.57,0.55,0.109,69.6414900529839,0.09,0.048,0.097,0,0.41,0.44,0.15,0.5814,0.54,0.09,6.29,17.7,19.3,6.29,17.7,19.3,0,0.03,0,2400,672.81,1153.93,1882.35,0.95,0.75,0.041,8093647.413846,183.933434187515,44003.1332508843
"2953",0.6,0.3375,0.82,0.78,0.023,50.5658971246139,0.08,0.05,0.013,0,0.43,0.21,0.17,0.3224,0.12,0.23,6.79,17.2,33.8,6.79,17.2,33.8,0,0.03,0,1250,472.81,703.93,1882.35,0.85,0.8,0.027,4531551.15759767,109.127338671116,41525.3520591635
"2954",0.7,0.9,0.67,0.79,0.064,57.7655922265924,0.05,0.006,0.09,0,0.42,0.21,0.4,0.3514,0.31,0.06,6.79,21.2,20.8,6.79,21.2,20.8,0.03,0.03,0,2150,472.81,1253.93,1982.35,0.9,0.7,0.045,7472939.3234087,132.080051586662,56578.8643601904
"2955",0.8,0.5375,0.05,0.49,0.085,97.7274009913684,0.08,0.006,0.063,0,0.3,0.2,0.21,0.3996,0.21,0.24,6.29,19.7,31.3,6.29,19.7,31.3,0.03,0.06,0,850,422.81,1253.93,1982.35,0.9,0.65,0.043,2850135.99386407,65.1563529959647,43743.0252433034
"2956",0.2,0.16,0.09,0.11,0.097,45.4297217470251,0.05,0.054,0.096,0,0.31,0.39,0.49,0.9324,0.87,0.48,6.29,12.7,28.8,6.29,12.7,28.8,0.03,0.03,0,2300,572.81,803.93,1482.35,0.9,0.85,0.008,8083847.24670474,25.2947798232988,319585.594465574
"2957",0.4,0.344444444444444,0.41,0.88,0.16,87.2935722306549,0.09,0.017,0.07,0,0.27,0.33,0.33,0.9145,0.85,0.43,6.29,23.2,29.3,6.29,23.2,29.3,0,0,0,1800,622.81,853.93,1282.35,0.95,0.75,0.031,5928380.30035337,237.864683653048,24923.3312373541
"2958",0.4,0.222222222222222,0.66,0.71,0.091,65.4012183926634,0.09,0.099,0.061,0,0.13,0.3,0.37,0.8656,0.76,0.44,6.79,10.2,39.3,6.79,10.2,39.3,0,0.06,0,2200,472.81,1053.93,1932.35,0.95,0.8,0.02,7389628.74351739,161.58487881244,45732.1798786316
"2959",0.6,0.82,0.05,0.81,0.126,106.020831159915,0.05,0.079,0.042,0,0.13,0.3,0.29,0.8712,0.77,0.44,6.79,11.2,35.8,6.79,11.2,35.8,0,0.03,0,1950,372.81,1053.93,1282.35,0.95,0.75,0.041,6506815.09322611,150.483540315536,43239.3807294973
"2960",0,0.8,0.28,0.13,0.08,52.4794895475382,0.05,0.017,0.018,0,0.14,0.11,0.12,0.5328,0.36,0.27,5.79,18.7,28.3,5.79,18.7,28.3,0.06,0.06,0,1000,522.81,603.93,2132.35,0.9,0.8,0.04,3374436.44051478,46.093890458955,73207.8895253938
"2961",0.7,0.4,0.66,0.12,0.16,44.2856248107651,0.05,0.027,0.002,0,0.12,0.28,0.46,0.8092,0.64,0.47,6.79,14.2,23.3,6.79,14.2,23.3,0.03,0.03,0,2350,472.81,653.93,1082.35,0.85,0.75,0.02,7643874.66782182,19.09405805292,400327.402725838
"2962",0.8,1.05,0.87,0.59,0.167,89.9506190935636,0.02,0.046,0.085,0,0.3,0.38,0.32,0.2953,0.13,0.19,6.29,19.7,30.8,6.29,19.7,30.8,0,0.03,0,2400,422.81,1053.93,1582.35,1,0.8,0.021,7631339.52917168,52.7732510983299,144606.204286194
"2963",0.3,0.8,0.27,0.14,0.031,33.8655601584861,0.03,0.011,0.043,0,0.29,0.38,0.11,0.7032,0.47,0.44,6.29,8.2,34.3,6.29,8.2,34.3,0,0.03,0,1400,472.81,653.93,1332.35,0.95,0.85,0.024,5159724.63857731,37.1014191518548,139070.816063902
"2964",0.1,0.4,0.53,0.9,0.187,74.1356813926013,0.09,0.055,0.039,0,0.14,0.3,0.24,0.6991,0.49,0.41,6.79,18.2,28.8,6.79,18.2,28.8,0,0.03,0,1600,572.81,1303.93,982.35,0.9,0.8,0.036,5066779.48678404,257.969602591042,19640.99427178
"2965",0.2,0.48,0.74,0.55,0.174,82.8096427056419,0.1,0.073,0.057,0,0.21,0.31,0.33,0.7404,0.56,0.41,5.79,17.7,30.3,5.79,17.7,30.3,0.03,0.06,0,1750,522.81,1203.93,1982.35,1,0.75,0.048,5309682.40526333,199.075473267437,26671.7055502378
"2966",0.8,0.9,0.36,0.82,0.187,25.7290288558802,0.02,0.037,0.029,0,0.34,0.22,0.42,0.5255,0.27,0.35,6.79,17.2,28.3,6.79,17.2,28.3,0,0,0,1350,522.81,953.93,1582.35,0.9,0.65,0.018,4429765.00380601,95.6570731069403,46308.8077015877
"2967",0.8,0.2,0.4,0.47,0.047,56.9517932766412,0.07,0.07,0.015,0,0.22,0.25,0.3,0.5775,0.35,0.35,6.79,13.2,20.8,6.79,13.2,20.8,0.03,0,0,1500,672.81,853.93,1932.35,0.8,0.7,0.014,5602249.02109164,47.4884985119991,117970.649665331
"2968",0.9,0.32,0.22,0.6,0.189,59.3474856420378,0.05,0.085,0.054,0,0.35,0.39,0.34,0.9362,0.89,0.42,6.79,9.7,28.8,6.79,9.7,28.8,0.03,0.06,0,1500,572.81,753.93,2032.35,0.95,0.65,0.016,4630635.71073982,43.1300111577509,107364.584112973
"2969",1,0.766666666666667,0.12,0.69,0.044,50.0806389649808,0.03,0.047,0.042,0,0.11,0.45,0.13,0.32,0.32,0,6.29,18.2,39.8,6.29,18.2,39.8,0.06,0,0,1750,522.81,1303.93,1432.35,0.85,0.8,0.023,6621856.24386464,1.53554684653636,4312376.57047139
"2970",0.6,0.0857142857142857,0.7,0.22,0.083,38.6977614451963,0.07,0.072,0.025,0,0.46,0.1,0.28,0.4708,0.16,0.37,6.29,16.7,34.8,6.29,16.7,34.8,0.06,0,0,2000,572.81,1153.93,1482.35,0.95,0.65,0.006,7300782.7038717,56.8319017254171,128462.755639348
"2971",0.1,0.15,0.19,0.19,0.067,67.1023107182812,0.06,0.042,0.084,0,0.29,0.46,0.14,0.8848,0.88,0.04,5.79,8.2,31.3,5.79,8.2,31.3,0,0,0,1800,522.81,1153.93,1432.35,0.85,0.8,0.009,6689118.19586607,60.2620846680882,111000.444686048
"2972",0.4,0.1875,0.17,0.22,0.187,59.3474856420378,0.08,0.081,0.043,0,0.36,0.26,0.27,0.8425,0.75,0.37,6.29,9.7,20.8,6.29,9.7,20.8,0.03,0,0,800,622.81,1053.93,1582.35,0.8,0.75,0.015,2579810.80668611,49.931134898646,51667.3777177869
"2973",0.5,0.7,0.6,0.78,0.127,35.6806391763318,0.07,0.074,0.061,0,0.11,0.49,0.28,0.6685,0.61,0.15,6.29,16.2,31.3,6.29,16.2,31.3,0.06,0,0,1900,622.81,753.93,1082.35,0.9,0.8,0.049,6328298.08962674,130.270261198349,48578.225232782
"2974",0.1,0.488888888888889,0.66,0.04,0.027,61.880409254968,0.09,0.077,0.011,0,0.29,0.26,0.41,0.8597,0.77,0.39,6.79,15.7,32.8,6.79,15.7,32.8,0.03,0,0,1000,572.81,653.93,1932.35,0.9,0.65,0.044,3510884.89668232,37.2356815959038,94288.1866588026
"2975",0,1.95,0.27,0.22,0.07,98.1874294392303,0.02,0.029,0.075,0,0.17,0.32,0.5,0.6,0.2,0.5,6.29,8.7,32.3,6.29,8.7,32.3,0.03,0.03,0,550,672.81,753.93,1132.35,0.95,0.7,0.039,1821003.95785798,123.480989899918,14747.2413311062
"2976",0.5,0.9,0.05,0.39,0.086,64.6224874929988,0.04,0.037,0.057,0,0.49,0.38,0.28,0.2088,0.14,0.08,6.29,11.7,27.3,6.29,11.7,27.3,0.03,0.03,0,1500,622.81,903.93,1282.35,0.75,0.65,0.036,5241309.79692797,98.4180477745617,53255.5757347861
"2977",0.9,1.36666666666667,0.07,0.54,0.076,34.8075814640024,0.03,0.014,0.036,0,0.31,0.43,0.36,0.6248,0.44,0.33,6.29,15.7,20.8,6.29,15.7,20.8,0.06,0,0,2050,622.81,653.93,1682.35,1,0.75,0.041,7387692.21451562,38.0214504839018,194303.271455768
"2978",0.2,0.7,0.62,0.46,0.066,71.5988478251443,0.05,0.063,0.012,0,0.19,0.31,0.16,0.7396,0.58,0.38,6.79,21.7,26.3,6.79,21.7,26.3,0.03,0.03,0,950,422.81,1203.93,1232.35,1,0.8,0.035,3228097.59573572,148.551000604247,21730.5678359963
"2979",0.7,0.34,0.58,0.33,0.191,47.885810088915,0.05,0.049,0.017,0,0.38,0.34,0.43,0.6529,0.61,0.11,6.29,19.7,38.8,6.29,19.7,38.8,0.03,0.03,0,1000,572.81,1203.93,1332.35,1,0.85,0.017,3090397.85253383,36.3953735949128,84911.832117195
"2980",0.5,0.725,0.34,0.2,0.078,45.519493236477,0.04,0.036,0.011,0,0.48,0.41,0.39,0.354,0.32,0.05,5.79,12.7,41.3,5.79,12.7,41.3,0.03,0.03,0,550,522.81,1253.93,1982.35,0.85,0.7,0.029,1888986.4720758,54.624884236852,34581.0613325093
"2981",0.7,1.2,0.6,0.02,0.125,97.2115644286648,0.03,0.025,0.038,0,0.5,0.24,0.35,0.808,0.76,0.2,5.79,11.2,30.3,5.79,11.2,30.3,0.06,0,0,2450,522.81,853.93,1082.35,0.8,0.75,0.036,8319994.69623767,35.1199241577099,236902.410690747
"2982",0.7,0.2,0.31,0.76,0.084,52.4753375810787,0.05,0.087,0.075,0,0.2,0.47,0.13,0.6904,0.64,0.14,6.29,18.2,30.3,6.29,18.2,30.3,0.03,0.06,0,600,672.81,1203.93,1982.35,0.85,0.8,0.01,1995718.59591153,75.399147929732,26468.7155055311
"2983",0.8,0.371428571428571,0.27,0.34,0.125,73.3166083536473,0.07,0.034,0.095,0,0.46,0.28,0.41,0.9021,0.89,0.11,6.29,22.2,40.3,6.29,22.2,40.3,0,0.06,0,950,472.81,1253.93,1682.35,0.95,0.75,0.026,2987168.10328581,51.2400721418635,58297.4999530742
"2984",0.4,0.685714285714286,0.05,0.21,0.024,76.2868671178484,0.07,0.084,0.002,0,0.17,0.43,0.48,0.753,0.74,0.05,6.79,11.2,30.8,6.79,11.2,30.8,0.03,0.06,0,500,472.81,1153.93,1132.35,0.9,0.75,0.048,1569066.21525556,66.4143766399025,23625.4000208872
"2985",0.4,0.333333333333333,0.41,0.5,0.087,42.6052760471445,0.06,0.064,0.081,0,0.46,0.15,0.28,0.321,0.3,0.03,5.79,17.7,37.3,5.79,17.7,37.3,0.03,0,0,2450,572.81,1053.93,1782.35,0.8,0.8,0.02,8887713.00035736,91.9668924569314,96640.3535328708
"2986",0.7,0.185714285714286,0.07,0.61,0.165,62.929612734234,0.07,0.087,0.041,0,0.28,0.16,0.14,0.9351,0.89,0.41,6.79,22.2,40.3,6.79,22.2,40.3,0,0,0,1650,572.81,603.93,2032.35,0.85,0.65,0.013,5535281.01441681,101.691978997261,54431.8349293396
"2987",0.3,1.175,0.88,0.67,0.041,53.0647327000727,0.04,0.068,0.048,0,0.41,0.49,0.34,0.695,0.5,0.39,6.79,17.2,30.8,6.79,17.2,30.8,0.03,0.06,0,1500,522.81,903.93,1282.35,0.85,0.65,0.047,4872021.17828991,287.91853040801,16921.5269728758
"2988",0.8,0.5,0.03,0.27,0.18,54.2222856945803,0.02,0.033,0.044,0,0.12,0.13,0.34,0.6532,0.32,0.49,5.79,16.7,26.3,5.79,16.7,26.3,0.03,0.06,0,1150,672.81,853.93,1732.35,0.95,0.7,0.01,3631834.58279251,27.4958817145591,132086.492824467
"2989",0.5,0.114285714285714,0.35,0.18,0.061,50.8348693200757,0.07,0.053,0.008,0,0.48,0.4,0.11,0.5693,0.27,0.41,6.29,11.7,40.3,6.29,11.7,40.3,0.03,0.03,0,1800,422.81,753.93,1782.35,0.9,0.8,0.008,6544111.49409081,34.9415812730249,187287.216424372
"2990",0.7,0.342857142857143,0.64,0.42,0.15,81.6484718522488,0.07,0.065,0.041,0,0.28,0.18,0.17,0.505,0.34,0.25,5.79,24.7,40.8,5.79,24.7,40.8,0.03,0,0,2150,522.81,953.93,1432.35,0.9,0.8,0.024,7218886.14544187,48.6470194548499,148393.184748797
"2991",0.9,1.53333333333333,0.35,0.63,0.131,43.5948957310271,0.03,0.019,0.008,0,0.24,0.49,0.13,0.412,0.16,0.3,6.29,13.2,31.3,6.29,13.2,31.3,0.03,0.06,0,500,522.81,803.93,1332.35,1,0.65,0.046,1511967.85205921,49.1215345459941,30780.1428850621
"2992",0.7,0.133333333333333,0.85,0.17,0.062,93.6396368523991,0.09,0.022,0.095,0,0.29,0.34,0.15,0.5882,0.29,0.42,6.29,11.7,33.8,6.29,11.7,33.8,0.03,0.06,0,900,422.81,753.93,1582.35,0.8,0.8,0.012,3007497.18094608,28.5903988888122,105192.557565993
"2993",0.8,0.3,0.33,0.83,0.082,76.2039903691206,0.07,0.093,0.051,0,0.11,0.4,0.33,0.7888,0.78,0.04,6.79,11.7,32.8,6.79,11.7,32.8,0,0.03,0,2350,572.81,1203.93,1182.35,0.9,0.7,0.021,8227105.37452289,91.5237996563524,89890.3389655313
"2994",0,0.11,0.77,0.45,0.118,78.4689407083687,0.1,0.023,0.033,0,0.17,0.46,0.2,0.3266,0.26,0.09,6.29,21.2,33.8,6.29,21.2,33.8,0,0.03,0,1050,422.81,1153.93,982.35,0.85,0.75,0.011,3675996.23776213,176.887022813869,20781.6050001035
"2995",0.4,0.98,0.53,0.26,0.065,49.6821797775833,0.05,0.012,0.054,0,0.46,0.49,0.47,0.88,0.88,0,6.29,18.7,40.8,6.29,18.7,40.8,0.03,0.06,0,2100,472.81,753.93,1532.35,0.8,0.8,0.049,7087255.86670667,81.7591928730096,86684.5136022169
"2996",0.5,0.28,0.29,0.04,0.1,39.5424722771377,0.05,0.052,0.05,0,0.49,0.33,0.24,0.2062,0.19,0.02,6.79,18.7,37.3,6.79,18.7,37.3,0.03,0.03,0,1100,372.81,603.93,1932.35,0.8,0.75,0.014,3841668.47573705,9.27488469777813,414201.211219084
"2997",0.5,0.65,0.53,0.56,0.153,83.950549699938,0.04,0.094,0.069,0,0.2,0.11,0.31,0.8632,0.76,0.43,6.29,15.2,22.3,6.29,15.2,22.3,0.06,0.03,0,1150,622.81,1153.93,1832.35,0.95,0.75,0.026,3567466.62504623,121.716000519939,29309.7588633124
"2998",0.3,0.3625,0.16,0.05,0.057,36.0591727898493,0.08,0.04,0.022,0,0.22,0.23,0.13,0.622,0.37,0.4,6.29,23.7,30.8,6.29,23.7,30.8,0.03,0,0,1800,372.81,1053.93,1382.35,1,0.75,0.029,6676712.79630707,23.023410932492,289996.682762783
"2999",0.3,0.1,0.55,0.15,0.192,217.712196882981,0.09,0.063,0.024,0,0.42,0.12,0.36,0.6404,0.38,0.42,5.79,11.2,32.3,5.79,11.2,32.3,0.06,0.03,0,2400,422.81,853.93,1932.35,0.85,0.8,0.009,7756060.97410026,32.5776446812226,238079.242682967
