"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"544",0.3,0.816666666666667,0.47,0.16,0.142,71.3369872962275,0.06,0.016,0.053,0,0.17,0.29,0.2,0.793,0.7,0.31,6.29,19.2,22.3,6.29,19.2,22.3,0.03,0,30,2200,572.81,703.93,2132.35,0.9,0.75,0.049,21085062.3212172,221.36901913157,95248.4787796134
"545",0.4,0.366666666666667,0.3,0.42,0.035,73.2643031607573,0.03,0.081,0.019,0,0.34,0.27,0.17,0.9406,0.78,0.73,6.79,17.7,22.3,6.79,17.7,22.3,0,0,110,800,522.81,703.93,1132.35,0.8,0.65,0.011,1298230.68368421,700.047287550326,1854.48998485103
"546",0.9,0.26,0.73,0.01,0.041,41.0550975771981,0.1,0.058,0.063,0,0.32,0.23,0.25,0.8464,0.68,0.52,6.29,13.2,38.3,6.29,13.2,38.3,0.03,0.06,130,1750,572.81,853.93,1632.35,0.8,0.8,0.026,19699810.2763033,523.651524153423,37620.0762676125
"547",0.3,1.65,0.62,0.67,0.127,45.5564999931235,0.02,0.076,0.082,0,0.49,0.28,0.19,0.7286,0.41,0.54,5.79,8.2,39.3,5.79,8.2,39.3,0.06,0,150,1750,472.81,1103.93,1882.35,0.85,0.8,0.033,-407321.19024327,489.152593430375,-832.707821064119
"548",0.8,0.275,0.18,0.47,0.049,100.218132669235,0.08,0.02,0.018,0,0.1,0.15,0.47,0.7504,0.52,0.48,5.79,19.2,35.3,5.79,19.2,35.3,0.06,0,80,1300,572.81,1103.93,1382.35,0.75,0.75,0.022,16711567.6018517,141.402029957243,118184.778584189
"549",0.3,0.514285714285714,0.59,0.51,0.176,59.8497593585664,0.07,0.082,0.063,0,0.12,0.5,0.22,0.7348,0.61,0.32,6.79,15.2,32.3,6.79,15.2,32.3,0.03,0.03,10,2300,572.81,853.93,1532.35,0.75,0.85,0.036,17322106.9719732,215.899548591356,80232.251919895
"550",0.4,0.16,0.54,0.62,0.04,45.519493236477,0.05,0.073,0.057,0,0.14,0.49,0.14,0.8804,0.54,0.74,6.29,20.7,20.8,6.29,20.7,20.8,0,0.06,80,1150,672.81,953.93,1132.35,0.95,0.8,0.008,4193475.40991716,639.567030628201,6556.74105933542
"551",1,0.56,0.71,0.72,0.039,39.5151801023394,0.05,0.056,0.047,0,0.32,0.48,0.27,0.7552,0.52,0.49,6.29,19.7,31.8,6.29,19.7,31.8,0,0.03,10,1150,422.81,1103.93,982.35,0.95,0.75,0.028,14232484.6779328,743.117842084443,19152.3926245812
"552",0.7,0.416666666666667,0.85,0.37,0.15,36.2589305852724,0.06,0.057,0.059,0,0.33,0.14,0.46,0.802,0.56,0.55,5.79,18.2,29.3,5.79,18.2,29.3,0.03,0.03,170,1600,372.81,1003.93,1832.35,0.85,0.8,0.025,9534819.56756573,424.374997901341,22467.9107268765
"553",0.2,0.675,0.37,0.1,0.079,106.955398169703,0.04,0.064,0.082,0,0.43,0.21,0.41,0.8656,0.52,0.72,6.29,12.2,26.3,6.29,12.2,26.3,0.06,0.03,180,950,522.81,1003.93,1282.35,0.85,0.85,0.027,8051787.37027714,214.836382494377,37478.6955393269
"554",1,0.5125,0.29,0.45,0.17,33.9504417402999,0.08,0.095,0.053,0,0.42,0.25,0.32,0.6157,0.39,0.37,6.29,10.7,40.8,6.29,10.7,40.8,0.03,0.03,30,1700,522.81,1053.93,1632.35,0.95,0.7,0.041,13249475.4298915,181.027563392259,73190.3759936379
"555",0.3,1.95,0.89,0.39,0.051,81.9026874013887,0.02,0.095,0.017,0,0.21,0.23,0.28,0.8719,0.79,0.39,6.29,18.7,39.3,6.29,18.7,39.3,0.06,0.06,90,2000,472.81,1003.93,1132.35,0.95,0.75,0.039,14641765.1594094,739.700678733479,19794.1756447745
"556",0.9,0.875,0.51,0.04,0.15,32.6725235902745,0.04,0.071,0.026,0,0.35,0.16,0.35,0.9538,0.79,0.78,5.79,20.2,37.3,5.79,20.2,37.3,0.06,0.06,0,1450,572.81,703.93,1832.35,0.8,0.75,0.035,10659128.871798,214.847365601873,49612.5649106169
"557",0.5,0.128571428571429,0.39,0.56,0.105,67.9513244153799,0.07,0.081,0.021,0,0.31,0.29,0.16,0.8128,0.64,0.48,5.79,14.7,37.8,5.79,14.7,37.8,0.03,0.03,140,1350,522.81,1153.93,1132.35,0.8,0.75,0.009,3253646.27670519,351.85032583391,9247.24531373908
"558",0.1,0.78,0.65,0.38,0.133,66.6419533995235,0.05,0.041,0.087,0,0.32,0.18,0.28,0.7884,0.54,0.54,6.29,24.7,36.8,6.29,24.7,36.8,0.06,0.03,90,1650,472.81,1053.93,1032.35,0.85,0.65,0.039,7933205.97175265,527.957462126491,15026.2218849972
"559",0.5,0.357142857142857,0.7,0.07,0.033,46.3053888718557,0.07,0.091,0.023,0,0.11,0.44,0.45,0.8605,0.55,0.69,6.79,24.2,41.3,6.79,24.2,41.3,0.03,0.03,110,900,622.81,603.93,1082.35,0.85,0.7,0.025,10513662.9233988,215.071389552566,48884.5259486696
"560",0,0.25,0.58,0.76,0.03,67.1894098720622,0.08,0.049,0.027,0,0.43,0.46,0.2,0.802,0.7,0.34,6.29,19.7,24.8,6.29,19.7,24.8,0,0.03,10,1600,572.81,1103.93,1332.35,0.9,0.75,0.02,20139100.2587199,1604.40709209756,12552.3630242687
"561",1,1,0.66,0.26,0.056,44.2495697995375,0.02,0.098,0.008,0,0.49,0.4,0.38,0.7452,0.51,0.48,6.29,18.2,21.8,6.29,18.2,21.8,0.03,0.03,110,1000,522.81,1203.93,1332.35,1,0.75,0.02,11575559.1815881,508.859059301536,22748.0654416899
"562",0.8,0.3625,0.38,0.45,0.036,34.6364585564026,0.08,0.057,0.093,0,0.49,0.21,0.5,0.7465,0.61,0.35,5.79,7.7,20.3,5.79,7.7,20.3,0.06,0,80,950,422.81,853.93,1082.35,0.8,0.8,0.029,12165153.0800751,374.930721252003,32446.4024699072
"563",0.5,0.514285714285714,0.62,0.15,0.05,56.887536972428,0.07,0.05,0.038,0,0.39,0.36,0.5,0.8065,0.57,0.55,6.29,10.2,36.3,6.29,10.2,36.3,0.03,0.06,70,1400,422.81,1203.93,1482.35,0.95,0.8,0.036,14498817.7662075,558.165679824683,25975.8317114042
"564",0.2,1.56666666666667,0.52,0.38,0.158,48.7179854204672,0.03,0.092,0.076,0,0.24,0.29,0.38,0.9032,0.56,0.78,6.29,7.7,26.3,6.29,7.7,26.3,0,0.03,190,1650,572.81,603.93,1982.35,0.9,0.7,0.047,1457688.33570911,560.236604232149,2601.9155562086
"565",0.8,0.16,0.23,0.58,0.11,31.0245712536802,0.05,0.032,0.004,0,0.13,0.13,0.16,0.836,0.59,0.6,5.79,14.2,32.3,5.79,14.2,32.3,0.06,0.03,10,1850,622.81,953.93,1482.35,0.9,0.85,0.008,18917491.218382,91.7014926436968,206294.256211131
"566",0.7,1.6,0.17,0.78,0.047,83.4696173845074,0.03,0.033,0.014,0,0.18,0.37,0.48,0.8575,0.75,0.43,5.79,14.2,27.3,5.79,14.2,27.3,0.03,0.06,0,2500,422.81,1053.93,1182.35,0.75,0.75,0.048,28949811.5240682,479.820678006292,60334.6476111824
"567",1,1.53333333333333,0.54,0.27,0.192,50.1379781282557,0.03,0.097,0.051,0,0.49,0.18,0.32,0.934,0.8,0.67,5.79,16.7,32.8,5.79,16.7,32.8,0.06,0.03,180,2300,522.81,853.93,2032.35,0.85,0.8,0.046,16392834.608015,340.420565996686,48154.6541115104
"568",0.1,0.5375,0.84,0.48,0.106,40.8479882305413,0.08,0.085,0.055,0,0.13,0.32,0.44,0.8625,0.75,0.45,5.79,23.7,37.8,5.79,23.7,37.8,0.03,0.03,130,800,572.81,1053.93,1432.35,0.8,0.75,0.043,-7759251.71511505,549.458666461244,-14121.6295032492
"569",0.2,0.675,0.16,0.06,0.053,127.430181060511,0.04,0.019,0.041,0,0.23,0.42,0.49,0.785,0.5,0.57,6.79,10.2,27.8,6.79,10.2,27.8,0.06,0.06,30,950,572.81,753.93,1832.35,0.9,0.8,0.027,10216644.9868445,142.694844941509,71597.8561876733
"570",0.1,0.6,0.22,0.62,0.16,81.2726443769948,0.05,0.003,0.068,0,0.48,0.46,0.13,0.845,0.69,0.5,6.29,19.2,19.3,6.29,19.2,19.3,0,0,100,1900,422.81,1153.93,1682.35,0.8,0.75,0.03,4592019.457645,690.120409354125,6653.9395088208
"571",0.2,0.183333333333333,0.4,0.69,0.095,41.1339167935617,0.06,0.011,0.03,0,0.26,0.15,0.45,0.8187,0.63,0.51,5.79,16.7,31.3,5.79,16.7,31.3,0.06,0.03,90,2350,422.81,1253.93,982.35,1,0.75,0.011,11472390.3265747,739.256125579598,15518.8302532902
"572",0.9,0.371428571428571,0.11,0.12,0.153,60.2576037747074,0.07,0.019,0.095,0,0.39,0.42,0.29,0.623,0.42,0.35,6.79,17.7,26.8,6.79,17.7,26.8,0.03,0.03,30,2400,372.81,803.93,1782.35,0.9,0.7,0.026,20785053.6947335,109.474278531367,189862.44050723
"573",0.7,0.175,0.7,0.02,0.191,62.5472439029239,0.08,0.006,0.03,0,0.43,0.2,0.39,0.7452,0.48,0.51,6.29,8.2,26.3,6.29,8.2,26.3,0.06,0.03,30,850,472.81,903.93,1132.35,1,0.65,0.014,6269943.27579679,118.973995119165,52700.1154287267
"574",0.9,0.583333333333333,0.18,0.8,0.05,52.4794895475382,0.06,0.061,0.013,0,0.14,0.13,0.36,0.6532,0.49,0.32,5.79,10.7,40.3,5.79,10.7,40.3,0.06,0.06,80,2100,422.81,1053.93,2082.35,0.9,0.7,0.035,22155567.3217395,208.77760005898,106120.423433742
"575",0.9,0.525,0.51,0.85,0.112,55.0702598183894,0.08,0.08,0.045,0,0.26,0.18,0.43,0.901,0.7,0.67,5.79,23.7,40.3,5.79,23.7,40.3,0,0.03,50,1650,472.81,1003.93,1432.35,0.75,0.65,0.042,14374082.1488532,438.022893729537,32815.8239092605
"576",0.2,1,0.67,0.73,0.092,74.6451346955527,0.04,0.017,0.007,0,0.29,0.22,0.25,0.8112,0.41,0.68,6.79,21.2,37.8,6.79,21.2,37.8,0.03,0.03,150,1150,472.81,853.93,1232.35,0.95,0.8,0.04,-12351743.1058364,813.219154189049,-15188.7016460571
"577",0.4,1.05,0.33,0.01,0.068,34.4737516401407,0.04,0.091,0.021,0,0.15,0.47,0.24,0.8028,0.71,0.32,6.29,20.2,41.3,6.29,20.2,41.3,0,0,40,1500,422.81,903.93,1982.35,0.85,0.75,0.042,20378158.8550282,165.318806457224,123265.82372406
"578",0.8,0.4,0.25,0.36,0.1,84.433272227768,0.04,0.08,0.084,0,0.14,0.38,0.15,0.6832,0.34,0.52,6.29,16.2,37.8,6.29,16.2,37.8,0.06,0.06,190,1100,372.81,1253.93,1032.35,0.95,0.8,0.016,6878944.9089511,103.853758502814,66236.8411901499
"579",0.6,0.166666666666667,0.72,0.34,0.032,81.0434438030907,0.03,0.065,0.005,0,0.44,0.22,0.11,0.784,0.4,0.64,6.79,12.7,38.3,6.79,12.7,38.3,0.06,0.03,40,1100,622.81,953.93,1682.35,0.8,0.7,0.005,13757148.0227904,289.781480670745,47474.2139868542
"580",0.6,0.4,0.37,0.12,0.129,33.8357659266207,0.06,0.022,0.091,0,0.45,0.27,0.12,0.7888,0.34,0.68,5.79,19.7,35.8,5.79,19.7,35.8,0.03,0.03,190,2000,572.81,653.93,2032.35,1,0.75,0.024,17275340.4106466,238.266762266415,72504.1975906419
"581",0.6,1.15,0.31,0.48,0.193,68.9883755566204,0.04,0.054,0.038,0,0.13,0.29,0.19,0.8176,0.43,0.68,6.79,15.2,28.3,6.79,15.2,28.3,0,0,190,600,672.81,853.93,1632.35,0.85,0.7,0.046,-3874323.99185923,289.942468981426,-13362.3887713649
"582",0.5,0.366666666666667,0.28,0.32,0.078,79.3622794983957,0.09,0.051,0.021,0,0.36,0.32,0.46,0.8992,0.76,0.58,6.79,22.2,33.3,6.79,22.2,33.3,0,0,120,950,572.81,1153.93,1432.35,0.8,0.7,0.033,5991643.30220357,514.335035355849,11649.3003399198
"583",0.9,0.75,0.16,0.78,0.158,94.1107863300327,0.06,0.08,0.1,0,0.48,0.13,0.29,0.8908,0.61,0.72,6.29,19.7,33.8,6.29,19.7,33.8,0.03,0.03,10,850,572.81,1153.93,1482.35,0.9,0.75,0.045,6185362.22395584,351.051425022423,17619.5331597379
"584",0.2,0.377777777777778,0.9,0.5,0.049,48.6177591744198,0.09,0.009,0.065,0,0.35,0.43,0.24,0.8944,0.67,0.68,6.29,12.7,31.8,6.29,12.7,31.8,0.03,0.03,170,2200,572.81,1003.93,2032.35,0.8,0.75,0.034,8334759.4210706,960.412048283838,8678.31618310494
"585",0.7,0.36,0.39,0.84,0.193,47.885810088915,0.05,0.073,0.09,0,0.47,0.14,0.47,0.9055,0.79,0.55,6.29,9.7,19.3,6.29,9.7,19.3,0.06,0.03,110,800,522.81,1053.93,1732.35,0.8,0.8,0.018,294815.097572165,230.935989630768,1276.60958364926
"586",0.5,0.177777777777778,0.19,0.88,0.17,45.1139835317645,0.09,0.051,0.046,0,0.38,0.28,0.34,0.8164,0.32,0.73,6.79,15.7,19.8,6.79,15.7,19.8,0,0.03,130,1750,572.81,1003.93,2032.35,0.8,0.75,0.016,1773172.11284809,490.261816239627,3616.78608064677
"587",0.6,0.2,0.83,0.69,0.129,62.766818398625,0.06,0.058,0.039,0,0.3,0.4,0.1,0.7294,0.59,0.34,5.79,20.2,24.3,5.79,20.2,24.3,0.03,0.03,140,2200,472.81,753.93,1182.35,0.95,0.8,0.012,11124912.0086844,399.205574083341,27867.6269343922
"588",0.3,0.35,0.79,0.49,0.165,78.5564380125547,0.06,0.016,0.054,0,0.11,0.37,0.11,0.931,0.77,0.7,6.29,19.2,30.3,6.29,19.2,30.3,0.03,0.03,10,1450,622.81,653.93,1832.35,0.95,0.8,0.021,10902525.749771,344.222271812033,31672.9236965947
"589",1,1.95,0.09,0.77,0.167,42.3275626908235,0.02,0.057,0.057,0,0.5,0.35,0.13,0.857,0.74,0.45,5.79,12.2,37.3,5.79,12.2,37.3,0,0.03,40,2100,522.81,1103.93,1182.35,0.9,0.85,0.039,17098078.7587494,257.05915296184,66514.1799533107
"590",0.1,0.1875,0.22,0.8,0.164,39.1663016216216,0.08,0.005,0.009,0,0.27,0.41,0.18,0.867,0.62,0.65,6.29,11.2,39.8,6.29,11.2,39.8,0,0.03,120,1250,522.81,1103.93,2132.35,1,0.7,0.015,-9032882.35649193,1117.5521202929,-8082.73922304808
"591",1,0.12,0.68,0.28,0.144,36.9999822554256,0.05,0.063,0.093,0,0.26,0.5,0.41,0.875,0.5,0.75,6.29,19.2,24.8,6.29,19.2,24.8,0.03,0.06,30,1950,472.81,953.93,1232.35,1,0.7,0.006,15746787.1485314,74.9635012517138,210059.387376486
"592",0.5,0.385714285714286,0.13,0.02,0.094,30.4539964701613,0.07,0.1,0.076,0,0.15,0.46,0.23,0.942,0.8,0.71,6.79,9.2,20.8,6.79,9.2,20.8,0,0,120,2450,572.81,803.93,1732.35,1,0.7,0.027,30443342.461564,130.630931858596,233048.497996768
"593",0.9,1,0.56,0.82,0.143,62.7108964808845,0.04,0.04,0.016,0,0.39,0.35,0.1,0.925,0.7,0.75,6.79,8.2,23.8,6.79,8.2,23.8,0.03,0,110,1150,522.81,1153.93,1832.35,0.95,0.85,0.04,8311264.35290706,489.067597845177,16994.1014075076
"594",0.7,0.7,0.69,0.16,0.177,69.6127624745929,0.05,0.07,0.093,0,0.44,0.41,0.31,0.7536,0.56,0.44,6.79,21.7,25.3,6.79,21.7,25.3,0.06,0.03,170,1400,622.81,1053.93,1232.35,0.8,0.75,0.035,8985323.35862287,258.635822580465,34741.2174731806
"595",0.7,0.44,0.11,0.06,0.198,43.1174179703744,0.05,0.076,0.016,0,0.34,0.34,0.42,0.7795,0.55,0.51,6.79,10.7,34.8,6.79,10.7,34.8,0.03,0.03,40,1400,572.81,653.93,1132.35,0.8,0.75,0.022,10224710.4916064,71.6820511639494,142639.758845917
"596",0.4,0.9,0.4,0.61,0.182,90.7030163336737,0.03,0.065,0.03,0,0.34,0.45,0.41,0.6928,0.36,0.52,6.29,7.7,33.8,6.29,7.7,33.8,0,0.06,40,2000,672.81,703.93,1432.35,1,0.7,0.027,11261343.8560795,599.639233235701,18780.198545903
"597",0.7,0.416666666666667,0.55,0.6,0.199,33.7053763293125,0.06,0.033,0.036,0,0.26,0.43,0.5,0.9412,0.79,0.72,5.79,18.7,23.3,5.79,18.7,23.3,0.03,0.06,180,2400,522.81,1203.93,1782.35,0.85,0.7,0.025,10272128.9326544,288.557234378895,35598.2373991236
"598",0.8,1.03333333333333,0.27,0.41,0.177,40.6405311375398,0.03,0.026,0.03,0,0.3,0.22,0.27,0.634,0.39,0.4,6.29,14.7,29.8,6.29,14.7,29.8,0.06,0.06,80,1400,422.81,1203.93,1732.35,0.9,0.8,0.031,8693127.75883064,128.127152626508,67847.6621124269
"599",0.7,0.2,0.78,0.23,0.17,25.4482763492815,0.03,0.02,0.032,0,0.48,0.5,0.37,0.764,0.6,0.41,6.79,19.2,19.8,6.79,19.2,19.8,0.06,0.03,10,1600,522.81,1003.93,1882.35,0.8,0.65,0.006,12925468.8519248,138.598641434693,93258.2651469583
"600",0.4,0.76,0.83,0.74,0.096,111.744084080236,0.05,0.059,0.001,0,0.15,0.41,0.48,0.7654,0.49,0.54,6.29,11.2,19.8,6.29,11.2,19.8,0.03,0,120,750,672.81,753.93,1132.35,0.8,0.8,0.038,-8832441.2747265,554.770826386972,-15920.8827404445
"601",0.8,0.377777777777778,0.73,0.21,0.098,47.0846659056867,0.09,0.099,0.079,0,0.2,0.48,0.17,0.7387,0.61,0.33,6.29,20.2,21.8,6.29,20.2,21.8,0.03,0.03,170,1950,522.81,853.93,1932.35,0.75,0.85,0.034,17657475.0826498,280.885600306282,62863.5824100481
"602",0.5,0.475,0.25,0.33,0.099,41.3730486303092,0.04,0.061,0.038,0,0.32,0.4,0.43,0.7334,0.38,0.57,6.29,24.7,32.8,6.29,24.7,32.8,0,0,110,1200,622.81,703.93,2082.35,1,0.65,0.019,8790214.05329666,476.86214905831,18433.4488922118
"603",0.4,0.4125,0.87,0.04,0.137,111.383426380268,0.08,0.042,0.026,0,0.1,0.24,0.27,0.83,0.32,0.75,6.29,10.2,29.8,6.29,10.2,29.8,0,0.06,160,1200,622.81,853.93,1582.35,0.75,0.8,0.033,8238579.04548986,159.263685193549,51729.175018635
"604",0.3,0.375,0.7,0.86,0.103,100.613271570623,0.04,0.012,0.036,0,0.39,0.21,0.26,0.8804,0.77,0.48,5.79,12.2,31.8,5.79,12.2,31.8,0.06,0,20,1350,622.81,1103.93,2032.35,0.85,0.75,0.015,12214627.020745,723.37515449357,16885.604855058
"605",0.7,0.15,0.69,0.5,0.14,32.1734981809147,0.08,0.061,0.015,0,0.39,0.42,0.46,0.8167,0.61,0.53,6.79,9.7,24.3,6.79,9.7,24.3,0,0.03,40,1600,572.81,853.93,2082.35,0.95,0.65,0.012,12976764.1967221,429.010459726511,30248.1300922002
"606",0.6,0.628571428571428,0.33,0.3,0.047,55.5695057318027,0.07,0.044,0.054,0,0.28,0.19,0.15,0.8596,0.73,0.48,5.79,22.2,22.8,5.79,22.2,22.8,0.06,0.03,110,2500,622.81,703.93,1982.35,0.75,0.65,0.044,28785911.4543158,395.018715042679,72872.2725231024
"607",1,0.72,0.33,0.18,0.093,73.7925036911333,0.05,0.045,0.092,0,0.39,0.36,0.25,0.8482,0.77,0.34,6.79,9.2,34.8,6.79,9.2,34.8,0.03,0.06,140,2050,472.81,1203.93,1482.35,0.85,0.8,0.036,19320206.4732967,317.248577644052,60899.2690109825
"608",0.8,0.85,0.71,0.86,0.061,97.2937337478595,0.04,0.091,0.012,0,0.16,0.39,0.32,0.8729,0.59,0.69,6.29,15.2,31.8,6.29,15.2,31.8,0.03,0,100,650,522.81,1003.93,1332.35,0.95,0.85,0.034,836009.571530471,525.845869849493,1589.83766815503
"609",0.1,0.5,0.28,0.36,0.152,35.3639752295934,0.06,0.082,0.043,0,0.13,0.36,0.24,0.7822,0.67,0.34,6.79,9.2,23.3,6.79,9.2,23.3,0.03,0.03,40,1100,422.81,1003.93,2032.35,0.8,0.85,0.03,6440195.05740556,218.538330033361,29469.4072953812
"610",1,0.233333333333333,0.34,0.32,0.149,75.5316542086602,0.03,0.075,0.063,0,0.35,0.39,0.32,0.8419,0.69,0.49,6.79,22.2,30.8,6.79,22.2,30.8,0.06,0.06,180,850,522.81,903.93,1382.35,0.95,0.8,0.007,6685410.30337869,41.0951470551104,162681.260013823
"611",1,0.522222222222222,0.41,0.32,0.198,109.888774272188,0.09,0.06,0.031,0,0.22,0.4,0.28,0.8086,0.67,0.42,6.79,18.7,30.8,6.79,18.7,30.8,0.06,0.06,10,1200,622.81,1003.93,2082.35,0.85,0.8,0.047,7087880.02454025,127.901213766952,55416.8315982915
"612",0.8,0.6,0.23,0.6,0.15,97.2115644286648,0.02,0.09,0.097,0,0.21,0.5,0.43,0.7972,0.61,0.48,6.29,13.7,35.3,6.29,13.7,35.3,0.03,0.06,140,1600,522.81,1053.93,1732.35,0.9,0.85,0.012,9068340.01361847,114.888043586456,78931.9735155409
"613",0.7,0.316666666666667,0.62,0.57,0.123,33.9504417402999,0.06,0.08,0.071,0,0.3,0.25,0.3,0.835,0.75,0.34,5.79,18.2,31.8,5.79,18.2,31.8,0.06,0,50,2300,572.81,653.93,1382.35,0.85,0.75,0.019,22572938.4457096,283.480963824157,79627.7045950485
"614",0.6,0.2,0.65,0.5,0.038,77.6225194510459,0.09,0.027,0.042,0,0.32,0.18,0.46,0.6342,0.38,0.41,6.29,20.7,36.3,6.29,20.7,36.3,0.06,0,150,1800,472.81,703.93,1132.35,0.95,0.75,0.018,16506964.0173157,444.07804597357,37171.3129414601
"615",0.2,0.2375,0.39,0.28,0.166,49.1645023957053,0.08,0.068,0.067,0,0.32,0.18,0.18,0.8724,0.42,0.78,6.29,14.2,29.8,6.29,14.2,29.8,0,0.03,100,2100,372.81,1003.93,1832.35,0.95,0.75,0.019,12796989.8155273,337.422643017596,37925.6996539498
"616",0.6,0.25,0.61,0.28,0.189,84.0487501068765,0.1,0.05,0.081,0,0.34,0.14,0.46,0.6578,0.42,0.41,6.29,19.7,22.3,6.29,19.7,22.3,0.06,0.06,180,2400,572.81,1303.93,1682.35,0.9,0.85,0.025,12843153.5904494,145.752793654608,88116.0029143867
"617",0.4,0.483333333333333,0.38,0.89,0.026,52.6743782491636,0.06,0.018,0.032,0,0.18,0.48,0.3,0.6412,0.31,0.48,6.29,8.2,24.3,6.29,8.2,24.3,0.03,0,80,2300,672.81,853.93,1332.35,0.75,0.8,0.029,19988952.4696636,690.527328392434,28947.3734749911
"618",0.5,0.166666666666667,0.14,0.14,0.101,66.7932309235837,0.09,0.035,0.091,0,0.22,0.2,0.33,0.9104,0.68,0.72,5.79,24.2,28.8,5.79,24.2,28.8,0.06,0.03,110,2100,522.81,903.93,2032.35,0.9,0.7,0.015,20497171.376635,138.968335955996,147495.26383568
"619",0.7,2.05,0.51,0.35,0.103,82.0001566016098,0.02,0.078,0.071,0,0.47,0.28,0.35,0.9136,0.68,0.73,6.79,18.2,19.8,6.79,18.2,19.8,0,0.06,40,2100,672.81,953.93,1882.35,0.9,0.75,0.041,17548685.2155776,695.938302041071,25215.8634811596
"620",0.2,1.125,0.74,0.35,0.121,33.9504417402999,0.04,0.078,0.009,0,0.2,0.36,0.11,0.6295,0.35,0.43,6.29,11.7,29.3,6.29,11.7,29.3,0.06,0.03,160,2300,472.81,803.93,1032.35,0.9,0.7,0.045,11015543.9558658,407.799620771566,27012.1486013747
"621",0.9,0.64,0.86,0.37,0.128,58.4639363460068,0.05,0.095,0.086,0,0.41,0.2,0.39,0.84,0.36,0.75,6.29,13.7,26.8,6.29,13.7,26.8,0,0.03,190,2150,522.81,803.93,1132.35,0.85,0.75,0.032,16726448.7421168,958.311537638478,17454.0826079742
"622",0.3,0.12,0.04,0.04,0.139,42.7100163635083,0.05,0.049,0.043,0,0.28,0.48,0.22,0.885,0.75,0.54,6.29,23.2,21.8,6.29,23.2,21.8,0,0.03,120,550,622.81,1003.93,1732.35,0.85,0.75,0.006,4308013.60974112,55.1442896980116,78122.5695957502
"623",0.2,0.616666666666667,0.37,0.82,0.024,53.4660157767022,0.06,0.061,0.035,0,0.39,0.17,0.28,0.7635,0.45,0.57,6.29,13.7,39.8,6.29,13.7,39.8,0,0.03,110,1900,672.81,603.93,2032.35,0.85,0.7,0.037,586918.345660172,1739.37353236943,337.430882290507
"624",0.8,0.1,0.08,0.85,0.141,82.525843568806,0.07,0.021,0.081,0,0.34,0.44,0.35,0.9376,0.74,0.76,6.29,24.2,19.3,6.29,24.2,19.3,0.06,0.03,130,1700,522.81,1153.93,1082.35,1,0.75,0.007,10247373.2046866,217.238159554513,47171.147213274
"625",0.7,0.15,0.81,0.52,0.075,64.319816564559,0.04,0.021,0.035,0,0.3,0.11,0.46,0.82,0.5,0.64,6.29,13.7,29.8,6.29,13.7,29.8,0,0.03,50,1750,622.81,703.93,2132.35,0.95,0.85,0.006,18255586.5078067,308.381400522408,59198.0789920572
"626",1,0.32,0.65,0.49,0.194,34.1490657943391,0.05,0.085,0.016,0,0.26,0.42,0.41,0.7296,0.48,0.48,5.79,8.7,38.3,5.79,8.7,38.3,0.06,0.06,150,1750,472.81,653.93,1082.35,0.9,0.65,0.016,11761703.7814733,84.6366739767705,138966.989471981
"627",0.1,0.933333333333333,0.37,0.54,0.136,73.8277261593106,0.03,0.069,0.065,0,0.48,0.19,0.48,0.9175,0.75,0.67,6.79,17.2,20.3,6.79,17.2,20.3,0.06,0,110,2200,422.81,1103.93,1982.35,0.95,0.7,0.028,8934132.0267549,728.801431977715,12258.6642050232
"628",0.1,0.144444444444444,0.37,0.33,0.032,44.1096691660755,0.09,0.007,0.083,0,0.32,0.17,0.4,0.6106,0.41,0.34,6.29,9.2,35.8,6.29,9.2,35.8,0.03,0.03,60,2100,622.81,1103.93,1632.35,0.95,0.75,0.013,23736555.2896723,583.090860566675,40708.1587020658
"629",0.5,0.35,0.13,0.19,0.101,80.819611266427,0.1,0.003,0.058,0,0.33,0.2,0.16,0.8812,0.64,0.67,6.79,24.2,23.8,6.79,24.2,23.8,0.03,0.03,20,650,472.81,853.93,1832.35,0.75,0.8,0.035,6038586.73317547,233.933189264338,25813.2963183434
"630",0.3,0.82,0.86,0.76,0.051,43.6973620862192,0.05,0.097,0.077,0,0.29,0.16,0.26,0.8796,0.57,0.72,6.79,23.2,25.3,6.79,23.2,25.3,0.03,0.03,180,1300,422.81,603.93,1132.35,0.9,0.75,0.041,-14136398.4737885,1246.17942037583,-11343.7906634064
"631",0.9,0.98,0.01,0.2,0.129,51.0198355644573,0.05,0.035,0.077,0,0.26,0.31,0.15,0.9088,0.62,0.76,6.29,14.7,26.8,6.29,14.7,26.8,0.03,0.03,130,1850,622.81,1103.93,1782.35,0.95,0.75,0.049,16494783.2937574,214.853893457072,76772.093948826
"632",0.6,0.2,0.36,0.73,0.125,65.3011826274251,0.09,0.071,0.095,0,0.1,0.13,0.31,0.7722,0.33,0.66,6.29,14.2,35.3,6.29,14.2,35.3,0.03,0.03,130,2150,522.81,1253.93,1932.35,1,0.7,0.018,10884104.3695803,479.319880296245,22707.3919046573
